Dataset,Rank_in_saved_results,N_Input_Features,Input_Features,Equation_log_d_scaled_space,Equation_d_scaled_space,Saved_R2_val_log,Saved_R2_cv_mean_log,Saved_R2_cv_std_log,Saved_R2_val_d,Saved_RMSE_val_d,Saved_R2_test_log,Saved_RMSE_test_log,Saved_R2_test_d,Saved_RMSE_test_d,Saved_Selection_Score
HIGH,1,3,u_p_x_tau_r + u_r_div_u_p + tau_r_div_tau_p,log(d_csds) = 3.9257403863 + 0.9128622251*u_p_x_tau_r - 0.5633295714*u_r_div_u_p - 1.5401534360*tau_r_div_tau_p - 0.1514546917*u_p_x_tau_r^2 - 0.5259667320*u_p_x_tau_r u_r_div_u_p - 1.1348058579*u_p_x_tau_r tau_r_div_tau_p - 0.0285074069*u_r_div_u_p^2 + 0.3880668228*u_r_div_u_p tau_r_div_tau_p + 0.1038469574*tau_r_div_tau_p^2,d_csds = exp(3.9257403863 + 0.9128622251*u_p_x_tau_r - 0.5633295714*u_r_div_u_p - 1.5401534360*tau_r_div_tau_p - 0.1514546917*u_p_x_tau_r^2 - 0.5259667320*u_p_x_tau_r u_r_div_u_p - 1.1348058579*u_p_x_tau_r tau_r_div_tau_p - 0.0285074069*u_r_div_u_p^2 + 0.3880668228*u_r_div_u_p tau_r_div_tau_p + 0.1038469574*tau_r_div_tau_p^2),0.8840595574386049,0.572609764689157,0.0736471233634574,0.9392919464566872,28.51019048111591,0.3542626196278131,0.7761621951032938,0.035927101646505,56.94412381104869,1.1329997274468375
HIGH,2,3,tau_r_div_tau_p + u_p_div_u_r + u_p_x_tau_r,log(d_csds) = 3.9453727873 - 1.4368064138*tau_r_div_tau_p + 0.9060438391*u_p_div_u_r + 0.3648189387*u_p_x_tau_r + 0.1078506389*tau_r_div_tau_p^2 - 0.5607715719*tau_r_div_tau_p u_p_div_u_r - 0.8324534016*tau_r_div_tau_p u_p_x_tau_r + 0.3155529296*u_p_div_u_r^2 - 0.0803874673*u_p_div_u_r u_p_x_tau_r - 0.1328128963*u_p_x_tau_r^2,d_csds = exp(3.9453727873 - 1.4368064138*tau_r_div_tau_p + 0.9060438391*u_p_div_u_r + 0.3648189387*u_p_x_tau_r + 0.1078506389*tau_r_div_tau_p^2 - 0.5607715719*tau_r_div_tau_p u_p_div_u_r - 0.8324534016*tau_r_div_tau_p u_p_x_tau_r + 0.3155529296*u_p_div_u_r^2 - 0.0803874673*u_p_div_u_r u_p_x_tau_r - 0.1328128963*u_p_x_tau_r^2),0.9170882401681476,0.5320893717398673,0.3746655894120658,0.9874139585088456,12.981400359831278,0.8276392202547438,0.4009994221927001,0.9174581839226216,16.662148000611264,1.1156663670968745
HIGH,3,4,u_p_x_tau_r + tau_r_div_u_p + tau_r_div_tau_p + u_p_div_u_r,log(d_csds) = 3.9469346618 + 0.5314780091*u_p_x_tau_r + 0.0543852536*tau_r_div_u_p - 1.4357556748*tau_r_div_tau_p + 0.7615201675*u_p_div_u_r - 0.2958000248*u_p_x_tau_r^2 - 0.2236873295*u_p_x_tau_r tau_r_div_u_p - 0.6267209972*u_p_x_tau_r tau_r_div_tau_p - 0.1505799176*u_p_x_tau_r u_p_div_u_r - 0.1640623573*tau_r_div_u_p^2 + 0.1501610348*tau_r_div_u_p tau_r_div_tau_p - 0.2666599969*tau_r_div_u_p u_p_div_u_r + 0.0730505013*tau_r_div_tau_p^2 - 0.5351844469*tau_r_div_tau_p u_p_div_u_r + 0.3148518498*u_p_div_u_r^2,d_csds = exp(3.9469346618 + 0.5314780091*u_p_x_tau_r + 0.0543852536*tau_r_div_u_p - 1.4357556748*tau_r_div_tau_p + 0.7615201675*u_p_div_u_r - 0.2958000248*u_p_x_tau_r^2 - 0.2236873295*u_p_x_tau_r tau_r_div_u_p - 0.6267209972*u_p_x_tau_r tau_r_div_tau_p - 0.1505799176*u_p_x_tau_r u_p_div_u_r - 0.1640623573*tau_r_div_u_p^2 + 0.1501610348*tau_r_div_u_p tau_r_div_tau_p - 0.2666599969*tau_r_div_u_p u_p_div_u_r + 0.0730505013*tau_r_div_tau_p^2 - 0.5351844469*tau_r_div_tau_p u_p_div_u_r + 0.3148518498*u_p_div_u_r^2),0.8851292873992144,0.4721962071248349,0.3517298941838319,0.9886030303639838,12.35297778120679,0.9533828630089176,0.2085438181420989,0.9480491926343766,13.21874206701566,1.0460544015432487
HIGH,4,4,tau_r_div_tau_p + tau_r_div_u_p + u_p_x_tau_r + tau_r_MPa,log(d_csds) = 4.0808350500 - 1.4850407751*tau_r_div_tau_p - 0.4110318347*tau_r_div_u_p + 0.9259413073*u_p_x_tau_r + 0.1434102705*tau_r_MPa - 0.0698023058*tau_r_div_tau_p^2 + 0.4822574206*tau_r_div_tau_p tau_r_div_u_p - 0.5653784491*tau_r_div_tau_p u_p_x_tau_r - 0.0279453644*tau_r_div_tau_p tau_r_MPa - 0.0155194252*tau_r_div_u_p^2 - 0.5194923141*tau_r_div_u_p u_p_x_tau_r + 0.0562789902*tau_r_div_u_p tau_r_MPa - 0.3706979686*u_p_x_tau_r^2 + 0.1993904297*u_p_x_tau_r tau_r_MPa - 0.2104789837*tau_r_MPa^2,d_csds = exp(4.0808350500 - 1.4850407751*tau_r_div_tau_p - 0.4110318347*tau_r_div_u_p + 0.9259413073*u_p_x_tau_r + 0.1434102705*tau_r_MPa - 0.0698023058*tau_r_div_tau_p^2 + 0.4822574206*tau_r_div_tau_p tau_r_div_u_p - 0.5653784491*tau_r_div_tau_p u_p_x_tau_r - 0.0279453644*tau_r_div_tau_p tau_r_MPa - 0.0155194252*tau_r_div_u_p^2 - 0.5194923141*tau_r_div_u_p u_p_x_tau_r + 0.0562789902*tau_r_div_u_p tau_r_MPa - 0.3706979686*u_p_x_tau_r^2 + 0.1993904297*u_p_x_tau_r tau_r_MPa - 0.2104789837*tau_r_MPa^2),0.9108759701981864,0.4197004516450142,0.3691270577050337,0.8972009799139418,37.09979006366432,0.7576747955562952,0.4754707614983547,0.7287853497211647,30.20303252893246,1.04381349025019
HIGH,5,2,u_p_div_u_r + tau_r_div_tau_p,log(d_csds) = 3.8884473889 + 1.1813855957*u_p_div_u_r - 1.1991788629*tau_r_div_tau_p + 0.0643524959*u_p_div_u_r^2 - 1.2079441662*u_p_div_u_r tau_r_div_tau_p + 0.0917466353*tau_r_div_tau_p^2,d_csds = exp(3.8884473889 + 1.1813855957*u_p_div_u_r - 1.1991788629*tau_r_div_tau_p + 0.0643524959*u_p_div_u_r^2 - 1.2079441662*u_p_div_u_r tau_r_div_tau_p + 0.0917466353*tau_r_div_tau_p^2),0.8463649552148333,0.3519458826046586,0.1737653073986908,0.0517053841995562,112.68045890442151,0.8794718668595014,0.3353271645731062,0.4981196998299063,41.086018021195656,0.9849613657772934
