Dataset,Selection_Mode,Rank_in_saved_results,N_Features,Features,Intercept_log_d,Equation_log_d,Equation_d,Saved_R2_val_log,Saved_R2_cv_mean_log,Saved_R2_cv_std_log,Saved_R2_val_d,Saved_RMSE_val_d,Saved_R2_test_log,Saved_RMSE_test_log,Saved_R2_test_d,Saved_RMSE_test_d,Saved_Selection_Score
HIGH,log,1,4,tau_r_div_tau_p + u_r_x_tau_r + u_r_div_tau_r + u_p_div_u_r,7.819209656562199,log(d_csds) = 7.8192096566 - 6.1017840288*tau_r_div_tau_p + 0.0041570903*u_r_x_tau_r - 0.6240356716*u_r_div_tau_r + 3.1122877287*u_p_div_u_r,d_csds = exp(7.8192096566 - 6.1017840288*tau_r_div_tau_p + 0.0041570903*u_r_x_tau_r - 0.6240356716*u_r_div_tau_r + 3.1122877287*u_p_div_u_r),0.6139431259297605,0.6283405369129205,0.184186675148566,0.6683117407161152,66.64107808251524,0.6726674607568783,0.5526104732162241,0.5401543811415029,39.32783184974131,0.8696947268713642
HIGH,log,2,4,u_r_div_tau_r + u_r_mm + u_p_div_u_r + tau_r_div_tau_p,7.765946190323394,log(d_csds) = 7.7659461903 - 0.7512038702*u_r_div_tau_r + 0.0584177833*u_r_mm + 3.1287214555*u_p_div_u_r - 6.0068965140*tau_r_div_tau_p,d_csds = exp(7.7659461903 - 0.7512038702*u_r_div_tau_r + 0.0584177833*u_r_mm + 3.1287214555*u_p_div_u_r - 6.0068965140*tau_r_div_tau_p),0.6192131103711068,0.6009140912131857,0.2074428053944894,0.6029524618751172,72.91186689913131,0.7644584321410852,0.46876837263525,0.49488440032154,41.2182328542379,0.8589258754382506
HIGH,log,3,6,tau_r_div_u_p + tau_p_div_u_p + u_r_x_tau_r + u_p_div_u_r + u_r_div_tau_r + tau_r_div_tau_p,8.532416474611303,log(d_csds) = 8.5324164746 + 0.0182883998*tau_r_div_u_p - 0.0232568400*tau_p_div_u_p + 0.0042139240*u_r_x_tau_r + 2.9344263414*u_p_div_u_r - 0.6891807623*u_r_div_tau_r - 6.6780927141*tau_r_div_tau_p,d_csds = exp(8.5324164746 + 0.0182883998*tau_r_div_u_p - 0.0232568400*tau_p_div_u_p + 0.0042139240*u_r_x_tau_r + 2.9344263414*u_p_div_u_r - 0.6891807623*u_r_div_tau_r - 6.6780927141*tau_r_div_tau_p),0.6260273125759871,0.6178343508750871,0.1994980839065278,0.7114001003243179,62.16201052716397,0.6602649132918915,0.5629822761937491,0.5583000750580396,38.54407613464958,0.8549946796228779
HIGH,log,4,6,u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + u_r_div_tau_r + tau_r_div_u_p + u_r_x_tau_r,8.087790355347948,log(d_csds) = 8.0877903553 + 3.0684279016*u_p_div_u_r + 0.0230462479*u_r_div_u_p - 6.2964525617*tau_r_div_tau_p - 0.7072764820*u_r_div_tau_r - 0.0098689446*tau_r_div_u_p + 0.0039680550*u_r_x_tau_r,d_csds = exp(8.0877903553 + 3.0684279016*u_p_div_u_r + 0.0230462479*u_r_div_u_p - 6.2964525617*tau_r_div_tau_p - 0.7072764820*u_r_div_tau_r - 0.0098689446*tau_r_div_u_p + 0.0039680550*u_r_x_tau_r),0.624763322326567,0.6081857222979494,0.1952170416306278,0.6725797697563886,66.21093478888794,0.5451069754566935,0.651447107967147,0.5819645831623592,37.49734482887412,0.849334479312479
HIGH,log,5,6,u_r_mm + tau_r_div_tau_p + u_p_div_u_r + u_r_div_tau_r + u_r_div_u_p + u_r_x_tau_r,7.7769337665960485,log(d_csds) = 7.7769337666 - 0.0097096387*u_r_mm - 6.1666133725*tau_r_div_tau_p + 3.2370849999*u_p_div_u_r - 0.6147738370*u_r_div_tau_r + 0.0140033910*u_r_div_u_p + 0.0047520244*u_r_x_tau_r,d_csds = exp(7.7769337666 - 0.0097096387*u_r_mm - 6.1666133725*tau_r_div_tau_p + 3.2370849999*u_p_div_u_r - 0.6147738370*u_r_div_tau_r + 0.0140033910*u_r_div_u_p + 0.0047520244*u_r_x_tau_r),0.6150049111427698,0.6163207540754362,0.1950072587040587,0.6741375794029456,66.0532368192088,0.5810806289513331,0.6251579281293547,0.5935689888251596,36.97323035940132,0.843664562310082
HIGH,d,1,6,u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + u_r_x_tau_r + u_p_x_tau_r + tau_p_div_tau_r,7.206630096873694,log(d_csds) = 7.2066300969 + 4.8370395844*u_p_div_u_r - 5.7689373613*tau_r_div_tau_p - 0.6023824753*u_r_div_tau_r + 0.0081657101*u_r_x_tau_r - 0.0258024732*u_p_x_tau_r + 0.0172443960*tau_p_div_tau_r,d_csds = exp(7.2066300969 + 4.8370395844*u_p_div_u_r - 5.7689373613*tau_r_div_tau_p - 0.6023824753*u_r_div_tau_r + 0.0081657101*u_r_x_tau_r - 0.0258024732*u_p_x_tau_r + 0.0172443960*tau_p_div_tau_r),0.6350108391563924,0.6012943068652575,0.2240950909982183,0.7833195453510657,53.862540512355096,0.6347584791402652,0.5837334666484669,0.5002171278218023,41.00007602747936,1.0015571896838726
HIGH,d,2,6,u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + u_r_div_u_p + tau_p_div_tau_r,7.748704634106781,log(d_csds) = 7.7487046341 + 0.0041820945*u_r_x_tau_r + 3.2198756179*u_p_div_u_r - 6.1251236999*tau_r_div_tau_p - 0.6405190801*u_r_div_tau_r + 0.0119404322*u_r_div_u_p + 0.0050503777*tau_p_div_tau_r,d_csds = exp(7.7487046341 + 0.0041820945*u_r_x_tau_r + 3.2198756179*u_p_div_u_r - 6.1251236999*tau_r_div_tau_p - 0.6405190801*u_r_div_tau_r + 0.0119404322*u_r_div_u_p + 0.0050503777*tau_p_div_tau_r),0.6189438924364447,0.5932445380771271,0.2388632109933283,0.7830909386450274,53.890946609086754,0.5683693023423917,0.6345716765028775,0.50594560651246,40.764428739017475,0.995826886584258
HIGH,d,3,6,u_p_div_u_r + tau_r_div_u_p + u_r_x_tau_r + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_tau_r,7.943388929827432,log(d_csds) = 7.9433889298 + 2.9444212975*u_p_div_u_r - 0.0061000090*tau_r_div_u_p + 0.0039688354*u_r_x_tau_r - 6.0615086621*tau_r_div_tau_p - 0.6567822349*u_r_div_tau_r + 0.0059668059*tau_p_div_tau_r,d_csds = exp(7.9433889298 + 2.9444212975*u_p_div_u_r - 0.0061000090*tau_r_div_u_p + 0.0039688354*u_r_x_tau_r - 6.0615086621*tau_r_div_tau_p - 0.6567822349*u_r_div_tau_r + 0.0059668059*tau_p_div_tau_r),0.6067057837320385,0.5751567775310217,0.2175317993473619,0.7644954570293927,56.15347137836186,0.6054708396804901,0.6066861434108967,0.5002728340076669,40.9977910136971,0.9703206658601672
