Features,Feature_List,Branch_Signature,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Mode,Selection_Score
tau_p_x_tau_r + u_p_div_tau_r + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p,"['tau_p_x_tau_r', 'u_p_div_tau_r', 'tau_r_MPa', 'u_p_div_u_r', 'tau_r_div_tau_p']",base_taur | product | ratio,5,0.934329261215062,0.4991705193247543,0.9675974829060804,0.3272614007808975,0.9285528295068294,0.5044174517372993,0.8917405769974408,0.05952702878098822,0.8322312722236095,3.838475900205132,0.9440729755535879,0.7517668624331468,0.0513876570299322,5.160412804046307,log,1.357515068526702
tau_p_x_tau_r + tau_r_div_tau_p + u_p_div_u_r + u_p_div_tau_p + tau_r_MPa,"['tau_p_x_tau_r', 'tau_r_div_tau_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_r_MPa']",base_taur | product | ratio,5,0.9275761254297703,0.5242082539489146,0.9713965889947119,0.3074781957819338,0.9285750881422132,0.5043388725671053,0.8798744478639744,0.06962624628132467,0.8104904367231409,4.079612164039085,0.95016999566003,0.7096068251118167,-0.008281008798143752,5.3202354435749974,log,1.3543711882985667
u_r_div_tau_r + u_p_div_u_r + u_p_div_tau_p + tau_p_x_tau_r + tau_r_MPa + tau_peak_MPa_csds,"['u_r_div_tau_r', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_x_tau_r', 'tau_r_MPa', 'tau_peak_MPa_csds']",base_taup | base_taur | product | ratio,6,0.9396414790492333,0.47855545582657943,0.9622088005437303,0.3534278338039046,0.955650237270139,0.3974140684422492,0.908965446738238,0.04709251371052593,0.5308790099143954,6.418680303734773,0.9406499985107618,0.7744309275350749,0.2469322016391976,4.597874333204246,log,1.3519822725417967
u_p_div_tau_p + u_p_div_tau_r + tau_r_MPa + tau_peak_MPa_csds + u_p_div_u_r + tau_p_x_tau_r,"['u_p_div_tau_p', 'u_p_div_tau_r', 'tau_r_MPa', 'tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_p_x_tau_r']",base_taup | base_taur | product | ratio,6,0.9365719879135351,0.4905728705885477,0.964684108114752,0.34165713919417673,0.9535088397177552,0.4068953991393665,0.9006035218862645,0.05072700588311216,0.5078402198494227,6.574403763576678,0.9366808860915832,0.7999074392459694,0.29598299866032607,4.4456127778972165,log,1.349913168469573
