Dataset,Features,Feature_List,Branch_Signature,Degree,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Score
LOW_1,tau_r_div_tau_p + tau_peak_MPa_csds + u_p_div_u_r + delta_peak_mm + u_r_div_tau_r,"['tau_r_div_tau_p', 'tau_peak_MPa_csds', 'u_p_div_u_r', 'delta_peak_mm', 'u_r_div_tau_r']",base_taup | base_up | ratio,2,5,0.9885155142425591,0.20874628442632295,0.9884044282741143,0.19577241314067761,0.9799366617472157,0.2673001387838811,0.9551266476878038,0.016250870452090883,0.9841242823931922,1.1807827372114685,0.9854779680371334,0.3830769452669314,0.888174501930519,1.771782790897649,1.4143426650728073
LOW_1,u_p_div_u_r + tau_r_div_tau_p + delta_peak_mm + u_p_div_tau_r + tau_peak_MPa_csds,"['u_p_div_u_r', 'tau_r_div_tau_p', 'delta_peak_mm', 'u_p_div_tau_r', 'tau_peak_MPa_csds']",base_taup | base_up | ratio,2,5,0.9887900237853514,0.206236401735802,0.989814318468699,0.18348495402322368,0.9805155370862562,0.2634157910819466,0.9519482693873927,0.0409090551008866,0.9907799325640765,0.8998504981127738,0.9833017218379371,0.41077893737471605,0.825130756467557,2.215627639227017,1.4116975476523068
LOW_1,u_r_div_tau_r + tau_r_div_tau_p + u_p_div_u_r + sigma_n_div_tau_r + tau_peak_MPa_csds,"['u_r_div_tau_r', 'tau_r_div_tau_p', 'u_p_div_u_r', 'sigma_n_div_tau_r', 'tau_peak_MPa_csds']",base_taup | core_sigma_combo | ratio,2,5,0.9850828351802853,0.23790639786587836,0.9814132205186482,0.2478605927489857,0.9813045130130575,0.25802749006266823,0.9633248813492351,0.02043629008137431,0.9906039146995955,0.9083992940233944,0.9890445790021861,0.3327260905277472,0.948988377342475,1.1966706176853406,1.4110320321851284
LOW_1,tau_r_div_tau_p + tau_peak_MPa_csds + u_r_div_tau_r + tau_r_div_sigma_n + u_p_div_u_r,"['tau_r_div_tau_p', 'tau_peak_MPa_csds', 'u_r_div_tau_r', 'tau_r_div_sigma_n', 'u_p_div_u_r']",base_taup | core_sigma_combo | ratio,2,5,0.9863957616748747,0.22719569243035365,0.9820136098778998,0.24382454095602202,0.985647058476314,0.22608307133693684,0.9590831133401988,0.026389010153745403,0.988075406354824,1.0233521513241075,0.9825673301698312,0.4197147906057917,0.9385122121384801,1.3138158378270528,1.4089162655326246
LOW_1,tau_peak_MPa_csds + tau_r_div_sigma_n + tau_r_div_tau_p + u_p_div_tau_r + u_p_div_u_r,"['tau_peak_MPa_csds', 'tau_r_div_sigma_n', 'tau_r_div_tau_p', 'u_p_div_tau_r', 'u_p_div_u_r']",base_taup | core_sigma_combo | ratio,2,5,0.9862979487882967,0.22801098485342225,0.9816115502870204,0.24653465100911148,0.9877621348886932,0.20876150432213328,0.9561387289222523,0.029882999711398753,0.9891181924696375,0.9775834323145238,0.9807493420027761,0.44105739766754487,0.9630719219454489,1.0181655796323965,1.4066926147770067
LOW_1,tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_tau_r + u_p_div_u_r + tau_peak_MPa_csds,"['tau_r_div_tau_p', 'u_r_div_tau_r', 'tau_p_div_tau_r', 'u_p_div_u_r', 'tau_peak_MPa_csds']",base_taup | ratio,2,5,0.9852888054642601,0.23625823027874363,0.9811158770818651,0.24983531087296254,0.9761760146072336,0.29127606158471514,0.9537245570053651,0.038009676200144095,0.9878429871371923,1.0332769722324413,0.9894453938708635,0.32658282169994,0.8629055191157649,1.9617788326361636,1.4041771879645333
LOW_1,tau_peak_MPa_csds + tau_r_div_tau_p + u_p_div_u_r + tau_p_div_u_r + u_r_div_tau_r,"['tau_peak_MPa_csds', 'tau_r_div_tau_p', 'u_p_div_u_r', 'tau_p_div_u_r', 'u_r_div_tau_r']",base_taup | core_taup_over_ur | ratio,2,5,0.9844165432235273,0.24316153575495958,0.9825962040399123,0.23984319578419877,0.9759002545285139,0.2929569561400322,0.9483096231794725,0.0399198119412481,0.9847271325986161,1.158146777921279,0.9787626602386982,0.46325741450754077,0.844455338198901,2.089621432465906,1.4027590344355236
LOW_1,u_r_div_tau_r + u_p_div_u_r + tau_peak_MPa_csds + tau_r_div_tau_p + u_r_x_tau_r,"['u_r_div_tau_r', 'u_p_div_u_r', 'tau_peak_MPa_csds', 'tau_r_div_tau_p', 'u_r_x_tau_r']",base_taup | product | ratio,2,5,0.9850442440467968,0.23821393443228706,0.976641037985183,0.277863934527302,0.9778244281725325,0.28101855769032785,0.9543113818449138,0.025323298031399863,0.9891763866775466,0.9749659463541958,0.9372944016355066,0.7960227496421327,0.8858432673258855,1.790155773912023,1.4012643991045
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_u_p + tau_r_div_tau_p + u_r_div_tau_r,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_u_p', 'tau_r_div_tau_p', 'u_r_div_tau_r']",base_taup | ratio,2,5,0.9842454183268783,0.24449299198004315,0.9816142919506987,0.24651627152892722,0.9681469427201412,0.3368008260431399,0.9464460243439751,0.04631195855835306,0.9816771012074637,1.2685290113621062,0.9805492001432428,0.4433442232584148,0.8258517429190367,2.211055401593185,1.4002061082668509
LOW_1,tau_peak_MPa_csds + sigma_n_div_tau_r + tau_p_div_u_r + tau_r_div_tau_p + u_p_div_u_r + u_p_div_tau_r,"['tau_peak_MPa_csds', 'sigma_n_div_tau_r', 'tau_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_u_r', 'u_p_div_tau_r']",base_taup | core_sigma_combo | core_taup_over_ur | ratio,2,6,0.9869202985881728,0.22277266084931988,0.986065823783255,0.21460807549023805,0.9850926427259895,0.2304081923441502,0.9524333049169463,0.030846721653351998,0.9937059618259504,0.7434777893753481,0.9894545260792612,0.326441505778094,0.9877513238138527,0.5863874073579146,1.3991978040763928
