Features,Feature_List,Branch_Signature,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Mode,Selection_Score
u_p_div_tau_p + u_p_div_u_r + tau_r_div_u_r + tau_p_div_u_r + u_r_mm,"['u_p_div_tau_p', 'u_p_div_u_r', 'tau_r_div_u_r', 'tau_p_div_u_r', 'u_r_mm']",base_ur | core_taup_over_ur | ratio,5,0.894102634961734,0.7807105003257759,0.8941299644033375,0.770683167523285,0.8599295305219794,0.8467819290846099,0.8693206712443999,0.04039011925599172,0.17635551822977424,90.10754336184986,0.24012999957667214,17.828326982986834,0.8396265844928341,15.110505919952798,log,1.2747512880999383
tau_r_div_u_r + u_r_x_u_p + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r,"['tau_r_div_u_r', 'u_r_x_u_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",core_taup_over_ur | product | ratio,5,0.8791899648122736,0.8338711507939658,0.8976159047676653,0.7578889803680782,0.8459320054979848,0.8880849367902531,0.8558612496060791,0.029971669102459592,0.28767419754252344,83.7974090817175,0.1379408026285751,18.989323192501033,-0.9458296389881,52.63386027275779,log,1.2725493626604587
u_p_div_u_r + tau_p_div_u_r + sigma_n_MPa + u_p_x_tau_r + u_r_x_u_p + u_p_div_tau_p,"['u_p_div_u_r', 'tau_p_div_u_r', 'sigma_n_MPa', 'u_p_x_tau_r', 'u_r_x_u_p', 'u_p_div_tau_p']",base_sigma | core_taup_over_ur | product | ratio,6,0.8729158152973728,0.8552502249149533,0.902319787284051,0.740274249142232,0.8368383369762515,0.9139182519704707,0.8524930211287641,0.03461863371265123,0.22705762955644504,87.2900636776571,0.45509040519313704,15.097435010175248,0.024505123520579652,37.26707543108397,log,1.265104434477168
u_r_mm + tau_p_div_u_r + u_p_div_tau_p + tau_r_div_tau_p + u_p_div_u_r,"['u_r_mm', 'tau_p_div_u_r', 'u_p_div_tau_p', 'tau_r_div_tau_p', 'u_p_div_u_r']",base_ur | core_taup_over_ur | ratio,5,0.8966126945346766,0.7714025174713508,0.880127835448401,0.8200654552290338,0.8414654341399926,0.9008661590314947,0.8779928251444881,0.048605438985896296,0.3482545077629079,80.15493587191473,0.1605164368619133,18.739027124803776,0.8501635438009342,14.60567264155604,log,1.2642637041220555
tau_p_div_u_r + u_p_div_tau_p + u_r_x_u_p + sigma_n_x_tau_r + u_p_div_u_r + tau_p_x_tau_r,"['tau_p_div_u_r', 'u_p_div_tau_p', 'u_r_x_u_p', 'sigma_n_x_tau_r', 'u_p_div_u_r', 'tau_p_x_tau_r']",core_sigma_combo | core_taup_over_ur | product | ratio,6,0.8742071058643055,0.8508940720982096,0.902256624576051,0.7405135512929647,0.8420618052509619,0.8991701353427436,0.850498745944644,0.03847725199007099,0.2455655205818449,86.23866347008796,0.3101450363468382,16.987123256719546,-0.9733215499979218,53.004378357300084,log,1.2636582723493661
sigma_n_div_u_r + sigma_n_div_tau_p + u_r_mm + u_p_div_u_r + tau_p_div_u_r + u_p_div_tau_p,"['sigma_n_div_u_r', 'sigma_n_div_tau_p', 'u_r_mm', 'u_p_div_u_r', 'tau_p_div_u_r', 'u_p_div_tau_p']",base_ur | core_sigma_combo | core_taup_over_ur | ratio,6,0.8827304083311347,0.8215616339881897,0.8984676715784654,0.7547298328620884,0.8364809916643321,0.9149185046545674,0.8600852137526452,0.05187756217787186,0.24246694574749517,86.41557952224686,0.30110203072982444,17.098099124909588,0.7848552188184291,17.50161894636283,log,1.2633225222370008
u_r_mm + tau_p_div_u_r + u_p_div_u_r + u_r_x_u_p + tau_p_x_tau_r + u_p_div_tau_p,"['u_r_mm', 'tau_p_div_u_r', 'u_p_div_u_r', 'u_r_x_u_p', 'tau_p_x_tau_r', 'u_p_div_tau_p']",base_ur | core_taup_over_ur | product | ratio,6,0.8875620036951004,0.804459143714743,0.8968867662704529,0.7605828834546895,0.8600347301615715,0.8464638824384345,0.8602974590325371,0.050638674412169474,0.2752722324147536,84.52373965524323,0.4603647524036072,15.024190987793096,0.7459590457235477,19.017993025136455,log,1.2619716283455045
u_p_div_tau_p + tau_p_div_u_r + sigma_n_x_tau_r + u_p_div_u_r + u_p_x_tau_r + u_r_x_u_p,"['u_p_div_tau_p', 'tau_p_div_u_r', 'sigma_n_x_tau_r', 'u_p_div_u_r', 'u_p_x_tau_r', 'u_r_x_u_p']",core_sigma_combo | core_taup_over_ur | product | ratio,6,0.8700408213965027,0.8648701782970849,0.9004290933877794,0.7474042702924315,0.8355318164276413,0.9175700661447277,0.8492154241405119,0.03591974143101342,0.2249965259406539,87.40636865344634,0.45395247085654433,15.11319077041619,-0.11922629497862114,39.918275254399,log,1.2614448313149338
