Model_ID,Features,Degree,R2_train,RMSE_train,R2_val,RMSE_val,Equation
145,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_p_div_tau_r,2,0.2696768115438457,76.41982150561573,0.48036279554157746,27.199626154158114,d_csds = 0.131472 - 4.056782*u_r_mm + 11.173588*delta_peak_mm + 1.344854*tau_peak_MPa_csds - 0.155512*u_p_div_tau_r + 0.329482*u_r_mm^2 - 1.638272*u_r_mm delta_peak_mm - 0.511691*u_r_mm tau_peak_MPa_csds - 0.081616*u_r_mm u_p_div_tau_r - 0.525587*delta_peak_mm^2 + 2.786838*delta_peak_mm tau_peak_MPa_csds + 0.598193*delta_peak_mm u_p_div_tau_r + 0.001573*tau_peak_MPa_csds^2 + 7.518816*tau_peak_MPa_csds u_p_div_tau_r - 0.001113*u_p_div_tau_r^2
154,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_div_u_r,2,0.33274639818956087,73.04557923595966,0.4609036235810001,27.70422606694868,d_csds = -29.677257 + 0.366720*u_r_mm + 30.261557*delta_peak_mm + 4.536340*tau_peak_MPa_csds + 114.972742*tau_r_div_u_r + 0.171260*u_r_mm^2 - 2.052531*u_r_mm delta_peak_mm + 0.774170*u_r_mm tau_peak_MPa_csds - 38.731932*u_r_mm tau_r_div_u_r - 0.140983*delta_peak_mm^2 + 1.257121*delta_peak_mm tau_peak_MPa_csds + 5.935456*delta_peak_mm tau_r_div_u_r - 0.311138*tau_peak_MPa_csds^2 + 14.102094*tau_peak_MPa_csds tau_r_div_u_r - 55.187128*tau_r_div_u_r^2
109,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_x_tau_p,2,0.27573564476913304,76.1021681231532,0.4597255175389765,27.73448105054946,d_csds = -8.320019 + 2.899922*u_r_mm + 2.484128*delta_peak_mm + 7.624392*tau_peak_MPa_csds - 1.805344*u_r_x_tau_p - 0.261795*u_r_mm^2 + 0.473411*u_r_mm delta_peak_mm - 1.805344*u_r_mm tau_peak_MPa_csds + 0.253141*u_r_mm u_r_x_tau_p - 0.239892*delta_peak_mm^2 + 6.965444*delta_peak_mm tau_peak_MPa_csds - 0.732556*delta_peak_mm u_r_x_tau_p - 0.499984*tau_peak_MPa_csds^2 + 0.166486*tau_peak_MPa_csds u_r_x_tau_p - 0.008725*u_r_x_tau_p^2
127,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_div_u_p,2,0.2602946788310332,76.90912056458399,0.4447350779177097,28.116608601562078,d_csds = -5.313963 - 2.300777*u_r_mm + 25.191608*delta_peak_mm - 2.334205*tau_peak_MPa_csds + 0.545848*u_r_div_u_p - 0.119033*u_r_mm^2 + 1.212511*u_r_mm delta_peak_mm - 0.458794*u_r_mm tau_peak_MPa_csds + 0.195106*u_r_mm u_r_div_u_p - 4.031968*delta_peak_mm^2 + 3.294616*delta_peak_mm tau_peak_MPa_csds - 2.300777*delta_peak_mm u_r_div_u_p + 0.059550*tau_peak_MPa_csds^2 + 0.399408*tau_peak_MPa_csds u_r_div_u_p - 0.019732*u_r_div_u_p^2
60,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_div_tau_r,1,0.1900133168739493,80.47989725884557,0.42999830647534,28.487273755730293,d_csds = -5.909382 - 3.224480*u_r_mm + 18.764889*delta_peak_mm + 4.015668*tau_peak_MPa_csds + 0.014327*u_r_div_tau_r
57,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_div_tau_p,1,0.1898984789629682,80.48560217715526,0.42713574425673295,28.558716058910903,d_csds = -6.012624 - 3.195618*u_r_mm + 18.735346*delta_peak_mm + 4.015291*tau_peak_MPa_csds + 0.025175*u_r_div_tau_p
66,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_p_div_tau_r,1,0.18961112784040002,80.49987543612279,0.42366737929421894,28.645038931608067,d_csds = -5.677989 - 3.133700*u_r_mm + 18.670358*delta_peak_mm + 3.976445*tau_peak_MPa_csds + 0.053136*u_p_div_tau_r
90,u_p_div_u_r,2,0.1945729709550763,80.25305502145079,0.4219147880778805,28.688559750721392,d_csds = 22.117986 - 174.422213*u_p_div_u_r + 408.620813*u_p_div_u_r^2
63,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_p_div_tau_p,1,0.18946911375568698,80.50692860264552,0.4190375771537045,28.75986462373598,d_csds = -5.575908 - 3.088168*u_r_mm + 18.650680*delta_peak_mm + 3.954462*tau_peak_MPa_csds + 0.063248*u_p_div_tau_p
30,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_x_tau_p,1,0.18936860349616413,80.51192009746954,0.41726992213175784,28.803584239569467,d_csds = -5.247822 - 3.014437*u_r_mm + 18.654236*delta_peak_mm + 3.926128*tau_peak_MPa_csds - 0.003139*u_r_x_tau_p
