Model_ID,Features,Degree,R2_train,RMSE_train,R2_val,RMSE_val,Equation
70,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_p_div_u_r,1,0.3021948781505397,146.5390563448923,-0.6854379124670513,75.29226413994313,d_csds = -378.487804 - 0.633147*sigma_n_MPa + 10.734375*u_r_mm - 40.384953*delta_peak_mm + 75.158483*tau_peak_MPa_csds - 65.541124*tau_r_MPa + 594.081588*u_p_div_u_r
147,tau_r_div_u_r,2,0.05636737164220218,170.40714044538518,-0.7009925126746344,75.63889553873848,d_csds = -8.948400 + 153.061439*tau_r_div_u_r - 36.117221*tau_r_div_u_r^2
17,u_r_div_u_p,1,0.07060197878771024,169.11696879261743,-0.8720426156249657,79.35089750082544,d_csds = 148.946343 - 18.954973*u_r_div_u_p
126,tau_r_MPa,2,0.018793552946073544,173.76668285170035,-1.1022551770113216,84.08851696928436,d_csds = 7.159546 + 26.549419*tau_r_MPa - 1.472274*tau_r_MPa^2
63,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_p_x_tau_r,1,0.1685434257766657,159.95804954251744,-1.1777808277362234,85.58567157433714,d_csds = -525.241082 - 0.275824*sigma_n_MPa - 8.103136*u_r_mm + 233.159748*delta_peak_mm + 35.809312*tau_peak_MPa_csds - 13.228953*u_p_x_tau_r
153,sigma_n_div_u_r,2,0.008334789192686709,174.69032507531378,-1.2726956653066956,87.4308336885875,d_csds = 64.225362 + 3.722009*sigma_n_div_u_r - 0.009168*sigma_n_div_u_r^2
61,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_p_x_tau_p,1,0.2990433412569077,146.86959488820622,-1.5452284548673654,92.52463120385647,d_csds = 23.229848 - 0.692954*sigma_n_MPa - 9.057805*u_r_mm - 104.423221*delta_peak_mm + 57.282921*tau_peak_MPa_csds - 67.014527*tau_r_MPa + 12.423166*u_p_x_tau_p
66,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_p_x_tau_r,1,0.23727511377307997,153.20405929414304,-1.686584837525118,95.0592224171595,d_csds = -845.059921 - 0.787716*sigma_n_MPa - 5.532750*u_r_mm + 58.512353*delta_peak_mm + 111.836753*tau_peak_MPa_csds - 3.981850*tau_p_x_tau_r
116,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_div_u_r,1,0.1212047340944612,164.44859542046575,-1.705376202866972,95.39108982466685,d_csds = -39.307278 - 0.947316*sigma_n_MPa - 5.423166*u_r_mm + 46.109303*delta_peak_mm + 14.803341*sigma_n_div_u_r
52,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_x_u_p,1,0.2633374576442753,150.56381411664051,-1.750002062964258,96.17462189608075,d_csds = -408.789075 - 0.711189*sigma_n_MPa - 1.255744*u_r_mm + 82.392358*delta_peak_mm + 84.702963*tau_peak_MPa_csds - 67.495711*tau_r_MPa - 1.714928*u_r_x_u_p
79,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_tau_p,1,0.2666994541739287,150.21984801340204,-2.2588243243814,104.69464109226887,d_csds = -676.300894 - 0.899261*sigma_n_MPa - 8.383134*u_r_mm + 72.016168*delta_peak_mm + 111.606230*tau_peak_MPa_csds - 103.870849*tau_r_MPa + 446.240353*tau_r_div_tau_p
106,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_div_sigma_n,1,0.27949921074282236,148.9030332014584,-2.330362916927437,105.83754533878738,d_csds = -224.760684 - 0.806804*sigma_n_MPa - 8.778175*u_r_mm + 74.005985*delta_peak_mm + 93.369288*tau_peak_MPa_csds - 82.920534*tau_r_MPa - 78.701749*tau_p_div_sigma_n
91,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_p_div_tau_r,1,0.28098862950013304,148.74904745436808,-2.641505863272254,110.67116573913673,d_csds = -138.115030 - 0.730280*sigma_n_MPa - 8.213078*u_r_mm + 111.709545*delta_peak_mm + 88.033648*tau_peak_MPa_csds - 87.850067*tau_r_MPa - 515.955469*u_p_div_tau_r
97,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_div_u_p,1,0.2652454197645441,150.368706936134,-2.700702700579902,111.56708248632012,d_csds = -324.895806 - 0.705837*sigma_n_MPa - 8.750270*u_r_mm + 63.717168*delta_peak_mm + 85.424287*tau_peak_MPa_csds - 68.563140*tau_r_MPa - 1.946256*tau_p_div_u_p
103,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_u_p,1,0.26259971758434075,150.63918727254608,-2.713283639356292,111.7565637595867,d_csds = -331.234544 - 0.698011*sigma_n_MPa - 8.826117*u_r_mm + 66.997960*delta_peak_mm + 83.681041*tau_peak_MPa_csds - 67.272396*tau_r_MPa - 1.414828*tau_r_div_u_p
100,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_u_r,1,0.26093909888044153,150.80871092202938,-2.7235397827010583,111.9107939626515,d_csds = -339.151488 - 0.696979*sigma_n_MPa - 9.711737*u_r_mm + 72.818026*delta_peak_mm + 83.704699*tau_peak_MPa_csds - 67.026790*tau_r_MPa - 5.946528*tau_r_div_u_r
64,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_p_x_tau_r,1,0.2608031142774818,150.8225844197336,-2.737756989295658,112.12423911422276,d_csds = -338.920732 - 0.694195*sigma_n_MPa - 8.982146*u_r_mm + 69.952317*delta_peak_mm + 83.365077*tau_peak_MPa_csds - 68.435267*tau_r_MPa + 0.265993*u_p_x_tau_r
94,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_div_u_r,1,0.2608930420530077,150.81340990052735,-2.74802301275821,112.2781122501355,d_csds = -342.377952 - 0.703530*sigma_n_MPa - 9.592218*u_r_mm + 72.973939*delta_peak_mm + 84.739394*tau_peak_MPa_csds - 68.189399*tau_r_MPa - 4.623969*tau_p_div_u_r
37,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa,1,0.2607913526646758,150.82378430965355,-2.7603649364824285,112.46282149493928,d_csds = -346.027147 - 0.694977*sigma_n_MPa - 8.985143*u_r_mm + 73.547701*delta_peak_mm + 83.444219*tau_peak_MPa_csds - 67.992643*tau_r_MPa
49,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_tau_r,1,0.26079151342813256,150.8237679090376,-2.785862320883397,112.84345787211407,d_csds = -345.597867 - 0.708559*sigma_n_MPa - 8.992435*u_r_mm + 73.554927*delta_peak_mm + 83.438111*tau_peak_MPa_csds - 68.068155*tau_r_MPa + 0.003576*sigma_n_x_tau_r
85,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_tau_r,1,0.276914097548115,149.16992155340245,-2.8508815539216026,113.80833196326695,d_csds = -176.828684 - 0.715804*sigma_n_MPa - 3.080460*u_r_mm + 72.479118*delta_peak_mm + 86.963249*tau_peak_MPa_csds - 83.659579*tau_r_MPa - 70.092235*u_r_div_tau_r
121,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_u_p,1,0.26316515776780447,150.58142096396995,-2.876586196082668,114.18753564242462,d_csds = -327.465468 - 0.150445*sigma_n_MPa - 8.827186*u_r_mm + 65.937583*delta_peak_mm + 83.819883*tau_peak_MPa_csds - 68.140005*tau_r_MPa - 1.147624*sigma_n_div_u_p
67,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_x_tau_r,1,0.27028734432777957,149.85189983384168,-2.899359961538886,114.52245300828092,d_csds = -594.810306 - 0.831646*sigma_n_MPa - 7.739161*u_r_mm + 71.246977*delta_peak_mm + 106.449851*tau_peak_MPa_csds - 48.908511*tau_r_MPa - 1.689724*tau_p_x_tau_r
88,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_p_div_tau_p,1,0.31939769815273145,144.7214885632263,-2.9219001317912787,114.85297339990443,d_csds = 156.659644 - 0.558001*sigma_n_MPa - 8.354931*u_r_mm + 261.428317*delta_peak_mm + 55.709337*tau_peak_MPa_csds - 74.841453*tau_r_MPa - 2668.201158*u_p_div_tau_p
144,u_p_div_tau_r,2,0.1271725573547281,163.88926606154644,-3.2448029282084514,119.48757408455154,d_csds = -49.067541 + 1172.389388*u_p_div_tau_r - 1469.526447*u_p_div_tau_r^2
78,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_div_tau_p,1,0.22388261443870827,154.54324254117256,-3.338529098451681,120.79952736129067,d_csds = 203.725620 - 0.247839*sigma_n_MPa - 9.574850*u_r_mm + 69.978869*delta_peak_mm + 25.341127*tau_peak_MPa_csds - 670.809457*tau_r_div_tau_p
109,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_sigma_n,1,0.27953160844711755,148.89968541146206,-3.36185183503404,121.12378464718329,d_csds = -179.618765 - 0.768790*sigma_n_MPa - 9.394286*u_r_mm + 74.008290*delta_peak_mm + 88.092818*tau_peak_MPa_csds - 70.996092*tau_r_MPa - 271.162082*tau_r_div_sigma_n
73,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_u_p,1,0.2628015528535076,150.61856998880938,-3.6260525020299266,124.73813786198467,d_csds = -308.823953 - 0.694969*sigma_n_MPa - 7.326508*u_r_mm + 65.363536*delta_peak_mm + 83.415499*tau_peak_MPa_csds - 68.557486*tau_r_MPa - 5.747914*u_r_div_u_p
75,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_p_div_tau_r,1,0.1546485177085225,161.28908322549074,-3.7588223301657226,126.51549620292906,d_csds = -395.054070 - 0.383462*sigma_n_MPa - 8.432851*u_r_mm + 54.410060*delta_peak_mm + 17.876280*tau_peak_MPa_csds + 119.203335*tau_p_div_tau_r
58,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_x_tau_r,1,0.2674209543703804,150.14592857922506,-4.33940001095362,134.01092558872267,d_csds = -65.798301 - 0.648235*sigma_n_MPa - 36.572315*u_r_mm + 72.130002*delta_peak_mm + 80.280128*tau_peak_MPa_csds - 84.416640*tau_r_MPa + 2.031093*u_r_x_tau_r
130,sigma_n_x_tau_r,2,0.008689811246126555,174.65905218753488,-4.621392305593232,137.5041878188322,d_csds = 103.180974 - 0.081819*sigma_n_x_tau_r + 0.000004*sigma_n_x_tau_r^2
82,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_tau_p,1,0.2667181610921776,150.21793190386518,-5.036400721368425,142.48954803900025,d_csds = -137.902946 - 0.684774*sigma_n_MPa + 7.614223*u_r_mm + 71.261473*delta_peak_mm + 75.801968*tau_peak_MPa_csds - 74.336929*tau_r_MPa - 229.170685*u_r_div_tau_p
55,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_x_tau_p,1,0.2662627372450235,150.26457304901118,-5.6141856626100965,149.1530602896241,d_csds = -60.942918 - 0.854697*sigma_n_MPa - 41.677784*u_r_mm + 72.520278*delta_peak_mm + 69.551417*tau_peak_MPa_csds - 73.138123*tau_r_MPa + 2.261982*u_r_x_tau_p
118,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_u_r,1,0.2626821026799542,150.63077205302653,-6.243618944133762,156.08881218429508,d_csds = -381.015143 - 1.705665*sigma_n_MPa - 6.253286*u_r_mm + 76.041594*delta_peak_mm + 81.943362*tau_peak_MPa_csds - 68.742042*tau_r_MPa + 15.363353*sigma_n_div_u_r
47,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_tau_r,1,0.12229459880199012,164.34659081816542,-6.9141745493929285,163.15364848247168,d_csds = 66.920758 + 0.721915*sigma_n_MPa - 8.639031*u_r_mm + 43.645438*delta_peak_mm - 0.181448*sigma_n_x_tau_r
76,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_div_tau_r,1,0.2784383864803489,149.0126110483456,-7.9941334013779635,173.9296568577066,d_csds = -100.800952 - 0.539855*sigma_n_MPa - 8.470358*u_r_mm + 73.801675*delta_peak_mm + 99.876383*tau_peak_MPa_csds - 93.241937*tau_r_MPa - 132.514019*tau_p_div_tau_r
38,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_u_r,1,0.11895464857289018,164.6589896196581,-21.677503582842107,276.1796022964102,d_csds = 80.366040 - 2.573245*sigma_n_MPa - 11.916942*u_r_mm + 43.666426*delta_peak_mm + 0.173982*sigma_n_x_u_r
138,u_r_div_u_p,2,0.10975309898839058,165.5165972581507,-23.27089525832519,285.7175226059976,d_csds = 239.177451 - 77.896362*u_r_div_u_p + 6.339678*u_r_div_u_p^2
41,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_u_p,1,0.11913399489027965,164.64222970692694,-40.90097340814835,375.4101702181671,d_csds = -72.853858 + 5.094884*sigma_n_MPa - 8.176081*u_r_mm + 91.711938*delta_peak_mm - 2.420584*sigma_n_x_u_p
155,sigma_n_MPa + u_r_mm,2,0.014121100313906232,174.1799253022677,-43.722507200732295,387.84397487484597,d_csds = -58.038800 + 8.045211*sigma_n_MPa + 8.058081*u_r_mm + 0.000257*sigma_n_MPa^2 - 0.629403*sigma_n_MPa u_r_mm + 0.045071*u_r_mm^2
122,sigma_n_MPa,2,0.008622498400424283,174.66498201575126,-98.83707650353402,579.4819399900058,d_csds = 48.204904 + 1.645255*sigma_n_MPa - 0.000294*sigma_n_MPa^2
113,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_div_tau_r,1,0.1196015393081078,164.5985296593577,-115.5322597021466,626.061592781985,d_csds = 52.374279 - 1.615324*sigma_n_MPa - 8.576137*u_r_mm + 43.831423*delta_peak_mm + 6.282881*sigma_n_div_tau_r
154,sigma_n_div_u_p,2,0.0658986393562121,169.54434796892588,-121.0638584080066,640.7483915464488,d_csds = 133.190701 - 3.579773*sigma_n_div_u_p + 0.001366*sigma_n_div_u_p^2
127,sigma_n_x_u_r,2,0.011404184956442243,174.41976537073143,-143.71457722812966,697.6701112744622,d_csds = 93.366603 - 0.124122*sigma_n_x_u_r + 0.000002*sigma_n_x_u_r^2
129,sigma_n_x_tau_p,2,0.008502164747177354,174.67558213406656,-364.39764932543864,1108.6050493408904,d_csds = 59.114404 + 0.070273*sigma_n_x_tau_p - 0.000000*sigma_n_x_tau_p^2
44,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_tau_p,1,0.12048383627191717,164.516032249275,-389.71971951647043,1146.3748325622903,d_csds = 75.978834 - 3.390895*sigma_n_MPa - 8.597659*u_r_mm + 44.568080*delta_peak_mm + 0.061865*sigma_n_x_tau_p
128,sigma_n_x_u_p,2,0.08297004442265088,167.9879287434767,-464.65218460274787,1251.4825550300332,d_csds = 7.176257 + 1.686200*sigma_n_x_u_p - 0.000145*sigma_n_x_u_p^2
112,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_tau_p,1,0.2694994099393725,149.93278208781672,-549.287759058886,1360.4697943992428,d_csds = -522.578105 - 3.088596*sigma_n_MPa - 9.141177*u_r_mm + 72.914138*delta_peak_mm + 97.552508*tau_peak_MPa_csds - 79.000084*tau_r_MPa + 126.686735*sigma_n_div_tau_p
111,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_div_tau_p,1,0.13953192216354482,162.7247810026361,-667.6410126996424,1499.6519741303082,d_csds = 57.172694 + 2.448025*sigma_n_MPa - 7.558474*u_r_mm + 50.799853*delta_peak_mm + 5.280151*tau_peak_MPa_csds - 136.766411*sigma_n_div_tau_p
48,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_tau_r,1,0.19419681301530178,157.47107942074715,-723.5456506345864,1561.086092441075,d_csds = -416.437274 + 5.865422*sigma_n_MPa - 4.892988*u_r_mm + 56.299622*delta_peak_mm + 48.819436*tau_peak_MPa_csds - 1.639689*sigma_n_x_tau_r
110,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_div_tau_p,1,0.13615594992240543,163.04368682617053,-777.7739767581196,1618.4515139072987,d_csds = 152.748896 + 2.696350*sigma_n_MPa - 8.201795*u_r_mm + 50.090437*delta_peak_mm - 148.408068*sigma_n_div_tau_p
43,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_u_p,1,0.2648128636908351,150.4129620719472,-1331.5608984499686,2117.081175497282,d_csds = -842.743459 + 29.549851*sigma_n_MPa - 8.990806*u_r_mm + 361.854986*delta_peak_mm + 80.770214*tau_peak_MPa_csds - 72.463792*tau_r_MPa - 14.466092*sigma_n_x_u_p
42,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_u_p,1,0.13043670950901165,163.5825269713355,-1446.5583275817326,2206.5410624555466,d_csds = 420.990611 - 32.176687*sigma_n_MPa - 7.560888*u_r_mm - 258.967693*delta_peak_mm + 15.346043*tau_peak_MPa_csds + 15.359032*sigma_n_x_u_p
39,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_u_r,1,0.13435777904643742,163.21329382712392,-2243.4109309848104,2747.547222003096,d_csds = 330.511746 - 27.858511*sigma_n_MPa - 44.384281*u_r_mm + 49.033235*delta_peak_mm + 15.485526*tau_peak_MPa_csds + 1.852045*sigma_n_x_u_r
45,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_tau_p,1,0.13657173208148177,163.0044443174818,-3856.8603423565505,3602.195079567875,d_csds = -46.080283 - 10.919539*sigma_n_MPa - 7.411317*u_r_mm + 50.140850*delta_peak_mm + 13.860474*tau_peak_MPa_csds + 0.195887*sigma_n_x_tau_p
40,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_u_r,1,0.2770948824449928,149.15127276312109,-5612.852066542301,4345.346968503742,d_csds = -1075.117334 + 43.704112*sigma_n_MPa + 49.756252*u_r_mm + 73.809557*delta_peak_mm + 87.536360*tau_peak_MPa_csds - 83.487574*tau_r_MPa - 2.963810*sigma_n_x_u_r
46,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_tau_p,1,0.27293106347353324,149.58019986493804,-5738.178906166412,4393.583244621734,d_csds = -447.679835 + 12.591282*sigma_n_MPa - 9.338987*u_r_mm + 72.873314*delta_peak_mm + 89.900003*tau_peak_MPa_csds - 81.075664*tau_r_MPa - 0.241071*sigma_n_x_tau_p
115,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_tau_r,1,0.27014885111508424,149.8661194628017,-8426.450352897295,5324.049432399049,d_csds = -320.907424 + 12.938131*sigma_n_MPa - 9.652972*u_r_mm + 73.241353*delta_peak_mm + 83.788968*tau_peak_MPa_csds - 83.888208*tau_r_MPa - 51.964495*sigma_n_div_tau_r
152,sigma_n_div_tau_r,2,0.014294460039971701,174.16461048434695,-9372.738425140753,5615.008175547019,d_csds = -35.122956 + 81.076190*sigma_n_div_tau_r - 0.055976*sigma_n_div_tau_r^2
114,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_div_tau_r,1,0.15498751609952643,161.25674033410817,-14795.272361210851,7054.5633250691835,d_csds = -202.080846 - 18.387393*sigma_n_MPa - 7.045701*u_r_mm + 54.403142*delta_peak_mm + 30.470566*tau_peak_MPa_csds + 69.214875*sigma_n_div_tau_r
183,sigma_n_MPa + u_r_mm + delta_peak_mm + u_p_x_tau_r,2,0.6030677303852892,110.5209267179785,-123097.34391116376,20347.922876952704,d_csds = -2251.956075 + 103.849264*sigma_n_MPa + 5341.353617*u_r_mm - 17382.683854*delta_peak_mm - 529.096877*u_p_x_tau_r + 0.268580*sigma_n_MPa^2 - 274.376505*sigma_n_MPa u_r_mm + 1184.399284*sigma_n_MPa delta_peak_mm + 6.883063*sigma_n_MPa u_p_x_tau_r + 50.394400*u_r_mm^2 - 1965.906333*u_r_mm delta_peak_mm + 120.593546*u_r_mm u_p_x_tau_r + 1749.093485*delta_peak_mm^2 - 171.103838*delta_peak_mm u_p_x_tau_r + 3.915355*u_p_x_tau_r^2
