sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,e_constraint_respected,d_positive,b_positive,dataset,model_name
7,0.72,2.75,0.044,0.03175,0.03175,0.0801325410005739,1.818181818181818,0.1118825410005739,3.441242286799551,0.03175,0.0934394346822818,1.818181818181818,0.1251894346822818,3.147293628485844,0.013306893681707899,0.013306893681707899,0.013306893681707899,0.013306893681707899,-0.293948658313707,0.293948658313707,0.0004401686407763,0.0003141644067789,0.9957983141448022,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
8,0.92,3.0,0.035,0.02825,0.02825,0.0557241852265918,1.6666666666666667,0.0839741852265918,3.007954906577982,0.02825,0.0574231328797276,1.6666666666666667,0.0856731328797276,2.9566986299508766,0.0016989476531357947,0.0016989476531357947,0.0016989476531358016,0.0016989476531358016,-0.05125627662710519,0.05125627662710519,6.889709589551092e-05,4.4431425170094256e-05,0.9998387861331848,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
9,0.97,3.0,0.029,0.0255,0.0255,0.0288872445152351,1.6666666666666667,0.0543872445152351,3.290221199159674,0.0255,0.0287223855354266,1.6666666666666667,0.0542223855354266,3.302296634869596,-0.00016485897980850206,0.00016485897980850206,-0.00016485897980850206,0.00016485897980850206,0.0120754357099222,0.0120754357099222,1.173655899494392e-05,6.788279823785777e-06,0.9999933985054308,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
11,0.78,3.5,0.05,0.0417499999999999,0.0417499999999999,0.0354980845491272,1.4285714285714286,0.0772480845491271,4.004659571873231,0.0417499999999999,0.0357189193627977,1.4285714285714286,0.0774689193627976,3.9812708320803063,0.00022083481367050212,0.00022083481367050212,0.00022083481367049518,0.00022083481367049518,-0.02338873979292444,0.02338873979292444,2.766741665885158e-05,1.5569445760046028e-05,0.9999841933486792,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
12,1.25,3.5,0.04,0.034,0.034,0.0670624339164287,1.4285714285714286,0.1010624339164287,2.366794324621144,0.034,0.061686469004455,1.4285714285714286,0.095686469004455,2.473932351455922,-0.005375964911973702,0.005375964911973702,-0.005375964911973702,0.005375964911973702,0.10713802683477835,0.10713802683477835,0.0002198756341183,0.0001342094522233,0.9988441845278108,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
13,1.8,4.0,0.035,0.033,0.033,0.0334302203204883,1.25,0.0664302203204883,2.0972939397426664,0.033,0.0290263665058436,1.25,0.0620263665058436,2.26105438455825,-0.004403853814644698,0.004403853814644698,-0.004403853814644698,0.004403853814644698,0.16376044481558338,0.16376044481558338,0.0003361453054885,0.0001857517904821,0.9970631394786572,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
19,1.55,12.0,1.02,0.8525,0.8525,0.3782821788444106,0.4166666666666667,1.2307821788444109,2.3791759662313843,0.8525,0.330763855027401,0.4166666666666667,1.183263855027401,3.4206148031585752,-0.0475183238170096,0.0475183238170096,-0.04751832381700982,0.04751832381700982,1.041438836927191,1.041438836927191,0.0268835676476992,0.0100388831044175,0.948898825322054,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
20,1.71,12.0,2.57,1.7327500000000002,1.7327500000000002,2.210315622373947,0.4166666666666667,3.9430656223739473,1.6207235717983703,1.7327500000000002,1.8933138325200969,0.4166666666666667,3.626063832520097,2.1533112351120107,-0.3170017898538502,0.3170017898538502,-0.3170017898538502,0.3170017898538502,0.5325876633136404,0.5325876633136404,0.0633094224095246,0.0336872110906843,0.9676755688166204,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
27,0.87,3.25,2.35,1.9075,1.9075,2.7034029995062916,1.5384615384615383,4.610902999506291,3.276941309100947,1.9075,2.0814720578046035,1.5384615384615383,3.9889720578046033,4.198892072318447,-0.6219309417016881,0.6219309417016881,-0.6219309417016881,0.6219309417016881,0.9219507632175001,0.9219507632175001,0.0655026017171597,0.0366339543649773,0.96476070143076,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
28,0.13,1.325,1.02,0.6675,0.6675,0.6738254010838505,3.7735849056603774,1.3413254010838505,23.891608655167115,0.6675,0.6549729864020684,3.7735849056603774,1.3224729864020683,25.4241924565282,-0.018852414681782115,0.018852414681782115,-0.018852414681782115,0.018852414681782115,1.5325838013610849,1.5325838013610849,0.004582740241815,0.0023848292066375,0.9987919306168096,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
31,0.24,1.275,0.66,0.475,0.475,0.6758571313827281,3.9215686274509807,1.150857131382728,11.17767536247715,0.475,0.7046976392106715,3.9215686274509807,1.1796976392106715,10.723958418983392,0.02884050782794345,0.02884050782794345,0.02884050782794345,0.02884050782794345,-0.4537169434937578,0.4537169434937578,0.0026243984964626,0.0016858677303808,0.9991998902493834,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
34,0.47,1.525,1.07,0.6975,0.6975,4.0455139668571585,3.278688524590164,4.743013966857158,4.812842755740618,0.6975,4.313410565417644,3.278688524590164,5.010910565417643,4.695926503259338,0.2678965985604851,0.2678965985604851,0.2678965985604851,0.2678965985604851,-0.11691625248128013,0.11691625248128013,0.0035965941635986,0.0027036495417792,0.9996203313067452,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
37,0.11,1.325,0.89,0.5625,0.5625,0.5639971811696873,3.7735849056603774,1.1264971811696871,29.2958502513531,0.5625,0.5904717654852565,3.7735849056603774,1.1529717654852565,26.51750289939758,0.02647458431556915,0.02647458431556915,0.02647458431556937,0.02647458431556937,-2.778347351955521,2.778347351955521,0.0061403015782683,0.0033301877554273,0.9971570324569636,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
40,0.3,1.35,0.88,0.635,0.635,1.1651130574348498,3.7037037037037033,1.8001130574348498,8.547982610717572,0.635,1.11490054261522,3.7037037037037033,1.74990054261522,8.877167470581096,-0.05021251481962974,0.05021251481962974,-0.05021251481962974,0.05021251481962974,0.3291848598635241,0.3291848598635241,0.0034784647572023,0.0022736012893381,0.9992788877536596,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
43,0.88,1.475,0.58,0.535,0.535,2.3643732180319175,3.389830508474576,2.8993732180319176,4.157276354583812,0.535,2.5099913815682404,3.389830508474576,3.044991381568241,4.106023310856377,0.14561816353632295,0.14561816353632295,0.1456181635363234,0.1456181635363234,-0.051253043727435,0.051253043727435,0.0013025286136828,0.000802420183803,0.9998546051620052,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
46,0.79,1.5,0.8,0.665,0.665,6.166849946093346,3.3333333333333335,6.831849946093346,3.9230290740544778,0.665,6.997661961727992,3.3333333333333335,7.662661961727992,3.844102819517515,0.8308120156346464,0.8308120156346464,0.8308120156346464,0.8308120156346464,-0.07892625453696267,0.07892625453696267,0.0033369664013042,0.002140890478802,0.999476325621814,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
51,1.26,1.85,0.94,0.785,0.785,27.151829140946248,2.702702702702702,27.936829140946248,2.8751003676389564,0.785,28.057467106224017,2.702702702702702,28.842467106224017,2.869077171161849,0.9056379652777693,0.9056379652777693,0.9056379652777693,0.9056379652777693,-0.006023196477107362,0.006023196477107362,0.0007311056767714,0.0004509057439268,0.9999864257740088,True,True,True,True,LOW_1,LOW_1_direct_poly_rank_2
