Dataset,Features,Feature_List,Branch_Signature,Degree,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Score
LOW_2,tau_peak_MPa_csds + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p']",base_taup | ratio,2,4,0.9877549837027396,0.07776800825661685,0.9324658693274239,0.15187771742506107,0.9775040181475939,0.13778068490278494,0.8567454978168106,0.038416201388531517,0.9410576801306308,5.1977454615918806,0.8093479638200375,5.592571852285102,0.7279589974432095,18.188046237331854,1.316996998096976
LOW_2,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p']",base_taup | ratio,2,3,0.9824236606270172,0.09317201915085216,0.8977687401531711,0.18686340619225386,0.9607467404582805,0.1820009796752472,0.871273307629196,0.020502782139494857,0.9118476449091657,6.356504446785445,0.7206747797155686,6.769333699989074,0.5776332332836871,22.662808852559017,1.3013551157538195
LOW_2,tau_p_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,"['tau_p_x_tau_r', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p']",product | ratio,2,4,0.986224341982561,0.08248547295572639,0.9240878346438063,0.16102306700921523,0.9763220399737899,0.14135396802168163,0.8412485692741983,0.04512825618938502,0.9369309806458997,5.376621131030446,0.7938513303311856,5.815420416639322,0.7360223084744619,17.916471356060143,1.300199293661967
LOW_2,u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + tau_p_div_u_p,"['u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p', 'tau_p_div_u_p']",ratio,2,4,0.97279008558251,0.11592707559877728,0.940318176208309,0.14277542040519395,0.9850488740307409,0.11232406524170477,0.808126286636136,0.044490470086682256,0.9538516524088266,4.599170107785214,0.9017024904978153,4.015707815438585,0.9949779147042335,2.471217145784025,1.2999322725177087
LOW_2,tau_r_MPa + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,"['tau_r_MPa', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p']",base_taur | ratio,2,4,0.9851531818854118,0.0856323744619668,0.9233543946417915,0.16179907481067704,0.9816077755578686,0.12458133826669877,0.8183841817207421,0.0468603545831892,0.9399044441978018,5.248347390806717,0.806452625259725,5.634877655102664,0.858333605186967,13.125089913119853,1.2878604500438435
LOW_2,u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_p,"['u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_p']",ratio,2,3,0.9613207531377213,0.1382166291404255,0.9207932014813038,0.16448020343693104,0.9702493904793341,0.1584469182531259,0.7828682904823628,0.05629068452356972,0.9389737689910831,5.288830756605694,0.8542647818340315,4.889597452480119,0.9921219840436748,3.0951185939590555,1.2765982782701282
LOW_2,u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + tau_r_div_u_p,"['u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p', 'tau_r_div_u_p']",ratio,2,4,0.9718422088551647,0.1179289913839723,0.9222569189114247,0.16295334462619507,0.9831918266448584,0.1190957111654273,0.7854096011510828,0.05353033595861536,0.9542630088384023,4.57862621854179,0.8939323760859381,4.171404147399732,0.9941943491678205,2.6570169354675413,1.2696086858911044
LOW_2,tau_peak_MPa_csds + u_p_div_u_r + u_r_div_u_p + tau_p_div_tau_r + tau_r_div_tau_p + tau_p_div_u_p,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_p_div_tau_r', 'tau_r_div_tau_p', 'tau_p_div_u_p']",base_taup | ratio,2,6,0.9899921270211675,0.07030596680857833,0.9250699717534696,0.1599780330354612,0.9811489999129718,0.1261255463438656,0.8167037622741781,0.06705993088307617,0.9512711924592101,4.7260062026157375,0.8405926475376486,5.113815120771749,0.7550709133306915,17.257943695673383,1.266715859802251
LOW_2,tau_peak_MPa_csds + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + tau_p_div_sigma_n + tau_r_div_sigma_n,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p', 'tau_p_div_sigma_n', 'tau_r_div_sigma_n']",base_taup | core_sigma_combo | core_taup_over_sigma | ratio,2,6,0.9887629262293476,0.07449856518676042,0.9431291475425254,0.13937255883828395,0.979274683399204,0.13224718899397683,0.7623411877779596,0.11917856137504487,0.9462994117902659,4.961247771044583,0.8255523131388076,5.349626433826272,0.7621866087134638,17.0054065574439,1.2523818852940007
LOW_2,tau_peak_MPa_csds + tau_p_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + tau_p_div_u_p,"['tau_peak_MPa_csds', 'tau_p_x_tau_r', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p', 'tau_p_div_u_p']",base_taup | product | ratio,2,6,0.9879868204570109,0.07702829348336139,0.9201436406711572,0.16515326273272515,0.9737472522017138,0.14884122852967305,0.7844506553236127,0.08820395390405687,0.9412489151369815,5.189306716426718,0.8056727058040484,5.646219406288555,0.6351211997855906,21.064113287897587,1.243548572942558
LOW_2,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_sigma_n,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_sigma_n']",base_taup | core_sigma_combo | core_taup_over_sigma | ratio,2,4,0.9818705979525103,0.09462655571235837,0.8967713265512696,0.1877727547895029,0.9385168190563928,0.22777918095961525,0.7839835632641418,0.12548625061326446,0.9081134299602907,6.489741758887667,0.7126420163019578,6.865979183951559,0.5325851706631527,23.840760760460796,1.2362144831220139
LOW_2,tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + tau_r_div_sigma_n,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p', 'tau_r_div_sigma_n']",base_taup | core_sigma_combo | product | ratio,2,6,0.9917408388616121,0.0638688743706231,0.9037689810786887,0.1812967198954609,0.7986920777100637,0.41216043151421833,0.7938003427328834,0.08364831410220408,0.969402175708367,3.7449555611846157,0.7264501106556478,6.698986772966781,0.13503982474134724,32.431491518175925,1.2323043210349098
LOW_2,tau_peak_MPa_csds + tau_r_MPa + u_p_div_u_r + u_r_div_u_p,"['tau_peak_MPa_csds', 'tau_r_MPa', 'u_p_div_u_r', 'u_r_div_u_p']",base_taup | base_taur | ratio,2,4,0.9779949450687265,0.10425155006583492,0.8613932733606431,0.21758279848354875,0.9559398959458161,0.19282290523154963,0.8258279149400561,0.06752240684465417,0.8969327862613301,6.873242443502935,0.6541534631359671,7.532385942413145,0.4630027260277845,25.553765599644425,1.2275549901462057
LOW_2,u_p_x_tau_p + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + tau_p_div_u_p + tau_r_div_u_p,"['u_p_x_tau_p', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p', 'tau_p_div_u_p', 'tau_r_div_u_p']",core_up_xtaup | product | ratio,2,6,0.9809248286233657,0.09706340373920501,0.958723537509151,0.11873633500123466,0.9703099164359343,0.15828566048265913,0.6670520890361343,0.2001489589989294,0.9602530126048389,4.268285921085524,0.922484700143577,3.566026484055619,0.9879461967210073,3.8285199627619777,1.2122346861273252
