Dataset,Features,Feature_List,Branch_Signature,Degree,N_Features,R2_train,RMSE_train,R2_val,RMSE_val,R2_test,RMSE_test,R2_cv_mean,R2_cv_std,Selection_Score
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_u_p + sigma_n_div_tau_r,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p', 'sigma_n_div_tau_r']",base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9835324102384514,1.2025920605451432,0.9371075335464412,0.7972079754903165,0.27026482137276353,4.526084940059604,0.869445320691103,0.08420237151831597,1.3034099567401611
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_u_p + tau_r_div_sigma_n,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p', 'tau_r_div_sigma_n']",base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9835326127818084,1.202584664873235,0.936063833862191,0.8037955857467785,0.2705298799141551,4.525262870310355,0.8623681680978945,0.07925776725505156,1.299322141185633
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_u_p + sigma_n_div_tau_p,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p', 'sigma_n_div_tau_p']",base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.982718196181959,1.2319635200109442,0.9346664716885736,0.812531820366675,0.2786871421873153,4.499889977935955,0.8427661390004664,0.09787599757463389,1.2862619414313432
LOW_1,u_r_mm + u_r_x_u_p + u_p_div_u_r + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_u_p,"['u_r_mm', 'u_r_x_u_p', 'u_p_div_u_r', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p']",base_ur | core_taup_over_ur | product | ratio,2,6,0.9862771918450772,1.0978039993697115,0.948971793313864,0.7180876778310024,0.596648076458459,3.364977190616228,0.8121832560402786,0.19813817878704457,1.275249603455299
LOW_1,u_r_mm + u_r_x_u_p + u_p_div_u_r + tau_p_div_tau_r + tau_p_div_u_p + sigma_n_div_tau_r,"['u_r_mm', 'u_r_x_u_p', 'u_p_div_u_r', 'tau_p_div_tau_r', 'tau_p_div_u_p', 'sigma_n_div_tau_r']",base_ur | core_sigma_combo | product | ratio,2,6,0.9838074966798027,1.1925052783732186,0.9642398204167496,0.6011352108001717,0.42194389018471656,4.028330146545247,0.7439247962082539,0.2072873409199019,1.2554734844288864
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_u_r + tau_p_div_u_p + tau_p_div_sigma_n + sigma_n_div_tau_r,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_u_r', 'tau_p_div_u_p', 'tau_p_div_sigma_n', 'sigma_n_div_tau_r']",base_ur | core_sigma_combo | core_taup_over_sigma | core_taup_over_ur | product | ratio,2,6,0.9857339250102306,1.1193233508519094,0.9338552329805296,0.8175608132703537,0.27514832849425974,4.510914867103208,0.7941632051041629,0.23211179406862495,1.2477256561257484
LOW_1,tau_peak_MPa_csds + u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_p + sigma_n_div_tau_r,"['tau_peak_MPa_csds', 'u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_p', 'sigma_n_div_tau_r']",base_taup | base_ur | core_sigma_combo | product | ratio,2,6,0.9817473342694013,1.266095493161751,0.913755502940104,0.9335509353537048,0.2772993455900097,4.504216762788122,0.7964043675404365,0.10061600228177119,1.2418960864821451
LOW_1,u_r_mm + tau_r_MPa + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_p + sigma_n_div_tau_r,"['u_r_mm', 'tau_r_MPa', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_p', 'sigma_n_div_tau_r']",base_taur | base_ur | core_sigma_combo | product | ratio,2,6,0.9817406740917488,1.2663264635841562,0.9027084440650468,0.9915392169339752,0.28988329418332814,4.464829956573904,0.7816476385730219,0.11184392574456195,1.2223478707771016
LOW_1,sigma_n_MPa + u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_u_p,"['sigma_n_MPa', 'u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p']",base_sigma | base_ur | core_taup_over_ur | product | ratio,2,6,0.9816307686483883,1.2701318441833047,0.9230282247678164,0.8819380356041701,0.28580835300398233,4.47762214472905,0.7519532443872674,0.18482759210179558,1.2205220877512706
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_r_div_u_p,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_r_div_u_p']",base_ur | core_taup_over_ur | product | ratio,2,5,0.9798752175626336,1.3294405143935872,0.9296449981213564,0.8431790570196772,0.3247474344453003,4.353847167435238,0.728558189681439,0.3045410388927473,1.2134699890728011
