Dataset,Features,Feature_List,Branch_Signature,Degree,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Score
LOW_1,delta_peak_mm + tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,"['delta_peak_mm', 'tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r']",base_taup | base_up | ratio,2,5,0.9885155142425591,0.20874628442632298,0.9884044282741142,0.1957724131406783,0.9799366617472157,0.2673001387838815,0.9551266476878038,0.016250870452091382,0.9841242823931933,1.180782737211428,0.9854779680371333,0.38307694526693276,0.8881745019305172,1.7717827908976624,1.414342665072807
LOW_1,tau_peak_MPa_csds + u_r_mm + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r,"['tau_peak_MPa_csds', 'u_r_mm', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_r']",base_taup | base_ur | ratio,2,5,0.9884279782238425,0.20954031786216917,0.9861832208705095,0.2137021140012164,0.980212119566829,0.2654588602731682,0.9543512691444201,0.04234914119446212,0.9573893067382652,1.9344727334450422,0.909087799866698,0.9584807732137461,0.7949011409846178,2.3995051186032,1.4091239413232732
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + sigma_n_div_tau_p,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r', 'sigma_n_div_tau_p']",base_taup | core_sigma_combo | ratio,2,5,0.9848572886689374,0.2396982144683341,0.9807803742813525,0.25204487657361074,0.9806341114571147,0.2626130482290232,0.9602716431702822,0.019648618205371338,0.9897377607668665,0.9493456833139652,0.9861701661742802,0.37383572560147094,0.957969776725997,1.0862277837439025,1.4089513340459563
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_r_div_sigma_n,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r', 'tau_r_div_sigma_n']",base_taup | core_sigma_combo | ratio,2,5,0.9863957616748747,0.22719569243035342,0.9820136098778997,0.24382454095602255,0.985647058476314,0.22608307133693692,0.9590831133401979,0.026389010153746804,0.9880754063548239,1.023352151324109,0.9825673301698311,0.41971479060579403,0.938512212138478,1.313815837827075,1.408916265532624
LOW_1,tau_peak_MPa_csds + u_r_mm + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,"['tau_peak_MPa_csds', 'u_r_mm', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r']",base_taup | base_ur | ratio,2,5,0.988568276875674,0.20826621578089338,0.9802333197197697,0.25560672720203437,0.9801274484955315,0.26602619474313294,0.9606976301007902,0.030371797176140553,0.9765179904842903,1.4360545670467737,0.9628004187346465,0.6131141610521736,0.8477079402336827,2.0676579178055676,1.4075449550525507
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_r_div_sigma_n,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_r', 'tau_r_div_sigma_n']",base_taup | core_sigma_combo | ratio,2,5,0.9862979487882968,0.22801098485342175,0.98161155028702,0.2465346510091141,0.9877621348886932,0.20876150432213353,0.9561387289222525,0.029882999711398725,0.9891181924696378,0.9775834323145101,0.9807493420027753,0.44105739766755375,0.9630719219454491,1.0181655796323934,1.4066926147770062
LOW_1,tau_peak_MPa_csds + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,"['tau_peak_MPa_csds', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r']",base_taup | product | ratio,2,5,0.9841850475233742,0.24496098680143705,0.9869165258672589,0.20795384312222562,0.9768315633641008,0.2872406834401773,0.9440113636448567,0.03136601461471397,0.9854514918594875,1.130348971122835,0.9950841458972874,0.22288036687924193,0.860446456414019,1.9792948418923388,1.405785606228216
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_sigma_n,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r', 'tau_p_div_sigma_n']",base_taup | core_sigma_combo | core_taup_over_sigma | ratio,2,5,0.9871390376741085,0.22090203173050224,0.977065686774011,0.2753266690132228,0.9853941535820148,0.22806621315788753,0.9594104028076856,0.02310944088512642,0.9918249044100932,0.8473244382907601,0.9870439750789872,0.3618330298515488,0.883276905531203,1.8101662147072868,1.404459944089341
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_u_r,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r', 'tau_p_div_u_r']",base_taup | core_taup_over_ur | ratio,2,5,0.9844165432235273,0.24316153575495927,0.9825962040399123,0.2398431957841987,0.9759002545285138,0.29295695614003237,0.9483096231794722,0.039919811941248516,0.9847271325986162,1.1581467779212733,0.9787626602386983,0.46325741450753977,0.8444553381988984,2.089621432465923,1.4027590344355234
LOW_1,tau_peak_MPa_csds + u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,"['tau_peak_MPa_csds', 'u_r_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r']",base_taup | product | ratio,2,5,0.9850442440467969,0.23821393443228675,0.9766410379851832,0.2778639345273009,0.9778244281725325,0.2810185576903282,0.9543113818449138,0.02532329803139932,0.9891763866775467,0.9749659463541896,0.9372944016355085,0.7960227496421206,0.8858432673258863,1.7901557739120169,1.4012643991045002
LOW_1,tau_peak_MPa_csds + u_r_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,"['tau_peak_MPa_csds', 'u_r_x_tau_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r']",base_taup | product | ratio,2,5,0.986708413086349,0.22456982212418683,0.973243755050784,0.2973842695720845,0.9792882156179864,0.2715853534615662,0.9586286538867537,0.020928852875472737,0.9912882356177648,0.8746944545149224,0.9408001539311905,0.7734506525392171,0.8920977938790771,1.7404246297274168,1.4004651967066135
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_r_div_u_p,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r', 'tau_r_div_u_p']",base_taup | ratio,2,5,0.9842454183268783,0.24449299198004282,0.9816142919506987,0.24651627152892738,0.9681469427201411,0.33680082604314004,0.9464460243439724,0.04631195855835833,0.9816771012074638,1.268529011362102,0.980549200143243,0.4433442232584117,0.8258517429190351,2.211055401593195,1.400206108266849
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_r_div_u_r,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r', 'tau_r_div_u_r']",base_taup | ratio,2,5,0.9846390831152166,0.24141905571820219,0.9828255026068863,0.23825796548887224,0.9746393487577032,0.300523049805641,0.9356507329962012,0.03328540077834597,0.9836634083187429,1.1977992583093224,0.9802673299143256,0.4465450185142331,0.8721602113859814,1.8944060868145076,1.3973223290271521
LOW_1,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + u_p_div_tau_r,"['tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r', 'u_p_div_tau_r']",base_taup | ratio,2,5,0.983806373554133,0.24787631754833614,0.9823526724130246,0.2415154312570239,0.9803660156251057,0.26442457026182814,0.9386433521694582,0.06372644109034224,0.9821424931349759,1.252315412365878,0.9873930988634025,0.3569246111191129,0.8924497927911614,1.7375835014327452,1.3953017043887195
LOW_1,delta_peak_mm + tau_peak_MPa_csds + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r,"['delta_peak_mm', 'tau_peak_MPa_csds', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_r']",base_taup | base_up | product | ratio,2,6,0.9900755146817877,0.1940514865581422,0.9903713068969702,0.17839763104958636,0.9801701052426973,0.26574052663868025,0.9370415236931541,0.04509700732759136,0.9906327363789887,0.907005005834685,0.9841568786039125,0.400122244596817,0.8189156619009041,2.254657110705418,1.394382368010788
