Features,Feature_List,Branch_Signature,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Mode,Selection_Score
tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p + tau_p_div_u_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taup | core_taup_over_ur | product | ratio,6,0.9058867283335178,0.597569486053948,0.9326775893329179,0.4717210321467426,0.8751353953603395,0.6668332702279257,0.8523691048290303,0.06208933991955179,-6.55239168438343,25.754051827438012,0.9370915439646668,0.7973093088673202,-1.0029014143396027,7.498421428860269,d,1.2970671623872267
tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taup | core_taup_over_ur | product | ratio,6,0.8963041466949822,0.6272543359966211,0.9179460918014368,0.5207808982672968,0.8614755414577601,0.702361693547039,0.8415435544305637,0.07010983015615337,-6.742567988412425,26.076291452023646,0.9357671372046608,0.8056584393292152,-0.8934311233655852,7.2906259038343,d,1.2895279314043273
u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_r,"['u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_r_div_u_r']",product | ratio,6,0.8895717561549161,0.647296203853355,0.94813101071406,0.41405621089399397,0.8819602490059376,0.648353305035026,0.7996885344364594,0.09936258329197534,-18.95792148515617,41.86595164744923,0.9578958772585756,0.6522808567936007,0.0174441339393675,5.251927048644612,d,1.2878038861476078
u_r_mm + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p + tau_p_div_u_r,"['u_r_mm', 'u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_ur | core_taup_over_ur | product | ratio,6,0.8938655353581042,0.634587033700938,0.9197112566421856,0.5151488575993993,0.8823021564615181,0.6474136318143185,0.8645288897553952,0.08213170183900197,0.7538197866681187,4.649753012719686,0.9207386850166799,0.8949586254844629,-3.38435051519978,11.094115735827877,d,1.2847899597104773
tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_r_div_tau_r', 'u_p_div_tau_p']",base_taup | product | ratio,6,0.9051912060412206,0.5997735207489463,0.9187478052436923,0.5182304901664867,0.8704976092306269,0.6791042990167604,0.8539095704846247,0.0710778652908458,-0.6689238456203364,12.106582687743082,0.9238170941477278,0.8774069869520664,-0.15172175724159986,5.6860915011964765,d,1.2836640928609557
delta_peak_mm + tau_peak_MPa_csds + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'tau_peak_MPa_csds', 'u_p_div_u_r', 'u_r_div_tau_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taup | base_up | core_taup_over_ur | ratio,6,0.9029695234331577,0.6067601632068873,0.929597296109019,0.4823919815950223,0.8625833167237884,0.6995476753634199,0.8478775202427693,0.07363669822432453,-3.216098731576314,19.242376102158307,0.9251180989665063,0.8698828168469648,-1.2550061261308607,7.956350770502712,d,1.2816931892654586
u_r_x_u_p + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p + tau_p_div_u_r + sigma_n_div_u_p,"['u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_r', 'u_p_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_u_p']",core_sigma_combo | core_taup_over_ur | product | ratio,6,0.8745528534097253,0.6899114789613539,0.9304956840996454,0.4793042692342961,0.8913466313994327,0.6220412485217572,0.8203173319839234,0.08401442782650828,-3.193746814951229,19.19130097491633,0.9394097557860924,0.7824807694113332,-1.281503916198639,8.002960397729531,d,1.2811669789954032
tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_p + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_r_x_tau_p', 'u_p_div_u_r', 'u_r_div_tau_r', 'u_p_div_tau_p']",base_taup | product | ratio,6,0.8999927720424625,0.6159971062626611,0.9189155352154224,0.5176953188332751,0.8665884164360609,0.689277903414492,0.8423422357770548,0.06953371673125892,-2.796923700745239,18.260776779750174,0.9238755932955595,0.8770700516673725,-0.18993849683005504,5.779660334081113,d,1.278093339510961
tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_r_div_tau_p + u_p_div_tau_p,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_r_div_tau_p', 'u_p_div_tau_p']",base_taup | product | ratio,6,0.8971005746661403,0.6248409038430488,0.9053209265630385,0.5594128142056322,0.8579773541092516,0.7111748443070592,0.8458747469268768,0.07886839940117875,-0.6306413217936266,11.966924041077862,0.9217848712225496,0.8890326355459517,-0.1470028948866502,5.674430948865806,d,1.2768354047458699
u_r_x_u_p + u_p_div_u_r + u_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r + sigma_n_div_u_p,"['u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_u_p']",core_sigma_combo | core_taup_over_ur | product | ratio,6,0.865744409563909,0.7137221362456729,0.9188822119334212,0.5178016865269367,0.8772726969084927,0.6611015601918957,0.8109473367293434,0.08965304618314655,-3.3937129527134093,19.64351274048279,0.9395014993098784,0.7818881431633227,-1.1734572266768568,7.81116132432855,d,1.2760098630562353
