Features,Feature_List,Branch_Signature,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,Selection_Mode,Selection_Score
delta_peak_mm + tau_p_div_u_r + tau_r_div_u_r + u_p_div_u_r + u_p_div_tau_p,"['delta_peak_mm', 'tau_p_div_u_r', 'tau_r_div_u_r', 'u_p_div_u_r', 'u_p_div_tau_p']",base_up | core_taup_over_ur | ratio,5,0.6961264397299167,0.5459484537738318,0.8902372164526314,0.3200015469611643,0.47045453240638463,0.08074383247694704,0.16813986514003476,159.9968639215728,0.7271911479651227,30.29166929417075,log,1.0673900994081291
tau_p_div_u_r + tau_r_div_u_r + u_r_div_u_p + u_p_div_u_r + u_p_div_tau_p,"['tau_p_div_u_r', 'tau_r_div_u_r', 'u_r_div_u_p', 'u_p_div_u_r', 'u_p_div_tau_p']",core_taup_over_ur | ratio,5,0.6911573203986812,0.5503941879014385,0.8821115216176166,0.331634880966495,0.46842140525587345,0.06533197580766102,0.1724993796018235,159.57706684837785,0.6860956853979994,32.4932102215937,log,1.0597890266647871
tau_r_div_u_r + u_p_div_u_r + tau_p_div_u_r + u_p_div_tau_p + tau_p_div_u_p,"['tau_r_div_u_r', 'u_p_div_u_r', 'tau_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_p']",core_taup_over_ur | ratio,5,0.6936843655081475,0.5481378161864929,0.8723400121859026,0.3451055320442486,0.48243073349771265,0.063596309216652,0.17038997570070447,159.78032847444808,0.6956369121358534,31.995578620536282,log,1.0571957480130938
tau_r_div_u_r + u_p_div_u_r + tau_p_div_u_r + u_p_div_tau_p + tau_p_x_tau_r,"['tau_r_div_u_r', 'u_p_div_u_r', 'tau_p_div_u_r', 'u_p_div_tau_p', 'tau_p_x_tau_r']",core_taup_over_ur | product | ratio,5,0.6935936403941385,0.5482189843975502,0.8745034818226078,0.34216876331757246,0.4760346764975663,0.07614904197029461,0.16877388854243047,159.93587945539943,0.6588808144918625,33.87248435021665,log,1.0549059158743614
