u_r_mm,tau_r_MPa,delta_peak_mm,tau_peak_MPa_csds,e_csds,e_pred,d_from_e_pred
3.8475,12.52,0.58,15.72,5.626700720273117,4.726718010475704,22.38679154006631
2.19,3.70375,0.34,5.86,7.4904783908875965,7.0469806414296405,10.460716822754437
3.9025,13.1975,0.72,15.23,4.922489465268678,4.717449726229484,19.994690118140827
4.513333333333333,14.923333333333332,2.99,16.39,1.2549920885699382,1.5256655916384467,77.36535053328596
2.18,4.593,0.39,6.11,7.34235077378404,7.050616665863516,9.843384627532634
4.13,15.5675,2.78,17.18,1.354578535378103,1.6536313283709072,87.90869974814586
3.89,12.71,0.58,14.25,6.937928600833182,5.296502046526738,17.682015073390115
4.18,14.19,2.48,15.4,1.469660738779334,2.037811314561387,43.029796546821515
4.2125,16.56,1.92,17.14,2.22655990128023,2.6672296561558926,23.60032482781875
4.84,14.9025,1.79,15.01,3.4546415460563873,3.0494803770257826,16.019227170144646
4.496666666666667,14.159999999999998,3.33,14.77,1.2931877819034847,1.3936533592225078,63.91419140305293
4.3774999999999995,14.875,2.23,15.49,1.8301286904573817,2.368570632725753,24.306342440241803
2.175,4.25,0.4,5.29,7.755705088302538,7.315133117770717,7.923881436628129
3.6125,14.965,0.99,15.85,4.185634509215309,4.304280720862857,19.533125832881364
31.453947067343865,13.490170336848536,5.1,14.28,0.9263059984631752,0.5317272968814759,17.948470266295356
3.9,13.5925,1.32,14.36,3.032176279008363,3.797284921811622,18.427702677139724
2.1825,4.11975,0.32,5.06,10.626543938716322,7.688618267109596,7.390785044667144
3.895,13.0025,1.07,14.3,3.3651116062820727,4.196197000080226,18.96739447821763
2.175,4.409,0.24,6.09,13.515323404054092,7.539562922332839,10.238218632547014
3.8625,15.2325,0.5,16.89,8.601598077321363,5.1611920842249495,21.5105763437522
2.1675,4.43275,0.23,5.85,14.978792929839672,7.716870519834196,9.611308004999271
3.8625,15.795,0.75,16.87,5.80409010742513,4.691052618093826,20.215840339389864
4.553333333333334,16.513333333333332,3.93,16.61,1.4757256498343354,1.0168206808036793,-63.10844738176151
4.13,14.8875,1.88,15.76,2.0220034481788933,2.7686617420349093,24.704227794544707
2.18,4.452999999999999,0.27,5.18,14.53141002624948,7.942367043545058,7.417339021811599
4.1125,16.4125,1.85,17.29,2.100213453400296,2.7136673810117617,26.383159993714703
4.1575,12.965,2.12,13.69,1.8070468059221405,2.594091472014515,23.475382532161387
2.9225,4.727,0.52,5.54,6.676100463922199,6.911930952026003,7.186868383697977
3.925,14.94,0.9,17.84,3.4621547532157915,3.8974892329902535,26.572603965854398
4.75,14.85,3.98,15.12,1.247654255784918,1.0168100550142203,-213.18309132915073
2.1775,3.81425,0.28,5.16,11.220553160809676,7.672844307510439,8.191853056729242
3.88,11.71,0.7,16.09,3.931657649182005,4.169689561939669,25.96039683297172
4.833333333333333,15.660000000000002,2.95,17.57,1.194201194728314,1.481338627021353,76.54377877452542
2.06,2.78625,0.26,5.06,9.67711986223781,7.427988864649976,9.704170872578738
3.91,12.4225,0.48,15.79,7.151633571136485,4.91849687766026,22.578974884050822
2.1875,4.2505,0.49,5.79,5.320972461121309,6.750285017948678,10.102110105766432
3.86,14.9375,1.09,17.51,2.8169440230151195,3.631046936743813,27.663390441046563
2.9125,4.44825,0.4,5.46,8.688241808193261,7.279669802158923,7.241131955391652
4.3725000000000005,16.490000000000002,2.66,17.29,1.504191322919805,1.819824355681877,39.83451259276806
6.0,13.51,5.68,13.66,0.9611956816495174,0.4524623925854137,-3.968863737860751
13.0,2.493,2.29,30.401,0.5794840127037909,0.4239025206237748,811.5859568430485
13.0,4.171,3.95,5.488,0.6512771868667829,1.1892236024915313,10.630877755715142
15.0,3.813,2.09,55.263,0.7174733228095233,0.08436420753644593,-156.8625925960009
5.4273477292671775,2.848434309388562,0.88,5.477,2.5046228694450243,5.257654732582359,8.958624234913273
2.7136738646335887,2.848434309388562,0.44,5.856,4.832563228905287,6.4238690921083546,11.091513076217309
10.484649022447956,2.2212250296583855,1.7,7.35,1.0379375597762583,2.9216064553746075,13.977440231916448
