u_r_mm,tau_r_MPa,delta_peak_mm,tau_peak_MPa_csds,e_csds,e_pred,d_from_e_pred
2.2,4.68,0.76,5.03,4.87933520201715,10.063908116035773,6.666730237031931
4.125,13.97,2.73,15.88,1.3339956390040135,7.229991317662412,66.22806557674839
1.5666666666666669,0.9733333333333332,0.63,1.42,3.927118476960182,11.094223662828579,4.3389412110934416
2.175,4.24,0.34,5.0,10.49368724913285,10.103659133513421,6.347414385628037
4.533333333333333,14.596666666666666,3.13,14.91,1.4882877719989878,6.686452197898017,24.488586580917744
1.5666666666666669,0.63,0.49,0.79,5.5461514668738845,11.094223662828579,1.423965211589242
2.566666666666667,4.426666666666667,1.69,5.04,2.1459242646578933,9.489574383692094,20.92673915185144
4.466666666666667,15.163333333333334,3.12,16.37,1.2614658876838951,6.77381637802932,54.8255526751395
1.5666666666666669,0.6,0.18,0.87,16.988625203858206,11.094223662828579,1.4225690948202372
2.175,3.8825,0.42,5.1,6.759501195047857,10.103659133513421,7.357220517144305
3.85,13.3025,1.09,15.19,2.9737453064844868,7.607407706205186,21.098679119752166
1.5666666666666669,0.5066666666666667,0.47,0.66,5.540134014051035,11.094223662828579,1.2236836594917364
2.175,4.0125,0.57,4.24,7.4273022742503985,10.103659133513421,4.913399068406245
4.7,13.285,4.13,14.9,1.0940505167399543,6.4703925535516875,143.9911897773257
1.5666666666666669,0.4966666666666666,0.18,0.88,14.732448429095294,11.094223662828579,1.551662897553252
2.566666666666667,3.77,1.25,4.37,2.4976694597033373,9.489574383692094,10.620791287892013
4.5,13.843333333333334,3.62,14.62,1.2115644521301927,6.730067122078471,57.20076848891915
1.5633333333333332,0.5006666666666667,0.11,1.04,27.24084861115649,11.09977466307348,2.182556809961426
2.1775,3.54875,0.23,4.79,14.649101403235154,10.099680631492717,6.780214315215447
3.9275,12.93,0.39,14.13,12.268593789286898,7.500119653750398,16.342372972700932
1.5566666666666666,0.4896666666666667,0.21,0.75,13.109251845364824,11.110880693516393,1.236031397151944
2.19,3.98,1.52,4.53,2.4678705594788535,10.07979945563233,21.661013335180407
3.86,13.9425,0.46,15.2,10.00333623780827,7.593523283258344,17.171869642602402
1.85,0.4455,1.14,0.47,3.448989911906233,10.627298468219987,0.9792742815350012
2.29,3.5879999999999996,1.53,3.84,2.5522940611621228,9.921430103336856,10.703645969718087
1.5733333333333333,0.434,0.31,0.64,8.046929532076042,11.083125692291892,1.0787567537380964
2.0033333333333334,3.8813333333333335,0.44,4.09,10.177837650659969,10.37865695561501,4.6520401131011395
4.125,13.695,2.56,14.35,1.5724619149710894,7.229991317662412,28.27879024912204
1.5666666666666669,0.5786666666666667,0.1,0.84,37.39184550372476,11.094223662828579,1.7175278783410266
2.175,4.314,0.29,4.72,15.255568277966066,10.103659133513421,5.697279224177942
4.125,15.185,2.24,16.29,1.6343524111032697,7.229991317662412,31.878167784175883
1.5666666666666669,0.515,0.15,1.04,17.824332391452327,11.094223662828579,1.961977905028027
2.225,4.01075,0.32,5.75,8.90252129065327,10.02423266017897,8.267057701482637
3.925,13.655,0.98,16.9,2.9328424113361327,7.503569224425168,25.018971293705714
1.5666666666666669,0.569,0.12,1.33,23.13000566043724,11.094223662828579,2.750711130337468
2.1775,3.8055,0.38,5.29,7.231167894086396,10.099680631492717,7.757822426918414
3.865,14.2025,1.12,15.69,3.133851414322128,7.586585605482172,20.55477735758155
1.5599999999999998,0.5136666666666666,0.11,1.19,26.190812099681132,11.105327006636088,2.541845813399349
2.175,4.15275,0.33,5.38,9.464816530487427,10.103659133513421,7.331312328859648
4.6125,14.2325,0.94,15.17,4.61254903129243,6.58340512951798,16.925965711633452
1.61,0.4153333333333333,0.46,0.57,5.380408458094788,11.02218290155593,1.0892652906864297
2.1725,2.8175,0.38,3.22,9.674876431868377,10.107638391150331,3.987978641286135
7.0,11.03,6.69,11.06,0.9707346090728766,3.8317184713929855,14.598029686303946
1.5566666666666666,0.5103333333333334,0.15,0.88,19.26598627033951,11.110880693516393,1.5972531159497725
