sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,log_e_minus_c_csds,z_pred,z_residual
76,2.696683815124728,2.6970297568484867,-1.2876172218023099,-1.1397902727251639,0.5857588751347034,0.34899540857777983,-0.23533584276662065,-3.499227182590651,-3.110645753824331,-0.38858142876632007
77,-1.3558659221934897,-1.2804982179112716,-0.21762084007253651,-0.4141060981520261,0.1789912877000454,-0.47452921429661643,-0.018209351598652616,2.445902365719663,2.3629962505791724,0.0829061151404904
78,0.15127871325656847,0.4259937603720744,-1.3116964234129118,0.10261088438887318,0.34574403885830446,0.31829389084311616,0.30490081891247356,-0.5985326760426795,-0.5682936173234652,-0.030239058719214285
79,2.946405286484631,2.5166562509501875,-1.2617845569264134,-0.9348484500175976,0.2590888876786608,0.22261530564114357,-0.07727819549069277,-2.29806192775583,-2.013982296240224,-0.2840796315156062
80,-1.1520296577019105,-1.7907543509668564,0.24570446435774684,-0.4999911789040216,0.451127503808424,-0.40019696581649317,-0.1699504745878286,3.1798253589344223,3.071283247582418,0.10854211135200442
81,1.399715309792813,-2.0551495690773733,0.6715637013229169,0.9010859411562847,0.6212910340017939,0.2651255060519626,-0.03964294216743773,2.513890056084152,2.6357878196510587,-0.12189776356690674
82,5.532800368776378,-2.3257301907948253,2.107398598221924,1.6656967735902029,0.3358412866983911,0.5317561536933368,-1.0512738624538376,2.3974878547631056,2.2469470971645302,0.15054075759857533
83,-1.3495267422319617,-1.0256683092171135,-0.47591261634664045,-0.1351250506954399,-0.011465081104879331,-0.48900266750975047,0.007576135199713726,2.292257992650373,2.2639859918719747,0.02827200077839853
84,0.5073359237435575,0.9747430411181166,-1.8472681740051489,-0.08164352001706085,0.8279397350789992,0.7229977017635179,0.30635760230317755,-1.6886676271670409,-1.7371434064138456,0.048475779246804684
85,5.664771523377511,-1.8971549714638452,1.8872933909109078,1.2254552231026719,0.11984033848423825,0.3082833769972239,-0.7829854527046458,2.16424208023995,2.0715178088220103,0.09272427141793971
86,-1.0783423174843707,0.8303439833226393,-2.1122993238504275,0.5527078666632121,0.36332875632456935,0.40593913231286455,-0.5172982744026207,-0.2926447539391019,-0.5103336299583656,0.21768887601926373
87,0.2691993705374239,1.0087300609536847,-1.9120471149100955,0.21614795796657502,0.6169739742192016,0.6454104751288642,0.17327978608205868,-0.9972623460300397,-1.0779200725101206,0.08065772648008085
89,-1.4387050734855085,-0.7327173450349788,-0.7339592829637872,-0.1520576981812314,0.005266329296639262,-0.41947572705797775,-0.024869383229355762,1.5828810664681332,1.5903656872444862,-0.007484620776353035
90,0.9309252255413973,-0.6640231128004142,-0.594578567604713,0.9638710478674486,-0.08051541047870493,0.014015880184707424,0.5726398543628742,2.0388795894442238,1.9546693515544513,0.08421023788977244
91,3.133444070181873,1.7967998368358309,-0.9368112232056148,-0.7449264751733015,-0.1308975023182559,0.004567590604275243,0.25745231072004415,-1.0207052982778715,-0.9947500968518135,-0.025955201426058006
92,-0.918509778406323,-1.5022037734902165,-0.09167147443290044,0.3422580516736414,-0.0018676851817945599,-0.43847569127770997,-0.14859538316503512,3.532236057523773,3.3967109331186496,0.13552512440512343
93,1.566753946600293,-1.4566663798720731,0.14281468598797298,1.3313917695636308,0.1297270165333784,0.15718190906162333,0.24702585384722464,2.561614395209624,2.4927916447493406,0.06882275046028363
94,3.8013031363911285,1.59811332059723,-0.5725184464535983,-0.9975395998047143,-0.37186704545687516,-0.2503939727441352,0.26287617445910727,-0.8622022500829074,-0.7956697873227416,-0.06653246276016578
95,-1.285379532943117,-1.5478353374364087,0.03988264226195913,-0.590427548304482,0.36796667523131626,-0.43621143950261654,-0.06613147613883151,2.6832685249120574,2.5855507265634126,0.0977177983486448
96,1.324693343238671,-1.7331759238381388,0.4863415804799366,0.3917317128578845,0.6370176875533757,0.20760592919314735,0.2716310476304118,1.8954180793785411,1.9200000779505728,-0.024581998572031694
97,4.172902441764311,-0.26562238171760916,0.7199413589499448,-0.6115061971539463,-0.24464629656176365,-0.26543195027924993,0.1654638618696239,0.5061891284246839,0.45781519305554463,0.048373935369139254
98,-1.0544490871753538,-1.9311612584614595,0.3942702211232825,-0.6816542470192393,0.6508779551730658,-0.32641294337278814,-0.1778631604885679,2.9926533534771496,2.9681346256383394,0.02451872783881015
99,0.9682494389044425,-1.3563898602580347,0.1373934359550173,0.2570635387125988,0.4726151063967589,0.10803491767955292,0.41505822422335303,1.596343887163216,1.6046931882501339,-0.008349301086917782
100,4.09981343646225,0.18769163104113934,0.3001712371325664,-0.3902112072339761,-0.4924958399588364,-0.30783109113632207,0.3167713546670183,0.6098690192700333,0.6748005863581623,-0.06493156708812897
101,-1.1101507672112272,-1.929003927616359,0.38530894357338563,-0.6595932233632443,0.611508666849895,-0.35332916602908515,-0.19847029492907917,3.134871582766081,3.071775346067163,0.06309623669891806
