Dataset,Selection_Mode,Rank_in_saved_results,N_Features,Features,Intercept_log_e_minus_c,Equation_log_e_minus_c,Equation_e,Saved_R2_val_z,Saved_R2_cv_mean_z,Saved_R2_val_e,Saved_RMSE_val_e,Saved_Selection_Score
FULL,log_gap,1,6,tau_r_MPa + u_r_estimated + u_r_x_u_p + u_p_x_tau_r + u_p_div_u_r + tau_r_div_u_p,2.5583826669762795,log(e-c) = 2.5583826670 - 0.1797427644*tau_r_MPa - 1.0175297673*u_r_estimated - 0.0214680731*u_r_x_u_p + 0.0527562073*u_p_x_tau_r - 5.6442126311*u_p_div_u_r + 0.0926545700*tau_r_div_u_p,e = c + exp(2.5583826670 - 0.1797427644*tau_r_MPa - 1.0175297673*u_r_estimated - 0.0214680731*u_r_x_u_p + 0.0527562073*u_p_x_tau_r - 5.6442126311*u_p_div_u_r + 0.0926545700*tau_r_div_u_p),0.9087643265454536,0.8059657998602022,0.4665762855259562,7.14997171117897,1.2459850755399424
FULL,log_gap,2,6,u_r_mm + tau_r_MPa + u_r_estimated + u_p_x_tau_r + u_p_div_u_r + tau_r_div_u_p,3.361235648549358,log(e-c) = 3.3612356485 - 0.1291432799*u_r_mm - 0.1037490053*tau_r_MPa - 0.8484474704*u_r_estimated + 0.0420053172*u_p_x_tau_r - 7.0163045030*u_p_div_u_r + 0.0430343500*tau_r_div_u_p,e = c + exp(3.3612356485 - 0.1291432799*u_r_mm - 0.1037490053*tau_r_MPa - 0.8484474704*u_r_estimated + 0.0420053172*u_p_x_tau_r - 7.0163045030*u_p_div_u_r + 0.0430343500*tau_r_div_u_p),0.8692317726446915,0.8557409834727224,0.3268595219140979,8.031950389367028,1.2330993821046856
FULL,log_gap,3,6,tau_peak_MPa_csds + tau_r_estimated + u_r_x_u_p + u_p_x_tau_r + u_p_div_u_r + tau_r_div_u_p,2.7004191899161234,log(e-c) = 2.7004191899 - 0.0859022282*tau_peak_MPa_csds - 1.0990975992*tau_r_estimated - 0.0188930680*u_r_x_u_p + 0.0299262265*u_p_x_tau_r - 5.9964134916*u_p_div_u_r + 0.0529168684*tau_r_div_u_p,e = c + exp(2.7004191899 - 0.0859022282*tau_peak_MPa_csds - 1.0990975992*tau_r_estimated - 0.0188930680*u_r_x_u_p + 0.0299262265*u_p_x_tau_r - 5.9964134916*u_p_div_u_r + 0.0529168684*tau_r_div_u_p),0.9006414284984484,0.7945582263602656,0.4788022055698419,7.067559094984743,1.2317662575513546
FULL,log_gap,4,6,tau_peak_MPa_csds + u_r_estimated + u_r_x_u_p + u_p_x_tau_r + u_p_div_u_r + tau_r_div_u_p,2.7004191899161234,log(e-c) = 2.7004191899 - 0.0859022282*tau_peak_MPa_csds - 1.0990975992*u_r_estimated - 0.0188930680*u_r_x_u_p + 0.0299262265*u_p_x_tau_r - 5.9964134916*u_p_div_u_r + 0.0529168684*tau_r_div_u_p,e = c + exp(2.7004191899 - 0.0859022282*tau_peak_MPa_csds - 1.0990975992*u_r_estimated - 0.0188930680*u_r_x_u_p + 0.0299262265*u_p_x_tau_r - 5.9964134916*u_p_div_u_r + 0.0529168684*tau_r_div_u_p),0.9006414284984484,0.7945582263602656,0.4788022055698419,7.067559094984743,1.2317662575513546
FULL,log_gap,5,6,tau_peak_MPa_csds + u_r_estimated + u_r_x_u_p + u_p_x_tau_r + u_p_div_u_r + u_p_div_tau_r,3.065431419235914,log(e-c) = 3.0654314192 - 0.0570377276*tau_peak_MPa_csds - 1.0024498449*u_r_estimated - 0.0196074552*u_r_x_u_p + 0.0260634787*u_p_x_tau_r - 6.4928875553*u_p_div_u_r - 0.0067374930*u_p_div_tau_r,e = c + exp(3.0654314192 - 0.0570377276*tau_peak_MPa_csds - 1.0024498449*u_r_estimated - 0.0196074552*u_r_x_u_p + 0.0260634787*u_p_x_tau_r - 6.4928875553*u_p_div_u_r - 0.0067374930*u_p_div_tau_r),0.877719852288039,0.8171535445765243,0.5616940400062028,6.4812213202637645,1.2216525844863262
