Dataset,Selection_Mode,Rank_in_saved_results,N_Features,Features,Intercept_log_e_minus_c,Equation_log_e_minus_c,Equation_e,Saved_R2_val_z,Saved_R2_cv_mean_z,Saved_R2_val_e,Saved_RMSE_val_e,Saved_Selection_Score
HIGH,log_gap,1,5,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_p_div_u_p,-3.510786100633054,log(e-c) = -3.5107861006 - 0.2691205545*delta_peak_mm - 3.7369392339*u_p_div_u_r + 4.9362233711*tau_r_div_tau_p + 2.6743365642*u_p_div_tau_r + 0.0531351236*tau_p_div_u_p,e = c + exp(-3.5107861006 - 0.2691205545*delta_peak_mm - 3.7369392339*u_p_div_u_r + 4.9362233711*tau_r_div_tau_p + 2.6743365642*u_p_div_tau_r + 0.0531351236*tau_p_div_u_p),0.8825207593684021,0.9156120741646732,0.9316820796770964,0.4627994460722732,1.2875191600190727
HIGH,log_gap,2,5,u_r_x_u_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_p_div_u_p,-3.2831390385459325,log(e-c) = -3.2831390385 - 0.0101731237*u_r_x_u_p - 4.7369339351*u_p_div_u_r + 4.7836521019*tau_r_div_tau_p + 2.2786947756*u_p_div_tau_r + 0.0509553203*tau_p_div_u_p,e = c + exp(-3.2831390385 - 0.0101731237*u_r_x_u_p - 4.7369339351*u_p_div_u_r + 4.7836521019*tau_r_div_tau_p + 2.2786947756*u_p_div_tau_r + 0.0509553203*tau_p_div_u_p),0.8808125765808578,0.9173422504042604,0.941374137202802,0.4287164376852915,1.286359504245305
HIGH,log_gap,3,5,u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_p_div_u_p,-3.0455580711637653,log(e-c) = -3.0455580712 - 0.0039962283*u_r_x_tau_r - 4.9491066710*u_p_div_u_r + 4.9166969390*tau_r_div_tau_p + 1.8634029634*u_p_div_tau_r + 0.0472799280*tau_p_div_u_p,e = c + exp(-3.0455580712 - 0.0039962283*u_r_x_tau_r - 4.9491066710*u_p_div_u_r + 4.9166969390*tau_r_div_tau_p + 1.8634029634*u_p_div_tau_r + 0.0472799280*tau_p_div_u_p),0.8748860205618263,0.9266180876252536,0.9542524649740106,0.3787122566893805,1.2858056027907687
HIGH,log_gap,4,5,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_u_p,-3.4968284633558993,log(e-c) = -3.4968284634 - 0.1546395829*delta_peak_mm - 3.1450517719*u_p_div_u_r + 4.6129566055*tau_r_div_tau_p + 0.3468755915*u_r_div_tau_r + 0.0571192202*tau_p_div_u_p,e = c + exp(-3.4968284634 - 0.1546395829*delta_peak_mm - 3.1450517719*u_p_div_u_r + 4.6129566055*tau_r_div_tau_p + 0.3468755915*u_r_div_tau_r + 0.0571192202*tau_p_div_u_p),0.8957974743804162,0.8810078612580536,0.9462679042821868,0.4104331224485482,1.2819486349468343
HIGH,log_gap,5,6,delta_peak_mm + tau_peak_estimated + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_p_div_u_p,-3.5107861006330574,log(e-c) = -3.5107861006 - 0.2691205545*delta_peak_mm + 0.0000000000*tau_peak_estimated - 3.7369392339*u_p_div_u_r + 4.9362233711*tau_r_div_tau_p + 2.6743365642*u_p_div_tau_r + 0.0531351236*tau_p_div_u_p,e = c + exp(-3.5107861006 - 0.2691205545*delta_peak_mm + 0.0000000000*tau_peak_estimated - 3.7369392339*u_p_div_u_r + 4.9362233711*tau_r_div_tau_p + 2.6743365642*u_p_div_tau_r + 0.0531351236*tau_p_div_u_p),0.8825207593684021,0.9156120741646732,0.9316820796770966,0.4627994460722724,1.2775191600190727
