sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,dataset,model_name
7,0.72,2.75,0.044,0.03175,0.03175,0.0801325410005739,1.818181818181818,0.1118825410005739,3.441242286799551,0.03175,0.2197678335508611,1.818181818181818,0.2515178335508611,2.3789878137758382,0.1396352925502872,0.1396352925502872,0.1396352925502872,0.1396352925502872,-1.062254473023713,1.062254473023713,0.001864992812627171,0.0015724734884058403,0.9245707644386231,True,FULL,FULL_poly_rank_3
8,0.92,3.0,0.035,0.02825,0.02825,0.0557241852265918,1.6666666666666667,0.0839741852265918,3.007954906577982,0.02825,0.0880843219766073,1.6666666666666667,0.1163343219766073,2.336002737091266,0.0323601367500155,0.0323601367500155,0.032360136750015506,0.032360136750015506,-0.6719521694867159,0.6719521694867159,0.0015017258413733414,0.000856568654529554,0.9234082714986813,True,FULL,FULL_poly_rank_3
9,0.97,3.0,0.029,0.0255,0.0255,0.0288872445152351,1.6666666666666667,0.0543872445152351,3.290221199159674,0.0255,0.0339638239644,1.6666666666666667,0.0594638239644,2.7664855326872195,0.005076579449164901,0.005076579449164901,0.005076579449164904,0.005076579449164904,-0.5237356664724544,0.5237356664724544,0.0009735593254424996,0.0005299346987046674,0.9545759827284347,True,FULL,FULL_poly_rank_3
11,0.78,3.5,0.05,0.0417499999999999,0.0417499999999999,0.0354980845491272,1.4285714285714286,0.0772480845491271,4.004659571873231,0.0417499999999999,0.0994921252531409,1.4285714285714286,0.1412421252531408,2.6884051752489544,0.0639940407040137,0.0639940407040137,0.06399404070401371,0.06399404070401371,-1.3162543966242763,1.3162543966242763,0.0035947761154389328,0.0026336125214685042,0.7331628168553426,True,FULL,FULL_poly_rank_3
12,1.25,3.5,0.04,0.034,0.034,0.0670624339164287,1.4285714285714286,0.1010624339164287,2.366794324621144,0.034,0.0585814670548154,1.4285714285714286,0.0925814670548154,2.1047101669039705,-0.008480966861613301,0.008480966861613301,-0.008480966861613301,0.008480966861613301,-0.2620841577171733,0.2620841577171733,0.002468520997729693,0.0016303961339591705,0.854317312219082,True,FULL,FULL_poly_rank_3
13,1.8,4.0,0.035,0.033,0.033,0.0334302203204883,1.25,0.0664302203204883,2.0972939397426664,0.033,0.0042958393203154,1.25,0.0372958393203154,2.922521046893472,-0.029134381000172897,0.029134381000172897,-0.029134381000172897,0.029134381000172897,0.8252271071508055,0.8252271071508055,0.0011671759918259763,0.0008828194925873517,0.9645919579725589,True,FULL,FULL_poly_rank_3
19,1.55,12.0,1.02,0.8525,0.8525,0.3782821788444106,0.4166666666666667,1.2307821788444109,2.3791759662313843,0.8525,0.2030777976554767,0.4166666666666667,1.0555777976554768,2.681166825304469,-0.17520438118893392,0.17520438118893392,-0.1752043811889341,0.1752043811889341,0.30199085907308465,0.30199085907308465,0.031088881875524877,0.019538630268427094,0.9316612100842478,True,FULL,FULL_poly_rank_3
20,1.71,12.0,2.57,1.7327500000000002,1.7327500000000002,2.210315622373947,0.4166666666666667,3.9430656223739473,1.6207235717983703,1.7327500000000002,1.956618272742431,0.4166666666666667,3.6893682727424313,1.559337776502884,-0.253697349631516,0.253697349631516,-0.253697349631516,0.253697349631516,-0.06138579529548638,0.06138579529548638,0.05997099663151597,0.03562672716373916,0.9709947427845508,True,FULL,FULL_poly_rank_3
21,1.67,12.0,7.53,5.32,5.32,5.617172562155661,0.4166666666666667,10.93717256215566,1.7473164085592403,5.32,2.6140311590544263,0.4166666666666667,7.934031159054427,2.029580050923641,-3.0031414031012345,3.0031414031012345,-3.0031414031012327,3.0031414031012327,0.2822636423644007,0.2822636423644007,0.49638398747074597,0.3194717086910439,0.7473743900442815,True,FULL,FULL_poly_rank_3
22,1.67,12.0,19.67,18.994999999999997,18.994999999999997,1.5273740416856256,0.4166666666666667,20.522374041685623,3.2739688179792332,18.994999999999997,9.376122487219297,0.4166666666666667,28.371122487219292,2.026978290647605,7.848748445533671,7.848748445533671,7.848748445533669,7.848748445533669,-1.2469905273316284,1.2469905273316284,1.2091764649188221,0.7722442357572296,0.7267467092678659,True,FULL,FULL_poly_rank_3
27,0.87,3.25,2.35,1.9075,1.9075,2.7034029995062916,1.5384615384615383,4.610902999506291,3.276941309100947,1.9075,0.6978134618173992,1.5384615384615383,2.605313461817399,4.20968018197098,-2.005589537688892,2.005589537688892,-2.005589537688892,2.005589537688892,0.9327388728700332,0.9327388728700332,0.17486260634512102,0.12498003654422395,0.7488668468870054,True,FULL,FULL_poly_rank_3
28,0.13,1.325,1.02,0.6675,0.6675,0.6738254010838505,3.7735849056603774,1.3413254010838505,23.891608655167115,0.6675,0.8927584350209441,3.7735849056603774,1.560258435020944,21.42667729301607,0.21893303393709362,0.21893303393709362,0.21893303393709362,0.21893303393709362,-2.464931362151045,2.464931362151045,0.03919336925897112,0.02463808695843917,0.9116377850503657,True,FULL,FULL_poly_rank_3
29,0.6,2.425,4.93,4.2975,4.2975,3.110870023650559,2.061855670103093,7.408370023650559,5.517814597970529,4.2975,2.7164893348058365,2.061855670103093,7.013989334805837,5.177243391923611,-0.39438068884472255,0.39438068884472255,-0.39438068884472255,0.39438068884472255,-0.34057120604691793,0.34057120604691793,0.11210941858016442,0.06622406815257072,0.9750413931135384,True,FULL,FULL_poly_rank_3
30,2.17,3.85,16.37,14.955,14.955,60.674147880173095,1.2987012987012987,75.6291478801731,1.6284330431129306,14.955,56.12237900445781,1.2987012987012987,71.07737900445781,1.4622132480325785,-4.5517688757152825,4.5517688757152825,-4.5517688757152825,4.5517688757152825,-0.16621979508035212,0.16621979508035212,1.5899288090879353,1.1599492376983689,0.7202070426158302,True,FULL,FULL_poly_rank_3
31,0.24,1.275,0.66,0.475,0.475,0.6758571313827281,3.9215686274509807,1.150857131382728,11.17767536247715,0.475,0.8282559574906657,3.9215686274509807,1.3032559574906657,9.494620148796756,0.15239882610793765,0.15239882610793765,0.15239882610793765,0.15239882610793765,-1.6830552136803938,1.6830552136803938,0.010173485962383011,0.007309464493518261,0.987976536680273,True,FULL,FULL_poly_rank_3
32,0.3,2.175,4.71,4.1925,4.1925,1.211168346774408,2.298850574712644,5.403668346774408,13.642584509493682,4.1925,1.860189998348412,2.298850574712644,6.052689998348412,11.637746347348513,0.6490216515740039,0.6490216515740039,0.6490216515740039,0.6490216515740039,-2.0048381621451696,2.0048381621451696,0.09442369508615507,0.060914591299211764,0.9710157454573738,True,FULL,FULL_poly_rank_3
33,2.26,4.125,16.14,11.3475,11.3475,422.7987490320256,1.2121212121212122,434.1462490320256,1.3091974223177918,11.3475,469.3831668428288,1.2121212121212122,480.7306668428288,1.2287031075687118,46.58441781080319,46.58441781080319,46.58441781080319,46.58441781080319,-0.08049431474907998,0.08049431474907998,5.2328982719380726,4.026911733050496,-1.0604823194923414,True,FULL,FULL_poly_rank_3
34,0.47,1.525,1.07,0.6975,0.6975,4.0455139668571585,3.278688524590164,4.743013966857158,4.812842755740618,0.6975,3.49646975104167,3.278688524590164,4.19396975104167,4.184959797605968,-0.5490442158154885,0.5490442158154885,-0.5490442158154885,0.5490442158154885,-0.6278829581346503,0.6278829581346503,0.13749816211793112,0.09528258210016848,0.4450987495428501,True,FULL,FULL_poly_rank_3
35,0.47,2.2,4.91,4.25,4.25,2.5915991927768687,2.2727272727272725,6.841599192776869,7.213346651196478,4.25,3.04957297734082,2.2727272727272725,7.29957297734082,6.2986029861487784,0.4579737845639511,0.4579737845639511,0.45797378456395155,0.45797378456395155,-0.9147436650476992,0.9147436650476992,0.05669001218118605,0.032702017936827844,0.9928725272923482,True,FULL,FULL_poly_rank_3
36,1.48,3.625,14.91,14.235,14.235,8.232456046268986,1.3793103448275863,22.467456046268985,2.7321098339023515,14.235,9.9514244913593,1.3793103448275863,24.1864244913593,2.3350792740066453,1.7189684450903133,1.7189684450903133,1.718968445090315,1.718968445090315,-0.39703055989570624,0.39703055989570624,0.3713820874012454,0.20178636205277162,0.9792212390035349,True,FULL,FULL_poly_rank_3
