Model_ID,Features,Degree,R2_train,RMSE_train,R2_val,RMSE_val,Equation
78,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_div_tau_p,1,0.5205919655832911,17.39020129119575,-6.180764272718361,53.7319192457517,d_csds = 9.597879 + 0.000420*sigma_n_MPa - 4.569736*u_r_mm + 29.696971*delta_peak_mm + 2.311318*tau_peak_MPa_csds - 16.749851*tau_r_div_tau_p
109,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_sigma_n,1,0.5194559495181208,17.41079320577983,-6.248776103932427,53.985777591691765,d_csds = -10.896956 + 0.003293*sigma_n_MPa - 4.354090*u_r_mm + 28.748458*delta_peak_mm + 3.142695*tau_peak_MPa_csds - 3.270078*tau_r_MPa + 19.577881*tau_r_div_sigma_n
67,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_x_tau_r,1,0.5261349870893817,17.289374325144035,-6.24886510584052,53.98610901470704,d_csds = 44.534902 + 0.000656*sigma_n_MPa - 4.520594*u_r_mm + 29.491853*delta_peak_mm - 8.030894*tau_peak_MPa_csds - 16.482267*tau_r_MPa + 3.428981*tau_p_x_tau_r
77,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_r_div_tau_p,1,0.5162039567084571,17.46960603059874,-6.273139714285298,54.076426350309916,d_csds = 19.140463 + 0.000747*sigma_n_MPa - 4.739696*u_r_mm + 29.621030*delta_peak_mm - 14.362846*tau_r_div_tau_p
117,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_div_u_r,1,0.5417947683618939,17.001293964220693,-6.309235957753404,54.21044962316213,d_csds = -3.708139 + 0.046171*sigma_n_MPa - 4.805286*u_r_mm + 29.948710*delta_peak_mm + 2.637119*tau_peak_MPa_csds - 0.628961*sigma_n_div_u_r
39,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_u_r,1,0.5406240184003365,17.022999921358732,-6.351119053333958,54.36554505019157,d_csds = -3.946275 - 0.043088*sigma_n_MPa - 4.765150*u_r_mm + 29.995484*delta_peak_mm + 2.476489*tau_peak_MPa_csds + 0.003154*sigma_n_x_u_r
116,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_div_u_r,1,0.5360230298882905,17.108036461722687,-6.491647513641436,54.88272746090826,d_csds = 9.199667 + 0.043610*sigma_n_MPa - 5.004551*u_r_mm + 29.983503*delta_peak_mm - 0.588719*sigma_n_div_u_r
38,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_u_r,1,0.5355008835513824,17.117660200994063,-6.530261670433612,55.02398653941535,d_csds = 8.238664 - 0.040542*sigma_n_MPa - 4.959667*u_r_mm + 30.042140*delta_peak_mm + 0.002995*sigma_n_x_u_r
100,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_u_r,1,0.5175146901087749,17.445925053167755,-6.776298730377211,55.91566396527157,d_csds = -2.757318 + 0.000963*sigma_n_MPa - 4.354068*u_r_mm + 30.443533*delta_peak_mm + 4.196300*tau_peak_MPa_csds - 5.108760*tau_r_MPa + 5.229334*tau_r_div_u_r
118,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_u_r,1,0.5455087637499452,16.932251540115015,-6.9329857421699845,56.47618539018828,d_csds = -4.570353 + 0.047393*sigma_n_MPa - 4.978263*u_r_mm + 31.052722*delta_peak_mm + 5.143866*tau_peak_MPa_csds - 2.993337*tau_r_MPa - 0.646626*sigma_n_div_u_r
40,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_u_r,1,0.5449870620725483,16.941966854520604,-7.046394902282142,56.87844174895279,d_csds = -4.932141 - 0.045081*sigma_n_MPa - 4.957140*u_r_mm + 31.219997*delta_peak_mm + 5.205448*tau_peak_MPa_csds - 3.253985*tau_r_MPa + 0.003294*sigma_n_x_u_r
186,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_p_x_tau_r,2,0.8781479932099514,8.76734906380768,-7.586427724597266,58.75614279658454,d_csds = 12.141557 - 0.453839*sigma_n_MPa + 4.459961*u_r_mm - 36.705785*delta_peak_mm - 0.644227*tau_p_x_tau_r - 0.000004*sigma_n_MPa^2 + 0.024329*sigma_n_MPa u_r_mm - 0.038724*sigma_n_MPa delta_peak_mm + 0.013292*sigma_n_MPa tau_p_x_tau_r + 0.590639*u_r_mm^2 - 4.853650*u_r_mm delta_peak_mm - 0.417232*u_r_mm tau_p_x_tau_r + 6.106709*delta_peak_mm^2 + 3.766672*delta_peak_mm tau_p_x_tau_r + 0.006197*tau_p_x_tau_r^2
80,sigma_n_MPa + u_r_mm + delta_peak_mm + u_r_div_tau_p,1,0.5236134988957777,17.33531263293187,-7.596885803443104,58.7919137483092,d_csds = 9.767571 + 0.002659*sigma_n_MPa - 8.353440*u_r_mm + 29.974148*delta_peak_mm + 12.181681*u_r_div_tau_p
53,sigma_n_MPa + u_r_mm + delta_peak_mm + u_r_x_tau_p,1,0.5306099612322979,17.207544025908458,-8.14993742832489,60.65352982867897,d_csds = 10.988755 + 0.003594*sigma_n_MPa - 1.116338*u_r_mm + 30.696532*delta_peak_mm - 1.113344*u_r_x_tau_p
149,tau_p_div_sigma_n,2,0.01220545401649975,24.96233842918339,-8.363328848662201,61.356723030575985,d_csds = 7.211688 + 18.062979*tau_p_div_sigma_n - 9.672636*tau_p_div_sigma_n^2
83,sigma_n_MPa + u_r_mm + delta_peak_mm + u_r_div_tau_r,1,0.5315268700646618,17.190729159363546,-8.675263462789077,62.37038405334164,d_csds = 8.251977 + 0.001763*sigma_n_MPa - 7.308246*u_r_mm + 30.809029*delta_peak_mm + 6.593436*u_r_div_tau_r
56,sigma_n_MPa + u_r_mm + delta_peak_mm + u_r_x_tau_r,1,0.5409474925042743,17.017005409703923,-9.092316599859313,63.70044281271588,d_csds = 9.206369 + 0.002139*sigma_n_MPa - 1.754602*u_r_mm + 32.299686*delta_peak_mm - 1.180884*u_r_x_tau_r
81,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_div_tau_p,1,0.5536403241322274,16.78009563550337,-9.981136743385598,66.44627941800412,d_csds = -27.543054 + 0.004220*sigma_n_MPa - 13.087764*u_r_mm + 31.767160*delta_peak_mm + 8.066199*tau_peak_MPa_csds + 29.586836*u_r_div_tau_p
82,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_tau_p,1,0.5596056965775342,16.66758970790763,-11.29629413692802,70.31275906770021,d_csds = -30.037373 + 0.004351*sigma_n_MPa - 13.781736*u_r_mm + 33.311745*delta_peak_mm + 11.587578*tau_peak_MPa_csds - 3.821714*tau_r_MPa + 31.246650*u_r_div_tau_p
120,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_div_u_p,1,0.6571234243505824,14.706890642542243,-11.859256072482474,71.90431290805773,d_csds = -14.719219 - 0.014648*sigma_n_MPa - 5.786830*u_r_mm + 37.300174*delta_peak_mm + 4.165239*tau_peak_MPa_csds + 0.026819*sigma_n_div_u_p
119,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_div_u_p,1,0.6428964680626696,15.00890565717139,-11.912224753672351,72.05225158247859,d_csds = 5.916703 - 0.013241*sigma_n_MPa - 6.061484*u_r_mm + 37.016102*delta_peak_mm + 0.025322*sigma_n_div_u_p
139,tau_p_div_tau_r,2,0.06223501750196625,24.321981885376065,-12.369708003112104,73.31755598249907,d_csds = 102.086466 - 102.973631*tau_p_div_tau_r + 26.267666*tau_p_div_tau_r^2
57,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_x_tau_r,1,0.5872445762906546,16.136091551708372,-12.466247497237637,73.5817842092793,d_csds = -37.287199 + 0.002228*sigma_n_MPa + 2.043446*u_r_mm + 35.884764*delta_peak_mm + 9.683826*tau_peak_MPa_csds - 2.429278*u_r_x_tau_r
84,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_div_tau_r,1,0.5612459669411809,16.63652112070051,-12.508800175243305,73.69794991689926,d_csds = -27.991924 + 0.001622*sigma_n_MPa - 9.161800*u_r_mm + 32.577675*delta_peak_mm + 7.391989*tau_peak_MPa_csds + 12.561325*u_r_div_tau_r
42,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_u_p,1,0.6731711690473031,14.35860125700079,-12.678321540936109,74.15892447627473,d_csds = -15.934359 + 0.018403*sigma_n_MPa - 5.903993*u_r_mm + 38.277200*delta_peak_mm + 4.400204*tau_peak_MPa_csds - 0.007779*sigma_n_x_u_p
58,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_x_tau_r,1,0.5978594031925328,15.927254291564333,-12.679358842897939,74.16173636146316,d_csds = -43.895887 + 0.002725*sigma_n_MPa + 3.798147*u_r_mm + 35.510474*delta_peak_mm + 6.586041*tau_peak_MPa_csds + 5.851805*tau_r_MPa - 2.973164*u_r_x_tau_r
41,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_u_p,1,0.6573379553544721,14.70228901923168,-12.710054884224595,74.24489801029708,d_csds = 5.867254 + 0.017954*sigma_n_MPa - 6.187381*u_r_mm + 37.926636*delta_peak_mm - 0.007326*sigma_n_x_u_p
44,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_tau_p,1,0.6587040877788087,14.672952048356343,-12.7191722810328,74.26958090539438,d_csds = 6.502364 + 0.065405*sigma_n_MPa - 6.438684*u_r_mm + 38.033165*delta_peak_mm - 0.013750*sigma_n_x_tau_p
110,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_div_tau_p,1,0.6526902423095914,14.801660796109086,-12.72289308229737,74.27965161558761,d_csds = 6.714837 - 0.056111*sigma_n_MPa - 6.429543*u_r_mm + 37.616465*delta_peak_mm + 0.263651*sigma_n_div_tau_p
45,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_tau_p,1,0.6795341836478312,14.218140787726673,-12.761638078035842,74.38443769206711,d_csds = -18.717222 + 0.070372*sigma_n_MPa - 6.159436*u_r_mm + 38.603439*delta_peak_mm + 5.094008*tau_peak_MPa_csds - 0.014958*sigma_n_x_tau_p
111,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_div_tau_p,1,0.6736416413445556,14.348262883648015,-12.80187663083484,74.49310707259808,d_csds = -18.597920 - 0.062066*sigma_n_MPa - 6.155821*u_r_mm + 38.189095*delta_peak_mm + 5.115508*tau_peak_MPa_csds + 0.287951*sigma_n_div_tau_p
113,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_div_tau_r,1,0.6558320738839232,14.734559347891878,-13.266525290053101,75.73665561763679,d_csds = 6.792545 - 0.046795*sigma_n_MPa - 6.523451*u_r_mm + 37.788645*delta_peak_mm + 0.166156*sigma_n_div_tau_r
114,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_div_tau_r,1,0.6751118969801853,14.315906692068724,-13.330791483055725,75.9070488044838,d_csds = -17.380267 - 0.051330*sigma_n_MPa - 6.256225*u_r_mm + 38.284975*delta_peak_mm + 4.888358*tau_peak_MPa_csds + 0.179620*sigma_n_div_tau_r
85,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_tau_r,1,0.5655661503180102,16.554412904479765,-13.371612991318925,76.01508319770933,d_csds = -31.591035 + 0.001880*sigma_n_MPa - 9.768595*u_r_mm + 31.993806*delta_peak_mm + 5.272682*tau_peak_MPa_csds + 3.683912*tau_r_MPa + 14.679291*u_r_div_tau_r
47,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_tau_r,1,0.671890375890771,14.386708349156935,-13.501679718984994,76.35828627979309,d_csds = 6.454694 + 0.062151*sigma_n_MPa - 6.651231*u_r_mm + 38.872343*delta_peak_mm - 0.017279*sigma_n_x_tau_r
48,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + sigma_n_x_tau_r,1,0.6924490113024373,13.928697887698336,-13.534524616270403,76.4447094266752,d_csds = -18.527753 + 0.066319*sigma_n_MPa - 6.376887*u_r_mm + 39.430356*delta_peak_mm + 5.047795*tau_peak_MPa_csds - 0.018651*sigma_n_x_tau_r
54,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_x_tau_p,1,0.5999748912315115,15.885305846866492,-14.07520436492314,77.8535862049608,d_csds = -54.226235 + 0.008361*sigma_n_MPa + 8.468981*u_r_mm + 35.428354*delta_peak_mm + 14.672957*tau_peak_MPa_csds - 3.808225*u_r_x_tau_p
121,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_u_p,1,0.6749837138420622,14.318730551822371,-14.340819300662055,78.53645526205018,d_csds = -17.564026 - 0.015980*sigma_n_MPa - 6.258481*u_r_mm + 40.379560*delta_peak_mm + 9.914608*tau_peak_MPa_csds - 6.706031*tau_r_MPa + 0.028935*sigma_n_div_u_p
72,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_div_u_p,1,0.5703209025390741,16.4635720450006,-15.602694768885868,81.70268145640561,d_csds = -20.480351 - 0.000596*sigma_n_MPa - 7.044948*u_r_mm + 43.254639*delta_peak_mm + 0.614113*tau_peak_MPa_csds + 4.083793*u_r_div_u_p
73,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_u_p,1,0.5703244154197289,16.46350474514555,-15.611508410441562,81.72436476193991,d_csds = -20.474087 - 0.000596*sigma_n_MPa - 7.045804*u_r_mm + 43.264216*delta_peak_mm + 0.693692*tau_peak_MPa_csds - 0.093589*tau_r_MPa + 4.077367*u_r_div_u_p
43,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_u_p,1,0.6964052385535126,13.838820991910795,-15.810733748810001,82.21297294008504,d_csds = -19.432585 + 0.020011*sigma_n_MPa - 6.468714*u_r_mm + 41.983876*delta_peak_mm + 11.050910*tau_peak_MPa_csds - 7.708971*tau_r_MPa - 0.008545*sigma_n_x_u_p
71,sigma_n_MPa + u_r_mm + delta_peak_mm + u_r_div_u_p,1,0.5700086081073876,16.46955389055328,-15.816131399328597,82.22617049849057,d_csds = -17.737973 - 0.000525*sigma_n_MPa - 7.126749*u_r_mm + 43.451460*delta_peak_mm + 4.128759*u_r_div_u_p
112,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_tau_p,1,0.6966304297844628,13.833687571249813,-15.968594653860183,82.59808071718855,d_csds = -22.319374 - 0.068290*sigma_n_MPa - 6.740183*u_r_mm + 41.855831*delta_peak_mm + 11.794172*tau_peak_MPa_csds - 7.663870*tau_r_MPa + 0.315878*sigma_n_div_tau_p
115,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_div_tau_r,1,0.6930109764662264,13.915966629833894,-16.001695334623296,82.67860361036863,d_csds = -20.292303 - 0.055113*sigma_n_MPa - 6.748461*u_r_mm + 41.353733*delta_peak_mm + 10.660719*tau_peak_MPa_csds - 6.696389*tau_r_MPa + 0.192260*sigma_n_div_tau_r
46,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_tau_p,1,0.7051191267692725,13.638771609911291,-16.14917546235096,83.03642446359133,d_csds = -22.738747 + 0.077651*sigma_n_MPa - 6.785442*u_r_mm + 42.568480*delta_peak_mm + 12.176847*tau_peak_MPa_csds - 8.115810*tau_r_MPa - 0.016551*sigma_n_x_tau_p
49,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + sigma_n_x_tau_r,1,0.7148755227122482,13.411248384187745,-16.665211828319503,84.27649068760002,d_csds = -21.986046 + 0.071714*sigma_n_MPa - 6.950660*u_r_mm + 43.032020*delta_peak_mm + 11.574871*tau_peak_MPa_csds - 7.538346*tau_r_MPa - 0.020223*sigma_n_x_tau_r
55,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_x_tau_p,1,0.622440643924126,15.432794501518442,-18.614383216696332,88.80437178575619,d_csds = -65.487009 + 0.009562*sigma_n_MPa + 10.277925*u_r_mm + 39.399486*delta_peak_mm + 23.328217*tau_peak_MPa_csds - 7.749495*tau_r_MPa - 4.467740*u_r_x_tau_p
215,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_div_sigma_n,2,0.907794534602295,7.6265880223961,-32.711511636405106,116.42228845821693,d_csds = 30.494017 - 0.291818*sigma_n_MPa + 14.151790*u_r_mm - 118.057054*delta_peak_mm - 1.498734*tau_peak_MPa_csds - 10.451342*tau_r_div_sigma_n + 0.000002*sigma_n_MPa^2 + 0.015373*sigma_n_MPa u_r_mm - 0.033012*sigma_n_MPa delta_peak_mm + 0.030995*sigma_n_MPa tau_peak_MPa_csds - 4.912202*sigma_n_MPa tau_r_div_sigma_n + 0.526086*u_r_mm^2 - 4.069162*u_r_mm delta_peak_mm - 7.890798*u_r_mm tau_peak_MPa_csds + 18.756403*u_r_mm tau_r_div_sigma_n + 6.972458*delta_peak_mm^2 + 51.331743*delta_peak_mm tau_peak_MPa_csds - 98.616433*delta_peak_mm tau_r_div_sigma_n - 0.445570*tau_peak_MPa_csds^2 + 15.363298*tau_peak_MPa_csds tau_r_div_sigma_n - 56.968319*tau_r_div_sigma_n^2
210,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_r_div_u_p,2,0.8127917016290112,10.86712100172731,-56.1395324689907,151.5707360408709,d_csds = -4.629109 + 0.360968*sigma_n_MPa - 7.924646*u_r_mm + 51.148984*delta_peak_mm + 1.107998*tau_r_div_u_p + 0.000008*sigma_n_MPa^2 - 0.017786*sigma_n_MPa u_r_mm - 0.029238*sigma_n_MPa delta_peak_mm - 0.050744*sigma_n_MPa tau_r_div_u_p + 1.374554*u_r_mm^2 - 10.702448*u_r_mm delta_peak_mm + 0.991791*u_r_mm tau_r_div_u_p + 13.350388*delta_peak_mm^2 - 3.985402*delta_peak_mm tau_r_div_u_p - 0.073727*tau_r_div_u_p^2
124,delta_peak_mm,2,0.26499220932252787,21.532672056134107,-68.84975749571107,167.58281051277297,d_csds = -6.591940 + 34.934420*delta_peak_mm - 6.343736*delta_peak_mm^2
214,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_r_div_sigma_n,2,0.8381804880100181,10.103396537249496,-91.91041532296873,193.27657412636898,d_csds = -82.342397 + 0.023278*sigma_n_MPa + 15.860767*u_r_mm - 116.530906*delta_peak_mm + 249.974318*tau_r_div_sigma_n - 0.000001*sigma_n_MPa^2 - 0.002217*sigma_n_MPa u_r_mm + 0.017906*sigma_n_MPa delta_peak_mm - 0.714663*sigma_n_MPa tau_r_div_sigma_n - 0.348344*u_r_mm^2 + 2.483120*u_r_mm delta_peak_mm - 25.408327*u_r_mm tau_r_div_sigma_n - 1.939476*delta_peak_mm^2 + 182.874278*delta_peak_mm tau_r_div_sigma_n - 170.058757*tau_r_div_sigma_n^2
156,sigma_n_MPa + u_r_mm + delta_peak_mm,2,0.7741643707002757,11.935707985734274,-122.01891123898906,222.3990653917152,d_csds = 8.396391 - 0.057492*sigma_n_MPa - 5.942983*u_r_mm + 30.210923*delta_peak_mm + 0.000005*sigma_n_MPa^2 + 0.001992*sigma_n_MPa u_r_mm + 0.000497*sigma_n_MPa delta_peak_mm + 0.822660*u_r_mm^2 - 6.858259*u_r_mm delta_peak_mm + 12.216864*delta_peak_mm^2
213,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_p_div_sigma_n,2,0.8635639651766367,9.277191032760898,-156.5954034890519,251.7206192976887,d_csds = -35.115851 - 0.012017*sigma_n_MPa + 12.791767*u_r_mm - 86.442799*delta_peak_mm + 50.682289*tau_p_div_sigma_n + 0.000002*sigma_n_MPa^2 - 0.001319*sigma_n_MPa u_r_mm + 0.012325*sigma_n_MPa delta_peak_mm + 1.462108*sigma_n_MPa tau_p_div_sigma_n - 0.236819*u_r_mm^2 + 1.519294*u_r_mm delta_peak_mm - 20.329867*u_r_mm tau_p_div_sigma_n + 0.558838*delta_peak_mm^2 + 131.723694*delta_peak_mm tau_p_div_sigma_n - 16.537111*tau_p_div_sigma_n^2
159,sigma_n_MPa + u_r_mm + delta_peak_mm + sigma_n_x_u_r,2,0.8084948974303676,10.99112456725642,-200.87827993002384,284.89958471417054,d_csds = -2.883800 + 6.721920*sigma_n_MPa - 1.633600*u_r_mm + 26.588473*delta_peak_mm - 0.665577*sigma_n_x_u_r - 0.919518*sigma_n_MPa^2 - 0.665577*sigma_n_MPa u_r_mm - 0.210273*sigma_n_MPa delta_peak_mm + 0.132105*sigma_n_MPa sigma_n_x_u_r + 1.084899*u_r_mm^2 - 10.677317*u_r_mm delta_peak_mm + 0.058577*u_r_mm sigma_n_x_u_r + 18.418429*delta_peak_mm^2 + 0.016476*delta_peak_mm sigma_n_x_u_r - 0.004720*sigma_n_x_u_r^2
191,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_r_div_tau_p,2,0.8371370430410205,10.135918567341536,-215.2080022187705,294.8376223366229,d_csds = -0.312964 - 0.035083*sigma_n_MPa - 32.622923*u_r_mm + 174.940812*delta_peak_mm + 62.822862*tau_r_div_tau_p + 0.000019*sigma_n_MPa^2 + 0.007748*sigma_n_MPa u_r_mm + 0.003364*sigma_n_MPa delta_peak_mm - 0.246774*sigma_n_MPa tau_r_div_tau_p + 1.383140*u_r_mm^2 - 12.233084*u_r_mm delta_peak_mm + 33.578837*u_r_mm tau_r_div_tau_p + 19.732575*delta_peak_mm^2 - 160.943935*delta_peak_mm tau_r_div_tau_p - 70.844626*tau_r_div_tau_p^2
189,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_p_div_tau_r,2,0.8311240076687918,10.321335896574707,-273.7450031450051,332.36242542743145,d_csds = -30.031335 - 0.351798*sigma_n_MPa + 22.825521*u_r_mm - 115.799335*delta_peak_mm + 37.487459*tau_p_div_tau_r + 0.000017*sigma_n_MPa^2 + 0.006867*sigma_n_MPa u_r_mm + 0.001769*sigma_n_MPa delta_peak_mm + 0.120117*sigma_n_MPa tau_p_div_tau_r + 1.349646*u_r_mm^2 - 11.958204*u_r_mm delta_peak_mm - 23.047377*u_r_mm tau_p_div_tau_r + 20.679794*delta_peak_mm^2 + 127.197817*delta_peak_mm tau_p_div_tau_r - 7.406963*tau_p_div_tau_r^2
143,u_p_div_tau_p,2,0.21403748606865014,22.26654688332924,-370.2131650042693,386.330239497065,d_csds = -2.670723 + 128.677176*u_p_div_tau_p - 104.009672*u_p_div_tau_p^2
183,sigma_n_MPa + u_r_mm + delta_peak_mm + u_p_x_tau_r,2,0.8565073409815042,9.514079950523552,-440.70043323660076,421.4159130430497,d_csds = -0.028870 + 0.015163*sigma_n_MPa - 3.436487*u_r_mm + 48.635176*delta_peak_mm - 3.105299*u_p_x_tau_r + 0.000006*sigma_n_MPa^2 - 0.005988*sigma_n_MPa u_r_mm + 0.066694*sigma_n_MPa delta_peak_mm - 0.014856*sigma_n_MPa u_p_x_tau_r + 0.795140*u_r_mm^2 - 7.048002*u_r_mm delta_peak_mm + 0.633223*u_r_mm u_p_x_tau_r + 12.023879*delta_peak_mm^2 - 15.912271*delta_peak_mm u_p_x_tau_r + 3.359050*u_p_x_tau_r^2
174,sigma_n_MPa + u_r_mm + delta_peak_mm + u_r_x_tau_p,2,0.8565797359221264,9.511679625118493,-478.81192765974777,439.2204355455857,d_csds = 4.233751 - 0.429551*sigma_n_MPa - 7.998615*u_r_mm + 20.069382*delta_peak_mm + 1.430712*u_r_x_tau_p + 0.000012*sigma_n_MPa^2 + 0.005779*sigma_n_MPa u_r_mm - 0.054692*sigma_n_MPa delta_peak_mm + 0.006144*sigma_n_MPa u_r_x_tau_p + 4.997610*u_r_mm^2 - 38.913192*u_r_mm delta_peak_mm - 0.874168*u_r_mm u_r_x_tau_p + 0.995037*delta_peak_mm^2 + 9.579276*delta_peak_mm u_r_x_tau_p - 0.091155*u_r_x_tau_p^2
144,u_p_div_tau_r,2,0.1916901318616563,22.580881691438957,-542.3386774032458,467.3931346703276,d_csds = -3.326228 + 115.304164*u_p_div_tau_r - 89.487848*u_p_div_tau_r^2
187,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_p_x_tau_r,2,0.9076865852424444,7.631051122643845,-542.3714024309335,467.4072098904497,d_csds = -113.332961 + 2.495769*sigma_n_MPa + 19.077967*u_r_mm - 127.239563*delta_peak_mm + 85.447986*tau_peak_MPa_csds - 12.044253*tau_p_x_tau_r + 0.000218*sigma_n_MPa^2 - 0.244362*sigma_n_MPa u_r_mm + 0.504357*sigma_n_MPa delta_peak_mm + 0.636103*sigma_n_MPa tau_peak_MPa_csds - 0.263389*sigma_n_MPa tau_p_x_tau_r + 0.243651*u_r_mm^2 - 1.717828*u_r_mm delta_peak_mm - 5.490037*u_r_mm tau_peak_MPa_csds + 0.011654*u_r_mm tau_p_x_tau_r + 2.731866*delta_peak_mm^2 + 35.333081*delta_peak_mm tau_peak_MPa_csds + 0.152356*delta_peak_mm tau_p_x_tau_r - 14.975339*tau_peak_MPa_csds^2 + 3.973376*tau_peak_MPa_csds tau_p_x_tau_r - 0.224255*tau_p_x_tau_r^2
208,sigma_n_MPa + u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_div_u_r,2,0.9320009834723298,6.549426469756045,-590.9230651749485,487.8425194571624,d_csds = -0.597346 - 1.309425*sigma_n_MPa + 20.651482*u_r_mm - 140.143897*delta_peak_mm + 6.766745*tau_peak_MPa_csds + 9.621671*tau_r_div_u_r - 0.000034*sigma_n_MPa^2 + 0.070131*sigma_n_MPa u_r_mm - 0.063180*sigma_n_MPa delta_peak_mm + 0.004957*sigma_n_MPa tau_peak_MPa_csds + 2.457716*sigma_n_MPa tau_r_div_u_r - 0.645957*u_r_mm^2 + 0.389411*u_r_mm delta_peak_mm - 0.114747*u_r_mm tau_peak_MPa_csds - 24.557407*u_r_mm tau_r_div_u_r + 19.544352*delta_peak_mm^2 + 9.464552*delta_peak_mm tau_peak_MPa_csds + 62.164931*delta_peak_mm tau_r_div_u_r - 1.031108*tau_peak_MPa_csds^2 + 4.957302*tau_peak_MPa_csds tau_r_div_u_r - 9.962613*tau_r_div_u_r^2
