u_r_mm,delta_peak_mm,tau_peak_MPa_csds,tau_r_MPa,d_csds,d_pred
2.17,0.32,4.74,4.0465,5.80309001190173,2.324723619130144
4.13,1.88,15.76,14.8875,29.885331291761865,68.74874695305031
1.5666666666666669,0.23,0.81,0.5826666666666666,1.190751192870266,0.8791866799186282
2.18,0.27,5.18,4.452999999999999,6.024725557485408,2.5491619630906097
4.1125,1.85,17.29,16.4125,30.71216321375646,102.6805558821273
1.5766666666666669,0.65,0.57,0.478,2.090273609680621,1.0005871496239225
2.6333333333333333,1.47,3.8,3.616,9.76564024424423,2.9657034567779146
4.1575,2.12,13.69,12.965,30.79818353264837,44.2128029967186
1.5666666666666669,0.48,0.88,0.6386666666666666,2.909683904106867,0.9951214907357903
2.9225,0.52,5.54,4.727,7.254730037291942,2.8368028606286764
3.925,0.9,17.84,14.94,27.969435602700997,63.864940095123536
1.49,0.22,0.66,0.4575,1.0088217275318825,0.8507981244894965
3.1,1.93,4.22,4.0145,14.837057992923611,3.817567494070576
4.75,3.98,15.12,14.85,60.51147902358684,141.58356274515188
1.5666666666666669,0.13,1.09,0.5446666666666667,1.5022992365882244,0.8749228986913313
2.1775,0.28,5.16,3.81425,6.944681077528114,2.3669193979078336
3.88,0.7,16.09,11.71,26.70369715320237,30.85940063208479
2.06,1.1,0.64,0.593,2.1062804370896413,1.1739712514213922
3.85,3.11,4.79,4.4285,110.04621145632456,6.624177555976617
4.833333333333333,2.95,17.57,15.660000000000002,149.2033516563727,144.01644263825102
1.64,0.1,1.15,0.5823333333333333,1.4292184556456984,0.8681054049745702
2.06,0.26,5.06,2.78625,8.323852820988881,2.074675423248259
3.91,0.48,15.79,12.4225,19.82682598861948,29.11384477388586
1.5599999999999998,0.47,0.9,0.6583333333333333,2.8170854823861977,0.996978441112372
2.1875,0.49,5.79,4.2505,11.587462282580969,2.994883872818035
