Dataset,Features,Feature_List,Branch_Signature,Degree,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,Selection_Score
FULL,u_p_div_tau_r + tau_p_div_u_r + u_r_mm + u_p_div_u_r + tau_r_div_tau_p,"['u_p_div_tau_r', 'tau_p_div_u_r', 'u_r_mm', 'u_p_div_u_r', 'tau_r_div_tau_p']",base_ur | core_taup_over_ur | ratio,2,5,0.9770423342178214,0.36306774285065385,0.9666645761121399,0.4130962762064534,0.964202530567065,0.00965025145795015,0.7130775544803235,47.89947306179807,0.8317548526241064,15.47690402666735,1.3978008162498772
FULL,u_r_div_tau_r + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + u_r_mm,"['u_r_div_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r', 'u_r_mm']",base_ur | core_taup_over_ur | ratio,2,5,0.9766187976317349,0.36640148156807,0.9647035980796196,0.425072987371916,0.9660672772368347,0.007374885871592717,0.7137554981445635,47.842850881370474,0.8048971335185219,16.666508998867158,1.3969997481108778
FULL,u_r_div_tau_r + u_p_div_u_r + u_r_mm + tau_r_div_tau_p + tau_p_div_u_p,"['u_r_div_tau_r', 'u_p_div_u_r', 'u_r_mm', 'tau_r_div_tau_p', 'tau_p_div_u_p']",base_ur | ratio,2,5,0.9726287975053677,0.3964338585159477,0.9579100076049979,0.464181377277507,0.9586758624753365,0.014681229467185981,0.6732166918487286,51.1185358787272,0.8703656122183085,13.585415532043418,1.3857798158959476
FULL,tau_r_div_tau_p + u_r_mm + tau_r_div_u_r + u_p_div_u_r + u_p_div_tau_r + u_r_x_u_p,"['tau_r_div_tau_p', 'u_r_mm', 'tau_r_div_u_r', 'u_p_div_u_r', 'u_p_div_tau_r', 'u_r_x_u_p']",base_ur | product | ratio,2,6,0.986087730211225,0.282632953038114,0.9530340750050497,0.4903314266753891,0.9770379125881348,0.006500106699270781,0.7529361082903663,44.44809097335218,-33.35341357616503,221.15551044052603,1.38090302062919
FULL,tau_r_div_tau_p + u_r_mm + tau_r_div_u_r + u_p_div_u_r + u_p_div_tau_r + tau_p_div_u_p,"['tau_r_div_tau_p', 'u_r_mm', 'tau_r_div_u_r', 'u_p_div_u_r', 'u_p_div_tau_r', 'tau_p_div_u_p']",base_ur | ratio,2,6,0.9793182610794707,0.3446016292370802,0.9602023149379026,0.45136428794583683,0.9627771985085625,0.011263824515101856,0.6990364729089142,49.057499471522355,0.8910589878688949,12.453990180868715,1.3804645317406736
