u_r_mm,delta_peak_mm,tau_peak_MPa_csds,tau_r_MPa,d_csds,d_pred
11.533113924692753,1.87,0.046,0.0153092991217785,0.1327773504888432,0.0798833980522906
13.383346105124744,2.17,0.042,0.0153092991217785,0.1148672965647978,0.07641467988121682
8.942788872087963,1.45,1.14,0.7935883525311068,1.844695714389715,2.718884242980204
6.784184661583972,1.1,1.23,0.5909609098097346,2.7859609573962865,2.2136994226849547
4.625580451079981,0.75,0.94,0.7727950359050375,1.247954429578691,2.005648520532061
10.484649022447956,1.7,1.47,1.1106125148291928,2.1678936482955633,8.867149649557552
0.6167440601439975,0.1,0.08,0.0796743371481683,0.080483435478867,0.12028118777764069
7.400928721727968,1.2,0.024,0.0202072594216368,0.0308724056592388,0.08438926418325984
6.784184661583972,1.1,0.025,0.0202072594216368,0.0339263343000876,0.08559740340407382
7.709300751799968,1.25,0.047,0.0398371685740841,0.0599181190992916,0.09081483549349004
7.400928721727968,1.2,0.05,0.0398371685740841,0.0691035642872409,0.09186337532933042
9.86790496230396,1.6,0.093,0.0796743371481683,0.1168485947456786,0.10206211499328581
15.418601503599936,2.5,0.1,0.0796743371481683,0.1382071285744905,0.09235428030576877
11.101393082591954,1.8,0.233,0.1991858428704208,0.2936108391225939,0.16163094964187819
24.669762405759897,4.0,0.251,0.1991858428704208,0.3486439411004653,0.1267921543396728
6.96920787962717,1.13,0.045,0.0153092991217785,0.1282508091124622,0.087449897734221
10.731346646505555,1.74,0.033,0.0153092991217785,0.0767360582718792,0.07936339060962769
13.136648481067144,2.13,0.035,0.0153092991217785,0.084918211890545,0.07586219454488607
21.58604210503991,3.5,0.026,0.0153092991217785,0.0497004643595224,0.06295350147197802
6.96920787962717,1.13,0.055,0.0153092991217785,0.1748236568427627,0.08899280943177719
7.524277533756768,1.22,0.039,0.0153092991217785,0.101798731133,0.08557156854485513
8.942788872087963,1.45,0.034,0.0153092991217785,0.0808043277475788,0.08242897126256202
13.383346105124744,2.17,0.028,0.0153092991217785,0.057144907312032,0.0745663598103305
3.700464360863984,0.6,0.062,0.0153092991217785,0.2089408325663659,0.09624211101284946
4.317208421007981,0.7,0.05,0.0153092991217785,0.1511865819416263,0.09307575708813749
5.550696541295977,0.9,0.034,0.0153092991217785,0.0808043132698056,0.08827870237420211
