sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,e_constraint_respected,d_positive,b_positive,dataset,model_name
7,0.72,2.75,0.044,0.03175,0.03175,0.0801325410005739,1.818181818181818,0.1118825410005739,3.441242286799551,0.03175,0.0678566408387909,1.818181818181818,0.0996066408387909,3.8846192962070782,-0.01227590016178301,0.01227590016178301,-0.01227590016178301,0.01227590016178301,0.4433770094075271,0.4433770094075271,0.0006221294785048,0.0004093731444733,0.991606425651142,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
8,0.92,3.0,0.035,0.02825,0.02825,0.0557241852265918,1.6666666666666667,0.0839741852265918,3.007954906577982,0.02825,0.0452663676656735,1.6666666666666667,0.0735163676656735,3.470138909247128,-0.010457817560918306,0.010457817560918306,-0.010457817560918292,0.010457817560918292,0.4621840026691464,0.4621840026691464,0.0006023850358609,0.0003653304055545,0.9876760788172494,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
9,0.97,3.0,0.029,0.0255,0.0255,0.0288872445152351,1.6666666666666667,0.0543872445152351,3.290221199159674,0.0255,0.0262935533367959,1.6666666666666667,0.0517935533367959,3.509749220561619,-0.0025936911784391996,0.0025936911784391996,-0.002593691178439196,0.002593691178439196,0.21952802140194505,0.21952802140194505,0.0002110929102685,0.000119472632593,0.997864458611058,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
11,0.78,3.5,0.05,0.0417499999999999,0.0417499999999999,0.0354980845491272,1.4285714285714286,0.0772480845491271,4.004659571873231,0.0417499999999999,0.0319692004196281,1.4285714285714286,0.073719200419628,4.478825541711447,-0.003528884129499102,0.003528884129499102,-0.003528884129499102,0.003528884129499102,0.47416596983821613,0.47416596983821613,0.0005399907712864,0.0002886632470447,0.993978907105898,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
12,1.25,3.5,0.04,0.034,0.034,0.0670624339164287,1.4285714285714286,0.1010624339164287,2.366794324621144,0.034,0.0500875043789889,1.4285714285714286,0.0840875043789889,2.8455998958734714,-0.0169749295374398,0.0169749295374398,-0.0169749295374398,0.0169749295374398,0.4788055712523276,0.4788055712523276,0.0009642209501301,0.0005614999042494,0.9777726636889158,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
13,1.8,4.0,0.035,0.033,0.033,0.0334302203204883,1.25,0.0664302203204883,2.0972939397426664,0.033,0.0315337850698674,1.25,0.0645337850698674,2.1593366765792483,-0.001896435250620901,0.001896435250620901,-0.001896435250620901,0.001896435250620901,0.0620427368365819,0.0620427368365819,0.0001279859918147,7.148551323314358e-05,0.9995742505484798,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
19,1.55,12.0,1.02,0.8525,0.8525,0.3782821788444106,0.4166666666666667,1.2307821788444109,2.3791759662313843,0.8525,0.3281585830320217,0.4166666666666667,1.1806585830320218,3.5892288045842893,-0.0501235958123889,0.0501235958123889,-0.05012359581238912,0.05012359581238912,1.210052838352905,1.210052838352905,0.0303751469457536,0.0110938520727426,0.9347630191013284,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
20,1.71,12.0,2.57,1.7327500000000002,1.7327500000000002,2.210315622373947,0.4166666666666667,3.9430656223739473,1.6207235717983703,1.7327500000000002,2.060449853719374,0.4166666666666667,3.7931998537193743,1.8048839977095208,-0.14986576865457302,0.14986576865457302,-0.14986576865457302,0.14986576865457302,0.18416042591115045,0.18416042591115045,0.0240639443385591,0.0138769873473793,0.9953298823947236,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
27,0.87,3.25,2.35,1.9075,1.9075,2.7034029995062916,1.5384615384615383,4.610902999506291,3.276941309100947,1.9075,2.6950890772718763,1.5384615384615383,4.602589077271876,3.284310652329761,-0.008313922234415294,0.008313922234415294,-0.008313922234415294,0.008313922234415294,0.007369343228813996,0.007369343228813996,0.0005582156971535,0.0003444723023469,0.9999974407409692,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
28,0.13,1.325,1.02,0.6675,0.6675,0.6738254010838505,3.7735849056603774,1.3413254010838505,23.891608655167115,0.6675,0.6457578331163583,3.7735849056603774,1.3132578331163582,26.321211326032262,-0.028067567967492213,0.028067567967492213,-0.028067567967492213,0.028067567967492213,2.4296026708651475,2.4296026708651475,0.007103177067468,0.0036314488433126,0.9970976707617596,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
31,0.24,1.275,0.66,0.475,0.475,0.6758571313827281,3.9215686274509807,1.150857131382728,11.17767536247715,0.475,0.7930520058010856,3.9215686274509807,1.2680520058010856,9.673093728128872,0.11719487441835752,0.11719487441835752,0.11719487441835752,0.11719487441835752,-1.504581634348277,1.504581634348277,0.0091370679820307,0.0061120981854721,0.9903015191003236,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
34,0.47,1.525,1.07,0.6975,0.6975,4.0455139668571585,3.278688524590164,4.743013966857158,4.812842755740618,0.6975,3.4033697410561787,3.278688524590164,4.1008697410561785,5.197655922602742,-0.6421442258009797,0.6421442258009797,-0.6421442258009797,0.6421442258009797,0.3848131668621235,0.3848131668621235,0.0115351102360675,0.0083650757858639,0.9960946009558008,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
37,0.11,1.325,0.89,0.5625,0.5625,0.5639971811696873,3.7735849056603774,1.1264971811696871,29.2958502513531,0.5625,0.5711344710607718,3.7735849056603774,1.1336344710607718,28.44583345252319,0.00713728989108442,0.00713728989108442,0.007137289891084642,0.007137289891084642,-0.8500167988299125,0.8500167988299125,0.0017831212124452,0.0009345772113513,0.9997602524206836,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
40,0.3,1.35,0.88,0.635,0.635,1.1651130574348498,3.7037037037037033,1.8001130574348498,8.547982610717572,0.635,1.2092230206368748,3.7037037037037033,1.8442230206368748,8.296442593966226,0.04410996320202498,0.04410996320202498,0.04410996320202498,0.04410996320202498,-0.2515400167513455,0.2515400167513455,0.0027280519774611,0.001831697234562,0.999556459851815,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
43,0.88,1.475,0.58,0.535,0.535,2.3643732180319175,3.389830508474576,2.8993732180319176,4.157276354583812,0.535,2.8534630413203,3.389830508474576,3.3884630413203003,4.00913029325281,0.4890898232883827,0.4890898232883827,0.4890898232883827,0.4890898232883827,-0.14814606133100128,0.14814606133100128,0.0037552265676969,0.0023229031638319,0.9987914997838504,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
46,0.79,1.5,0.8,0.665,0.665,6.166849946093346,3.3333333333333335,6.831849946093346,3.9230290740544778,0.665,5.1238165593665075,3.3333333333333335,5.7888165593665075,4.066161896811568,-1.0430333867268384,1.0430333867268384,-1.0430333867268384,1.0430333867268384,0.1431328227570905,0.1431328227570905,0.0060786446965967,0.0038508838275897,0.9982623145042444,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_4
