sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,e_constraint_respected,d_positive,b_positive,dataset,model_name
7,0.72,2.75,0.044,0.03175,0.03175,0.0801325410005739,1.818181818181818,0.1118825410005739,3.441242286799551,0.03175,0.0654911338468842,1.818181818181818,0.0972411338468842,4.005536153608228,-0.014641407153689709,0.014641407153689709,-0.014641407153689709,0.014641407153689709,0.5642938668086765,0.5642938668086765,0.000784715851432,0.00051011781736,0.9866460350331332,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
8,0.92,3.0,0.035,0.02825,0.02825,0.0557241852265918,1.6666666666666667,0.0839741852265918,3.007954906577982,0.02825,0.0438094493291586,1.6666666666666667,0.0720594493291586,3.5679192267738897,-0.0119147358974332,0.0119147358974332,-0.011914735897433193,0.011914735897433193,0.5599643201959079,0.5599643201959079,0.0007257397030654,0.0004355602832948,0.9821119776878944,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
9,0.97,3.0,0.029,0.0255,0.0255,0.0288872445152351,1.6666666666666667,0.0543872445152351,3.290221199159674,0.0255,0.0252318893501426,1.6666666666666667,0.0507318893501426,3.6231184810780297,-0.003655355165092501,0.003655355165092501,-0.003655355165092501,0.003655355165092501,0.33289728191835577,0.33289728191835577,0.0003182005113012,0.0001781032088088,0.9951475346332402,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
11,0.78,3.5,0.05,0.0417499999999999,0.0417499999999999,0.0354980845491272,1.4285714285714286,0.0772480845491271,4.004659571873231,0.0417499999999999,0.0308245197496916,1.4285714285714286,0.0725745197496915,4.69400536010119,-0.004673564799435603,0.004673564799435603,-0.004673564799435606,0.004673564799435606,0.6893457882279597,0.6893457882279597,0.0007727715565191,0.000404905948149,0.9876688122668512,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
12,1.25,3.5,0.04,0.034,0.034,0.0670624339164287,1.4285714285714286,0.1010624339164287,2.366794324621144,0.034,0.0497019898391195,1.4285714285714286,0.0837019898391195,2.8637800791049797,-0.017360444077309203,0.017360444077309203,-0.017360444077309203,0.017360444077309203,0.49698575448383586,0.49698575448383586,0.0009998523123472,0.0005810401236514,0.9760995540412984,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
13,1.8,4.0,0.035,0.033,0.033,0.0334302203204883,1.25,0.0664302203204883,2.0972939397426664,0.033,0.0320314412364129,1.25,0.0650314412364129,2.1420141095930214,-0.0013987790840754022,0.0013987790840754022,-0.0013987790840754022,0.0013987790840754022,0.044720169850354985,0.044720169850354985,9.232286962698742e-05,5.166402873842211e-05,0.99977846221434,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
19,1.55,12.0,1.02,0.8525,0.8525,0.3782821788444106,0.4166666666666667,1.2307821788444109,2.3791759662313843,0.8525,0.3224050200452326,0.4166666666666667,1.174905020045233,4.293478313892767,-0.05587715879917804,0.05587715879917804,-0.055877158799177984,0.055877158799177984,1.914302347661383,1.914302347661383,0.0429728309196682,0.0145654857711711,0.8694295177358937,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
20,1.71,12.0,2.57,1.7327500000000002,1.7327500000000002,2.210315622373947,0.4166666666666667,3.9430656223739473,1.6207235717983703,1.7327500000000002,1.807671507931264,0.4166666666666667,3.5404215079312644,2.499909318775208,-0.4026441144426831,0.4026441144426831,-0.4026441144426829,0.4026441144426829,0.8791857469768378,0.8791857469768378,0.0965634619477935,0.0479460979151059,0.9247996531722232,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
27,0.87,3.25,2.35,1.9075,1.9075,2.7034029995062916,1.5384615384615383,4.610902999506291,3.276941309100947,1.9075,1.928031365473562,1.5384615384615383,3.835531365473562,4.720647191822384,-0.7753716340327297,0.7753716340327297,-0.7753716340327292,0.7753716340327292,1.4437058827214373,1.4437058827214373,0.099055829396239,0.0530049841022961,0.9194120270023592,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
28,0.13,1.325,1.02,0.6675,0.6675,0.6738254010838505,3.7735849056603774,1.3413254010838505,23.891608655167115,0.6675,0.7010905577557169,3.7735849056603774,1.368590557755717,22.16005394100254,0.027265156671866464,0.027265156671866464,0.027265156671866464,0.027265156671866464,-1.7315547141645737,1.7315547141645737,0.0056806010931388,0.0031592383299355,0.9981437777193216,True,True,True,True,LOW_1,LOW_1_direct_exp_rank_5
