sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,dataset,model_name
15,1.64,10.5,4.17,3.725,3.725,1.1700588885069725,0.4761904761904761,4.895058888506973,2.4309486751406535,3.725,1.1742851467936863,0.4761904761904761,4.899285146793686,2.3101383297180074,0.004226258286713858,0.004226258286713858,0.004226258286713858,0.004226258286713858,-0.12081034542264613,0.12081034542264613,0.021598131818539347,0.007568151302060069,0.9982156022818978,True,LOW_2,LOW_2_poly_rank_4
17,2.76,10.5,3.72,3.5425,3.5425,0.8694826394566157,0.4761904761904761,4.411982639456616,1.5814976920825412,3.5425,1.039581219730858,0.4761904761904761,4.582081219730858,1.405876608207277,0.1700985802742423,0.1700985802742423,0.1700985802742423,0.1700985802742423,-0.17562108387526432,0.17562108387526432,0.03728593852364954,0.018176890099187926,0.995401812452635,True,LOW_2,LOW_2_poly_rank_4
29,0.6,2.425,4.93,4.2975,4.2975,3.110870023650559,2.061855670103093,7.408370023650559,5.517814597970529,4.2975,2.7947571581087995,2.061855670103093,7.0922571581088,5.134618228572583,-0.31611286554175955,0.31611286554175955,-0.31611286554175955,0.31611286554175955,-0.3831963693979459,0.3831963693979459,0.10849120795246536,0.06249966278599827,0.9766264203402862,True,LOW_2,LOW_2_poly_rank_4
32,0.3,2.175,4.71,4.1925,4.1925,1.211168346774408,2.298850574712644,5.403668346774408,13.642584509493682,4.1925,1.5217625076333985,2.298850574712644,5.714262507633398,12.299731242461611,0.3105941608589904,0.3105941608589904,0.31059416085899016,0.31059416085899016,-1.342853267032071,1.342853267032071,0.04445417164194545,0.029090028941011523,0.99357570913539,True,LOW_2,LOW_2_poly_rank_4
35,0.47,2.2,4.91,4.25,4.25,2.5915991927768687,2.2727272727272725,6.841599192776869,7.213346651196478,4.25,2.48951960595842,2.2727272727272725,6.73951960595842,6.688171700584186,-0.10207958681844875,0.10207958681844875,-0.10207958681844875,0.10207958681844875,-0.5251749506122918,0.5251749506122918,0.07361718581872408,0.037362575056531754,0.9879806526681919,True,LOW_2,LOW_2_poly_rank_4
38,0.26,2.175,5.3,4.1,4.1,2.5910971306331803,2.298850574712644,6.69109713063318,13.042743993933716,4.1,2.7896237017311947,2.298850574712644,6.889623701731194,12.193470110528226,0.19852657109801441,0.19852657109801441,0.19852657109801441,0.19852657109801441,-0.8492738834054894,0.8492738834054894,0.02886617044538933,0.018832879678713325,0.9978776521445608,True,LOW_2,LOW_2_poly_rank_4
41,0.38,2.175,5.2,4.3975,4.3975,2.452688320111813,2.298850574712644,6.850188320111813,9.031706106944794,4.3975,2.259400853174724,2.298850574712644,6.656900853174724,8.620732683056861,-0.19328746693708876,0.19328746693708876,-0.19328746693708876,0.19328746693708876,-0.410973423887933,0.410973423887933,0.06485863683891897,0.03546932191568801,0.9904961145743346,True,LOW_2,LOW_2_poly_rank_4
44,1.5,2.625,3.89,3.6325,3.6325,10.486129835864666,1.9047619047619049,14.118629835864668,2.474961892115721,3.6325,12.648919759651967,1.9047619047619049,16.281419759651968,2.1555109109557296,2.162789923787301,2.162789923787301,2.162789923787299,2.162789923787299,-0.31945098115999127,0.31945098115999127,0.30124963193743126,0.2143837036459971,0.8265752632247775,True,LOW_2,LOW_2_poly_rank_4
47,0.6,2.175,5.04,4.655,4.655,2.141531174694559,2.298850574712644,6.796531174694559,6.310564627174357,4.655,1.2155725397072903,2.298850574712644,5.8705725397072905,6.708308064155656,-0.9259586349872686,0.9259586349872686,-0.9259586349872686,0.9259586349872686,0.39774343698129844,0.39774343698129844,0.10580097574648273,0.0728506239225204,0.9805360673785958,True,LOW_2,LOW_2_poly_rank_4
49,1.46,2.566666666666667,4.68,4.1066666666666665,4.1066666666666665,30.593215473314466,1.948051948051948,34.69988213998113,2.300589855794831,4.1066666666666665,25.626742527964417,1.948051948051948,29.73340919463108,2.1019289924158504,-4.9664729453500485,4.9664729453500485,-4.9664729453500485,4.9664729453500485,-0.1986608633789806,0.1986608633789806,0.6603589141851434,0.4936207394241219,0.4082671147909722,True,LOW_2,LOW_2_poly_rank_4
54,0.35,2.175,4.68,4.205,4.205,1.283914851902833,2.298850574712644,5.488914851902833,11.46515887900422,4.205,1.3586387277691108,2.298850574712644,5.563638727769111,10.728057159869683,0.07472387586627782,0.07472387586627782,0.07472387586627782,0.07472387586627782,-0.7371017191345359,0.7371017191345359,0.023464519413450857,0.010644382973954553,0.9983610415430906,True,LOW_2,LOW_2_poly_rank_4
57,0.58,2.175,5.35,4.42,4.42,5.5363451785319135,2.298850574712644,9.956345178531912,5.059116621676996,4.42,5.155643944306631,2.298850574712644,9.57564394430663,4.539393576774911,-0.3807012342252829,0.3807012342252829,-0.3807012342252811,0.3807012342252811,-0.5197230449020847,0.5197230449020847,0.18979349640892676,0.1115586949086494,0.9424629291053892,True,LOW_2,LOW_2_poly_rank_4
60,2.38,2.85,5.22,4.84,4.84,137.35939252357494,1.7543859649122806,142.19939252357494,1.8523237169572588,4.84,131.91819801955506,1.7543859649122806,136.75819801955507,1.774258173787855,-5.441194504019876,5.441194504019876,-5.441194504019876,5.441194504019876,-0.07806554316940373,0.07806554316940373,1.0474227117954242,0.7081008504258512,-0.1734387646140576,True,LOW_2,LOW_2_poly_rank_4
63,0.76,2.2,5.03,4.68,4.68,3.0326428857358856,2.2727272727272725,7.712642885735885,4.87933520201715,4.68,1.9115814130615083,2.2727272727272725,6.591581413061508,4.916879973285753,-1.1210614726743773,1.1210614726743773,-1.121061472674377,1.121061472674377,0.03754477126860323,0.03754477126860323,0.13278101254365537,0.09075625170920346,0.9737401458013014,True,LOW_2,LOW_2_poly_rank_4
66,0.34,2.175,5.0,4.24,4.24,2.0482757543105174,2.298850574712644,6.288275754310518,10.49368724913285,4.24,2.1189860815745565,2.298850574712644,6.358986081574557,9.79375255267734,0.07071032726403903,0.07071032726403903,0.07071032726403903,0.07071032726403903,-0.6999346964555109,0.6999346964555109,0.03137078346777842,0.013033704256717554,0.9974094162009978,True,LOW_2,LOW_2_poly_rank_4
69,1.69,2.566666666666667,5.04,4.426666666666667,4.426666666666667,69.19774278410341,1.948051948051948,73.62440945077007,2.1459242646578933,4.426666666666667,52.43205665384737,1.948051948051948,56.85872332051404,2.0164227320551045,-16.765686130256043,16.765686130256043,-16.765686130256036,16.765686130256036,-0.12950153260278885,0.12950153260278885,0.970783295462905,0.7252932517163889,-0.02585946060407962,True,LOW_2,LOW_2_poly_rank_4
72,0.42,2.175,5.1,3.8825,3.8825,4.482035276937978,2.298850574712644,8.364535276937978,6.759501195047857,3.8825,5.152630393033435,2.298850574712644,9.035130393033436,5.866697212467346,0.6705951160954573,0.6705951160954573,0.6705951160954573,0.6705951160954573,-0.892803982580511,0.892803982580511,0.07108135088238635,0.042185624526447765,0.9896576080943047,True,LOW_2,LOW_2_poly_rank_4
75,0.57,2.175,4.24,4.0125,4.0125,1.1193350008113887,2.298850574712644,5.131835000811389,7.4273022742503985,4.0125,1.000954057053011,2.298850574712644,5.0134540570530115,7.1051301069555866,-0.1183809437583776,0.1183809437583776,-0.11838094375837738,0.11838094375837738,-0.3221721672948119,0.3221721672948119,0.04359766504744762,0.024007045430834522,0.9951582735513776,True,LOW_2,LOW_2_poly_rank_4
78,1.25,2.566666666666667,4.37,3.77,3.77,17.6011784506471,1.948051948051948,21.3711784506471,2.4976694597033373,3.77,16.862055462888392,1.948051948051948,20.632055462888392,2.21063652380711,-0.7391229877587087,0.7391229877587087,-0.7391229877587087,0.7391229877587087,-0.28703293589622714,0.28703293589622714,0.4904721997580506,0.3548644591301104,0.5932824357094679,True,LOW_2,LOW_2_poly_rank_4
81,0.23,2.1775,4.79,3.54875,3.54875,2.4552355004571034,2.296211251435132,6.003985500457103,14.649101403235154,3.54875,3.2258859678119824,2.296211251435132,6.7746359678119825,13.08996541453558,0.7706504673548791,0.7706504673548791,0.7706504673548791,0.7706504673548791,-1.5591359886995733,1.5591359886995733,0.13154210929975765,0.08269632279439673,0.9459416193622108,True,LOW_2,LOW_2_poly_rank_4
84,1.52,2.19,4.53,3.98,3.98,84.48453784563569,2.2831050228310503,88.46453784563569,2.4678705594788535,3.98,71.99274468380689,2.2831050228310503,75.9727446838069,2.332622083011201,-12.491793161828795,12.491793161828795,-12.491793161828795,12.491793161828795,-0.13524847646765226,0.13524847646765226,0.9687082270515788,0.710378052208701,-0.2306503938114719,True,LOW_2,LOW_2_poly_rank_4
87,1.53,2.29,3.84,3.5879999999999996,3.5879999999999996,21.229112109709114,2.1834061135371177,24.817112109709115,2.5522940611621228,3.5879999999999996,26.581518442976986,2.1834061135371177,30.169518442976983,2.3002285295211404,5.352406333267872,5.352406333267872,5.352406333267869,5.352406333267869,-0.25206553164098233,0.25206553164098233,0.41851062830656627,0.3028999217180194,0.6543889073487577,True,LOW_2,LOW_2_poly_rank_4
