sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,dataset,model_name
16,1.61,10.5,13.41,12.8475,12.8475,1.3946189571869354,0.4761904761904761,14.242118957186936,3.178145408783804,12.8475,3.4551329154835244,0.4761904761904761,16.302632915483525,2.4596934347333836,2.060513958296589,2.060513958296589,2.060513958296589,2.060513958296589,-0.7184519740504203,0.7184519740504203,0.3015981676969635,0.1968058746650109,0.965759898347581,True,HIGH,HIGH_poly_rank_5
18,3.07,10.5,12.57,12.4375,12.4375,0.7124450836759753,0.4761904761904761,13.149945083675975,1.9539451798171723,12.4375,9.731263925370987,0.4761904761904761,22.16876392537099,0.979209381030422,9.018818841695012,9.018818841695012,9.018818841695014,9.018818841695014,-0.9747357987867503,0.9747357987867503,0.5940644446735962,0.4345769322568858,0.8970352810733968,True,HIGH,HIGH_poly_rank_5
21,1.67,12.0,7.53,5.32,5.32,5.617172562155661,0.4166666666666667,10.93717256215566,1.7473164085592403,5.32,5.152482693763954,0.4166666666666667,10.472482693763954,1.674196230307915,-0.4646898683917069,0.4646898683917069,-0.4646898683917051,0.4646898683917051,-0.07312017825132533,0.07312017825132533,0.12803524166753663,0.07301892565915188,0.9831925859375875,True,HIGH,HIGH_poly_rank_5
22,1.67,12.0,19.67,18.994999999999997,18.994999999999997,1.5273740416856256,0.4166666666666667,20.522374041685623,3.2739688179792332,18.994999999999997,5.689248615431776,0.4166666666666667,24.684248615431773,2.324886486108972,4.16187457374615,4.16187457374615,4.16187457374615,4.16187457374615,-0.9490823318702613,0.9490823318702613,0.6562729397661679,0.4199828373390349,0.9195075726797846,True,HIGH,HIGH_poly_rank_5
23,0.84,16.0,8.44,7.47,7.47,1.3255582927799532,0.3125,8.795558292779953,6.166176834932969,7.47,1.3723217829052503,0.3125,8.84232178290525,6.060008977590545,0.046763490125297125,0.046763490125297125,0.046763490125297125,0.046763490125297125,-0.10616785734242384,0.10616785734242384,0.010831607535956748,0.006370568542779251,0.9998231718905546,True,HIGH,HIGH_poly_rank_5
24,1.81,16.0,7.62,7.29,7.29,0.6419185077225471,0.3125,7.931918507722547,3.0024433868829834,7.29,2.9731268666657806,0.3125,10.26312686666578,2.0311043016638237,2.3312083589432335,2.3312083589432335,2.3312083589432335,2.3312083589432335,-0.9713390852191597,0.9713390852191597,0.41586957362365184,0.2578344588248856,0.7586439899802038,True,HIGH,HIGH_poly_rank_5
30,2.17,3.85,16.37,14.955,14.955,60.674147880173095,1.2987012987012987,75.6291478801731,1.6284330431129306,14.955,57.22936994775747,1.2987012987012987,72.18436994775747,1.4594678601257485,-3.444777932415626,3.444777932415626,-3.4447779324156187,3.4447779324156187,-0.1689651829871821,0.1689651829871821,1.590115650096572,1.159507853477985,0.7201412788285074,True,HIGH,HIGH_poly_rank_5
33,2.26,4.125,16.14,11.3475,11.3475,422.7987490320256,1.2121212121212122,434.1462490320256,1.3091974223177918,11.3475,56.13249480155224,1.2121212121212122,67.47999480155224,1.3369647171631418,-366.6662542304734,366.6662542304734,-366.6662542304733,366.6662542304733,0.02776729484535001,0.02776729484535001,5.243450012243673,4.053483760422111,-1.068800308271301,True,HIGH,HIGH_poly_rank_5
36,1.48,3.625,14.91,14.235,14.235,8.232456046268986,1.3793103448275863,22.467456046268985,2.7321098339023515,14.235,21.70618510007941,1.3793103448275863,35.94118510007941,1.9561072141236984,13.473729053810423,13.473729053810423,13.473729053810423,13.473729053810423,-0.7760026197786531,0.7760026197786531,0.4119565600147224,0.26290563227859925,0.974432951936942,True,HIGH,HIGH_poly_rank_5
39,0.54,3.35,15.9,14.4675,14.4675,3.852469877296928,1.4925373134328357,18.319969877296927,7.688914610134782,14.4675,2.7263974106136484,1.4925373134328357,17.193897410613648,8.015676188485678,-1.1260724666832798,1.1260724666832798,-1.1260724666832793,1.1260724666832793,0.3267615783508955,0.3267615783508955,0.19130021401868125,0.12181182994044307,0.9905749561376689,True,HIGH,HIGH_poly_rank_5
42,0.71,3.35,16.28,14.8375,14.8375,5.373344828404187,1.4925373134328357,20.210844828404188,5.457009220110153,14.8375,6.159873189157336,1.4925373134328357,20.997373189157337,4.891695984319177,0.7865283607531488,0.7865283607531488,0.7865283607531488,0.7865283607531488,-0.5653132357909767,0.5653132357909767,0.14205155904723582,0.07453385696848726,0.9959174265396951,True,HIGH,HIGH_poly_rank_5
45,2.87,4.1,13.67,13.42,13.42,16.705556614946417,1.2195121951219514,30.12555661494642,1.6634039681803665,13.42,47.21072126270597,1.2195121951219514,60.63072126270597,1.3393404335310148,30.50516464775955,30.50516464775955,30.50516464775955,30.50516464775955,-0.32406353464935167,0.32406353464935167,0.5920347964037441,0.37061172561340283,0.9485785338421668,True,HIGH,HIGH_poly_rank_5
