,n,mean,median,mode,min,max,variance,std,cv_percent,Q1,Q3,IQR,outlier_low,outlier_high,n_outliers
delta_peak_mm,97.0,1.5939175257731957,1.07,0.24,0.23,6.69,1.8575699097938143,1.3629269642184845,85.50799788447901,0.47,2.38,1.91,-2.3949999999999996,5.244999999999999,2.0
tau_peak_MPa_csds,97.0,12.689742268041236,14.77,5.04,5.0,55.263,46.40516429746564,6.812133608309928,53.68220618212316,5.85,16.14,10.290000000000001,-9.585000000000003,31.575000000000003,1.0
u_r_mm,97.0,4.837521831790645,3.9025,2.175,2.06,31.453947067343865,16.856249777362105,4.1056363425615405,84.87065248120665,2.7136738646335887,4.5,1.7863261353664113,0.03418466158397182,7.1794892030496165,11.0
tau_r_MPa,97.0,10.526089491257224,13.1975,2.848434309388562,2.2212250296583855,18.994999999999997,25.30455403613597,5.030363211154436,47.789477899960495,4.43275,14.775,10.34225,-11.080625,30.288375000000002,0.0
a_csds,97.0,10.526089491257224,13.1975,2.848434309388562,2.2212250296583855,18.994999999999997,25.30455403613597,5.030363211154436,47.789477899960495,4.43275,14.775,10.34225,-11.080625,30.288375000000002,0.0
b_csds,97.0,46.43059865510622,7.331910697776193,0.6419185077225471,0.6419185077225471,1213.8760619263403,18442.33188985249,135.80254743506282,292.4850236022703,3.4511384121172206,33.24347166872315,29.792333256605932,-41.237361472791676,77.93197155363205,13.0
c_csds,97.0,1.3983953574887031,1.2812299807815504,2.298850574712644,0.1589625616554528,2.4271844660194173,0.35885961522307847,0.5990489255670846,42.83830909184951,1.1111111111111112,1.8425206010063853,0.7314094898952741,0.013996876268199898,2.9396348358492963,0.0
d_csds,97.0,56.956688146363454,19.82682598861948,6.024725557485408,6.024725557485408,1227.1610619263406,18621.00025043896,136.4587859041658,239.58342794353356,9.956345178531912,46.93847166872315,36.98212649019124,-45.516844556754954,102.41166140401002,13.0
e_csds,97.0,4.778064936155036,3.2739688179792332,0.5794840127037909,0.5794840127037909,14.978792929839672,15.068072073243664,3.8817614652685273,81.24128736501069,1.4882877719989878,7.231167894086396,5.742880122087408,-7.126032411132125,15.84548807721751,0.0
