dataset,model_name,n_rows,rmse_d,r2_d,rmse_b,r2_b,rmse_e,r2_e,rmse_tau_u,mean_curve_rmse_tau_u,median_curve_rmse_tau_u,max_curve_rmse_tau_u,valid_curve_count,r2_tau_u
LOW_2,LOW_2_poly_rank_2,69,4.101977932368465,0.9706075586298977,4.101977932368465,0.9703110366041925,0.5669147504851444,0.9825544045093776,0.30105492062109407,0.16925506518942965,0.06610486975503455,1.047755113112929,69,0.8929342008889863
LOW_2,LOW_2_poly_rank_1,69,3.533205568755404,0.9781934564143749,3.5332055687554043,0.9779734637844256,0.5490930750421362,0.9836340124111638,0.3009472381985423,0.17156604135381365,0.06854275292848185,1.0477299962773945,69,0.8930107785626602
LOW_2,LOW_2_poly_rank_3,69,3.328073977615978,0.9806520496589378,3.328073977615978,0.9804568602442125,0.556593812583324,0.9831838321871543,0.30152203755838985,0.17274656570834787,0.0712894139025315,1.0476825645194585,69,0.8926016964570448
LOW_2,LOW_2_poly_rank_5,69,3.1201880780890803,0.982993671353559,3.120188078089081,0.9828221051009788,0.5539430680711462,0.9833436227554138,0.30207393316063136,0.17438147219447844,0.07578686104395764,1.0476291385910275,69,0.892208180300092
LOW_2,LOW_2_poly_rank_4,69,2.913538347589117,0.9851717295492943,2.913538347589118,0.98502213636864,0.6215945543257378,0.9790268005743369,0.30784989561530307,0.1853826442259658,0.09035934134458601,1.0474227117954242,69,0.8880465905489285
LOW_2,LOW_2_exp_log_rank_1,69,8.79666460542699,0.8648285138287094,8.796664605426988,0.8634648529339779,0.9981227210518366,0.9459223054881782,0.30518646961926615,0.19158030620541577,0.10159382031354282,1.0468222292320528,69,0.8899753860072425
LOW_2,LOW_2_exp_log_rank_3,69,8.816239660750558,0.8642262552513102,8.816239660750556,0.8628565185450761,1.1332360295437238,0.9302906502020019,0.30565257135634016,0.1928026200642318,0.10817454801047083,1.0468115158811448,69,0.8896390550750748
LOW_2,LOW_2_exp_log_rank_4,69,8.819622974237697,0.8641220263958576,8.819622974237697,0.8627512381896487,1.1163795639644398,0.9323490281292242,0.30623102005444525,0.1933415975773068,0.10726547343238177,1.0468064614530455,69,0.8892209427614726
LOW_2,LOW_2_exp_d_rank_4,69,8.29501949125191,0.8798057081733368,8.29501949125191,0.8785931428596265,1.1269223122165466,0.9310652444797746,0.30626721865800133,0.19344083639047185,0.10000238600122359,1.0469623764999347,69,0.8891947515272723
LOW_2,LOW_2_exp_log_rank_2,69,8.897789472866485,0.8617028364142522,8.897789472866485,0.8603076425077859,1.1152167113640794,0.9324898890686911,0.3063781167490251,0.1941829662320777,0.10771492681311261,1.0468165747414864,69,0.8891144927563974
LOW_2,LOW_2_exp_log_rank_5,69,8.92445472501243,0.8608726853939352,8.924454725012428,0.8594691166111161,1.3415691202652376,0.9023040881189913,0.3069599577143203,0.19570742126952742,0.10958777044462277,1.0468044986296428,69,0.888692928749885
LOW_2,LOW_2_exp_d_rank_3,69,8.803335115954228,0.8646234350340994,8.803335115954226,0.8632577052271997,0.6596039107695866,0.9763834351173235,0.3092700941076212,0.19844923765204225,0.11423705148540182,1.0468247674199564,69,0.8870112625371345
LOW_2,LOW_2_exp_d_rank_5,68,9.31709937953616,0.8502068863153855,9.31709937953616,0.8486577738786307,0.8631921194561863,0.9576734879308817,0.3107334577300715,0.20100539795135802,0.11358857333549144,1.04664808190956,68,0.8868608712035325
LOW_2,LOW_2_exp_d_rank_2,68,11.763276252814755,0.7612260273351402,11.763276252814755,0.7587567033353249,1.0467610394293567,0.9377566945778633,0.312866206731301,0.20515501595459615,0.11536491715979769,1.0457646855128777,68,0.8853024587329036
LOW_2,LOW_2_exp_d_rank_1,69,10.021241191028379,0.8245747714622065,10.021241191028379,0.8228050156440068,0.814379431819344,0.9639998858966642,0.31387267315830336,0.20836820647434878,0.1239129496543366,1.0463359895547104,69,0.8836232257452812
