dataset,model_name,model_family,selection_mode,rank_in_saved_results,model_features,saved_r2_val_z,saved_r2_cv_mean_z,saved_r2_val_e,saved_rmse_val_e,saved_r2_test_z,saved_rmse_test_z,saved_r2_test_e,saved_rmse_test_e,saved_r2_test_tau_u,saved_rmse_test_tau_u,saved_selection_score,n_rows,rmse_z,r2_z,rmse_d,r2_d,rmse_b,r2_b,rmse_e,r2_e,rmse_tau_u,r2_tau_u,mean_curve_rmse_tau_u,median_curve_rmse_tau_u,max_curve_rmse_tau_u,valid_curve_count,constraint_ok_count,d_positive_count,b_positive_count,detailed_output_file
LOW_1,LOW_1_direct_poly_rank_3,polynomial,log_gap,3,delta_peak_mm + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_r,0.9845820643298874,0.9331841546617344,0.9795446704227988,0.791983950807739,0.9809551832686648,0.2059823235364774,0.8877248967416282,4.41283404481533,0.9990107577279408,0.0157026774270058,1.388465641871245,163,0.2096831720594612,0.9804871412226238,1.7476716039425197,0.9518690875856916,1.7476716039425197,0.9486397239520201,6.054264159382187,0.7633110072724336,0.012192697952786935,0.9996031951852523,0.005435141237426799,0.0018134028781336714,0.10329711479661098,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_poly_rank_3_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_poly_rank_4,polynomial,log_gap,4,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r,0.966947054546206,0.9266413779274908,0.94032080940027,1.3527719903604016,0.979897617106536,0.2116241975358321,0.8628958545037452,4.876420593707979,0.9982660416580578,0.0207893880540471,1.3882336258457897,163,0.25326435419439675,0.9715329880440953,2.6313851856703145,0.8908878067581412,2.631385185670315,0.8835668786649384,6.468303845385767,0.7298306026054542,0.020041965358174263,0.9989278441565199,0.008718868467384332,0.0012831628999018757,0.09590831488841922,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_poly_rank_4_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_poly_rank_5,polynomial,log_gap,5,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_p,0.9823402207811924,0.9167033231734252,0.9658862050256388,1.0227704168328802,0.9809003628271752,0.2062785702193054,0.8780538465877535,4.598963008671285,0.998016202052114,0.0222367387868047,1.387978715927107,163,0.24300822099499714,0.9737918915220937,2.198829457478047,0.9238118325045779,2.1988294574780474,0.9186999556444866,6.279462578903262,0.745375445275754,0.02066837709016573,0.998859776320923,0.008363589699116953,0.0012609010262697184,0.1121926495551315,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_poly_rank_5_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_poly_rank_1,polynomial,log_gap,1,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_u_p,0.9836555730635166,0.9307804388016668,0.9705226836407812,0.9507298102623016,0.9799588718803728,0.2113015272704671,0.8774821998411535,4.609729680680462,0.9980562091293153,0.0220113736007404,1.3971282650005274,163,0.22974822412335366,0.9765740036243634,2.1012834604369766,0.9304217151201106,2.1012834604369766,0.9257533310896938,5.727470308232485,0.788173143174005,0.020844914037647624,0.998840214914308,0.008317085973398225,0.0014490641008411778,0.11630339927041648,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_poly_rank_1_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_poly_rank_2,polynomial,log_gap,2,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_r,0.98244961851653,0.9194748446742425,0.9651629943401608,1.0335548988985312,0.9809505430067494,0.2060074157631695,0.8793572775745289,4.5743187911580785,0.9979502948005292,0.0226031037006448,1.3898687166391543,163,0.23949649375482823,0.9745438884792462,2.0606005912617857,0.9330898389749165,2.0606005912617857,0.9286004738268486,6.14919025084672,0.7558306263910538,0.021264027066039384,0.9987931082031144,0.008579084312574202,0.0014226738165651614,0.11631829475156864,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_poly_rank_2_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_exp_rank_5,exponential,log_gap,5,delta_peak_mm + tau_r_MPa + u_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,0.913127896233903,0.91298622805529,0.9278482027014848,1.4874306187057722,0.9392761611946776,0.3678079933534822,-0.5484638781695241,16.38801689053518,0.9955727846459568,0.0332190876184043,1.3054283002670777,163,0.39168463935137976,0.9319125881633349,3.883586981429445,0.7623321114049365,3.883586981429445,0.7463856853385943,8.972093118931715,0.4801921020730242,0.024457182808039747,0.9984034219208451,0.011194561154382063,0.0031343105196727974,0.1705582979639902,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_exp_rank_5_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_exp_rank_3,exponential,log_gap,3,delta_peak_mm + tau_r_MPa + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_p,0.9189611110132384,0.9058209909655662,0.8871013318477718,1.8606194202183557,0.9585760983930156,0.303785509773062,0.9548605632339492,2.7980400814576836,0.997386434021927,0.0255234342890213,1.3078222661876722,163,0.39315058297404337,0.9314019779476896,3.3110456746201655,0.8272433482424134,3.3110456746201655,0.8156521686724427,16.12310145945971,-0.6786204242015856,0.02527193645000122,0.9982952749447249,0.011242400592127605,0.0030563281475222115,0.16648915793164573,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_exp_rank_3_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_exp_rank_4,exponential,log_gap,4,delta_peak_mm + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_p + tau_r_div_u_p,0.93289817208492,0.8790108985231987,0.9284527161742108,1.481186400200606,0.9503983896512862,0.332421758129928,-0.0185169961973166,13.291071789311502,0.9952716964218582,0.0343300987242457,1.306545807057752,163,0.4159768524712248,0.9232051538899497,20.490256610976957,-5.616056868269528,20.490256610976957,-6.0599639620054,8.115752632687723,0.574682814056376,0.026265760002199635,0.9981585613852902,0.012180818711548498,0.0038946734488249837,0.167948114156155,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_exp_rank_4_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_exp_rank_1,exponential,log_gap,1,delta_peak_mm + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_r_div_u_p,0.9377911922482116,0.8878996970326927,0.9337374089390744,1.4254347672277778,0.9533914575032448,0.3222361907849365,0.2472533643046701,11.426159313447563,0.9953874379536176,0.033907321700522,1.3167483852654658,163,0.41020625290131885,0.9253210336995086,19.76135352999224,-5.153721116156056,19.76135352999224,-5.566607599861326,7.913903864606354,0.5955760470886702,0.026852525161418738,0.9980753685995049,0.012046762438327254,0.004063548909484794,0.17033792576688148,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_exp_rank_1_b_d_from_e_predictions.csv
LOW_1,LOW_1_direct_exp_rank_2,exponential,log_gap,2,delta_peak_mm + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_u_p,0.9307531446634834,0.8853639286544011,0.8876575710296115,1.8560302281526608,0.9601643543307052,0.2979047886266922,0.9463323572258756,3.0509291589784375,0.9968842358666138,0.0278679269202745,1.3083072083421414,163,0.41696751242554897,0.9228389403918796,19.45565352796644,-4.9648026883049035,19.45565352796644,-5.365013611335543,13.130890139731232,-0.11338063852613645,0.027774590320505426,0.9979409228168736,0.012577336830573604,0.003981269716704443,0.17251345983793012,163,163,163,163,/Users/hariderarako/Desktop/python/results/methodologie_2/evaluations/low/LOW_1_direct_exp_rank_2_b_d_from_e_predictions.csv
