,n,mean,median,mode,min,max,variance,std,cv_percent,Q1,Q3,IQR,outlier_low,outlier_high,n_outliers
delta_peak_mm,202.0,1.1698514851485147,0.875,0.1,0.05,12.65,2.3114741071868385,1.5203532836768034,129.96122182840944,0.38,1.3625,0.9825,-1.09375,2.83625,10.0
tau_peak_MPa_csds,202.0,1.4166569306930692,0.8200000000000001,0.64,0.015,4.98,2.638987825449239,1.6244961758801524,114.67110636909123,0.0505,2.3575,2.307,-3.4099999999999997,5.818,0.0
u_r_mm,202.0,5.3965186530937626,3.0418601503599936,1.5666666666666669,0.6167440601439975,28.00018033053748,25.252690845989743,5.025205552610733,93.11939558904035,1.7516666666666667,7.400928721727968,5.649262055061301,-6.7222264159252845,15.874821804319918,5.0
tau_r_MPa,202.0,1.0903997242120722,0.5441666666666667,0.0153092991217785,0.014,4.496666666666667,1.9358101960540965,1.3913339628047956,127.59852482631358,0.03827179214352103,1.3375584389324597,1.2992866467889388,-1.9106581780398872,3.2864884091158677,34.0
a_csds,202.0,1.0903997242120722,0.5441666666666667,0.0153092991217785,0.014,4.496666666666667,1.9358101960540965,1.3913339628047956,127.59852482631358,0.03827179214352103,1.3375584389324597,1.2992866467889388,-1.9106581780398872,3.2864884091158677,34.0
b_csds,202.0,3.9433076319627753,0.8522077493327213,0.0008090983306987,0.0008090983306987,105.61771145632456,151.14187408599156,12.293977146798003,311.76814730730746,0.0785084594490858,2.2635846067570085,2.1850761473079228,-3.1991057615127985,5.541198827718892,27.0
c_csds,202.0,1.7677229332566038,1.644042397776143,3.191489361702127,0.178570278511632,8.107090644428094,1.3899779166589372,1.1789732467952516,66.69445899099568,0.6755908870356747,2.8547992794647454,2.1792083924290706,-2.593221701607931,6.123611868108352,1.0
d_csds,202.0,5.0337073561748475,1.4363790626503798,0.0164195869070291,0.0164195869070291,110.04621145632456,165.59392064478547,12.868330142049723,255.64319161828402,0.11147614892024951,5.275782672497821,5.164306523577572,-7.634983636446109,13.02224245786418,13.0
e_csds,202.0,7.848892524163366,3.454977934040344,0.3027127732951231,0.3027127732951231,77.68977402204777,130.3391875037657,11.416618917340006,145.45515666309794,2.085739207629857,8.408113701182458,6.322374493552601,-7.397822532699045,17.89167544151136,21.0
