sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,e_constraint_respected,d_positive,b_positive,dataset,model_name
15,1.64,10.5,4.17,3.725,3.725,1.1700588885069725,0.4761904761904761,4.895058888506973,2.4309486751406535,3.725,1.1305812086336051,0.4761904761904761,4.855581208633605,2.5613137738042573,-0.039477679873367366,0.039477679873367366,-0.039477679873367144,0.039477679873367144,0.1303650986636038,0.1303650986636038,0.0167628382845665,0.0069452132494916,0.9989251338284943,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
17,2.76,10.5,3.72,3.5425,3.5425,0.8694826394566157,0.4761904761904761,4.411982639456616,1.5814976920825412,3.5425,0.8708620142414518,0.4761904761904761,4.413362014241452,1.579225401149112,0.0013793747848360738,0.0013793747848360738,0.0013793747848360738,0.0013793747848360738,-0.0022722909334291774,0.0022722909334291774,0.0005023306076717,0.0002231167668158,0.9999991654049496,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
29,0.6,2.425,4.93,4.2975,4.2975,3.110870023650559,2.061855670103093,7.408370023650559,5.517814597970529,4.2975,3.0182319636711545,2.061855670103093,7.315731963671155,5.671426832446386,-0.09263805997940455,0.09263805997940455,-0.09263805997940455,0.09263805997940455,0.15361223447585726,0.15361223447585726,0.0131768851461833,0.0070451366451573,0.9996552044427606,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
32,0.3,2.175,4.71,4.1925,4.1925,1.211168346774408,2.298850574712644,5.403668346774408,13.642584509493682,4.1925,1.2447816646816028,2.298850574712644,5.437281664681603,13.091900457874956,0.033613317907194684,0.033613317907194684,0.033613317907194684,0.033613317907194684,-0.5506840516187257,0.5506840516187257,0.0140075395743872,0.0058068708864588,0.9993621422039922,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
35,0.47,2.2,4.91,4.25,4.25,2.5915991927768687,2.2727272727272725,6.841599192776869,7.213346651196478,4.25,2.570848141569064,2.2727272727272725,6.820848141569064,7.273727147956224,-0.02075105120780485,0.02075105120780485,-0.02075105120780485,0.02075105120780485,0.06038049675974655,0.06038049675974655,0.0037179443637007,0.0019227763751904,0.9999693431001196,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
38,0.26,2.175,5.3,4.1,4.1,2.5910971306331803,2.298850574712644,6.69109713063318,13.042743993933716,4.1,2.6063851493614925,2.298850574712644,6.706385149361492,12.91057276846106,0.015288018728312203,0.015288018728312203,0.015288018728312203,0.015288018728312203,-0.13217122547265525,0.13217122547265525,0.0039584042939164,0.001963377246692,0.9999600902946362,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
41,0.38,2.175,5.2,4.3975,4.3975,2.452688320111813,2.298850574712644,6.850188320111813,9.031706106944794,4.3975,2.4190041578745705,2.298850574712644,6.81650415787457,9.191415879251188,-0.033684162237242354,0.033684162237242354,-0.033684162237242354,0.033684162237242354,0.15970977230639427,0.15970977230639427,0.0076434957349622,0.0037981735199668,0.9998680073908524,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
44,1.5,2.625,3.89,3.6325,3.6325,10.486129835864666,1.9047619047619049,14.118629835864668,2.474961892115721,3.6325,10.701691365390152,1.9047619047619049,14.334191365390152,2.4615425614842064,0.2155615295254858,0.2155615295254858,0.21556152952548402,0.21556152952548402,-0.013419330631514459,0.013419330631514459,0.0033974204486412,0.002055775767739,0.9999779424848138,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
47,0.6,2.175,5.04,4.655,4.655,2.141531174694559,2.298850574712644,6.796531174694559,6.310564627174357,4.655,2.0677805039908774,2.298850574712644,6.722780503990878,6.506304830942129,-0.07375067070368146,0.07375067070368146,-0.07375067070368146,0.07375067070368146,0.19574020376777224,0.19574020376777224,0.0152075878174036,0.0074670648076058,0.999597864964068,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
49,1.46,2.566666666666667,4.68,4.1066666666666665,4.1066666666666665,30.593215473314466,1.948051948051948,34.69988213998113,2.300589855794831,4.1066666666666665,27.628758960338885,1.948051948051948,31.73542562700555,2.345071699891367,-2.9644565129755804,2.9644565129755804,-2.964456512975577,2.964456512975577,0.044481844096535994,0.044481844096535994,0.0186208549018402,0.0116279352506181,0.9995294943444536,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
54,0.35,2.175,4.68,4.205,4.205,1.283914851902833,2.298850574712644,5.488914851902833,11.46515887900422,4.205,1.3074025710986206,2.298850574712644,5.512402571098621,11.189908094174951,0.023487719195787626,0.023487719195787626,0.023487719195787626,0.023487719195787626,-0.275250784829268,0.275250784829268,0.008807614078294,0.0037852468028472,0.9997690802002897,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
57,0.58,2.175,5.35,4.42,4.42,5.5363451785319135,2.298850574712644,9.956345178531912,5.059116621676996,4.42,5.3755328021739555,2.298850574712644,9.795532802173955,5.174946222093464,-0.1608123763579581,0.1608123763579581,-0.1608123763579563,0.1608123763579563,0.11582960041646828,0.11582960041646828,0.0126829338312004,0.0075765874132256,0.9997430642422084,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
60,2.38,2.85,5.22,4.84,4.84,137.35939252357494,1.7543859649122806,142.19939252357494,1.8523237169572588,4.84,144.8562809543116,1.7543859649122806,149.6962809543116,1.8468361601479135,7.496888430736647,7.496888430736647,7.496888430736647,7.496888430736647,-0.0054875568093453175,0.0054875568093453175,0.0055441837044534,0.0031492385605494,0.9999671230378454,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
63,0.76,2.2,5.03,4.68,4.68,3.0326428857358856,2.2727272727272725,7.712642885735885,4.87933520201715,4.68,2.919420692120823,2.2727272727272725,7.599420692120823,5.007946759315706,-0.11322219361506258,0.11322219361506258,-0.11322219361506214,0.11322219361506214,0.128611557298556,0.128611557298556,0.0143184769620552,0.0075359758649665,0.999694638691173,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
66,0.34,2.175,5.0,4.24,4.24,2.0482757543105174,2.298850574712644,6.288275754310518,10.49368724913285,4.24,2.0538169853652395,2.298850574712644,6.29381698536524,10.4545370523908,0.00554123105472204,0.00554123105472204,0.00554123105472204,0.00554123105472204,-0.039150196742051335,0.039150196742051335,0.0014805119744023,0.0007070920595028,0.9999942300670868,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
69,1.69,2.566666666666667,5.04,4.426666666666667,4.426666666666667,69.19774278410341,1.948051948051948,73.62440945077007,2.1459242646578933,4.426666666666667,62.14753406249297,1.948051948051948,66.57420072915964,2.1713464982122233,-7.0502087216104385,7.0502087216104385,-7.050208721610431,7.050208721610431,0.02542223355432993,0.02542223355432993,0.016657881013421,0.010299270048719,0.9996979472529977,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
72,0.42,2.175,5.1,3.8825,3.8825,4.482035276937978,2.298850574712644,8.364535276937978,6.759501195047857,3.8825,4.6272722468632494,2.298850574712644,8.50977224686325,6.5454761859327455,0.14523696992527135,0.14523696992527135,0.14523696992527135,0.14523696992527135,-0.2140250091151117,0.2140250091151117,0.0153373276920796,0.009383309797829,0.9995184858676356,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
75,0.57,2.175,4.24,4.0125,4.0125,1.1193350008113887,2.298850574712644,5.131835000811389,7.4273022742503985,4.0125,1.1851301241075385,2.298850574712644,5.197630124107539,7.074410832563277,0.06579512329614978,0.06579512329614978,0.06579512329614978,0.06579512329614978,-0.35289144168712117,0.35289144168712117,0.0193022647489251,0.0088930310295613,0.9990509473111088,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
78,1.25,2.566666666666667,4.37,3.77,3.77,17.6011784506471,1.948051948051948,21.3711784506471,2.4976694597033373,3.77,16.295839484641412,1.948051948051948,20.065839484641412,2.5508020991061,-1.3053389660056887,1.3053389660056887,-1.3053389660056887,1.3053389660056887,0.05313263940276247,0.05313263940276247,0.0154336996288208,0.0096438545551716,0.9995972790498996,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
81,0.23,2.1775,4.79,3.54875,3.54875,2.4552355004571034,2.296211251435132,6.003985500457103,14.649101403235154,3.54875,2.5306556779530114,2.296211251435132,6.0794056779530115,13.855757064525404,0.07542017749590801,0.07542017749590801,0.07542017749590801,0.07542017749590801,-0.7933443387097494,0.7933443387097494,0.0189047100223364,0.0096314366513019,0.9988834621009296,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
84,1.52,2.19,4.53,3.98,3.98,84.48453784563569,2.2831050228310503,88.46453784563569,2.4678705594788535,3.98,80.40556205749944,2.2831050228310503,84.38556205749944,2.4782635496895096,-4.078975788136248,4.078975788136248,-4.078975788136248,4.078975788136248,0.010392990210656095,0.010392990210656095,0.0059821127389362,0.0036372093171996,0.9999530692055866,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
87,1.53,2.29,3.84,3.5879999999999996,3.5879999999999996,21.229112109709114,2.1834061135371177,24.817112109709115,2.5522940611621228,3.5879999999999996,22.828889688723976,2.1834061135371177,26.416889688723977,2.5229451626811117,1.5997775790148623,1.5997775790148623,1.5997775790148623,1.5997775790148623,-0.029348898481011076,0.029348898481011076,0.0089287475355216,0.0054050187741213,0.9998426902009324,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
90,0.44,2.0033333333333334,4.09,3.8813333333333335,3.8813333333333335,0.7845727106922662,2.4958402662229617,4.6659060440256,10.177837650659969,3.8813333333333335,0.8665159697995226,2.4958402662229617,4.747849303132856,9.271998325826171,0.08194325910725642,0.08194325910725642,0.08194325910725642,0.08194325910725642,-0.9058393248337975,0.9058393248337975,0.0327168962779756,0.0140462141946435,0.9966540691015976,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
93,0.29,2.175,4.72,4.314,4.314,0.9127902034753363,2.298850574712644,5.226790203475336,15.255568277966066,4.314,0.9458499825045124,2.298850574712644,5.259849982504512,14.450510585467098,0.033059779029176006,0.033059779029176006,0.033059779029176006,0.033059779029176006,-0.8050576924989681,0.8050576924989681,0.0178264501271949,0.0068094185654658,0.998948664438105,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
96,0.32,2.225,5.75,4.01075,4.01075,4.5926707536336835,2.2471910112359548,8.603420753633683,8.90252129065327,4.01075,4.525765575409272,2.2471910112359548,8.536515575409272,9.089554618423582,-0.06690517822441144,0.06690517822441144,-0.06690517822441144,0.06690517822441144,0.18703332777031179,0.18703332777031179,0.0102725820724287,0.006009939633503,0.9998212090889048,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
99,0.38,2.1775,5.29,3.8055,3.8055,4.8847712477868654,2.296211251435132,8.690271247786866,7.231167894086396,3.8055,5.024494356907647,2.296211251435132,8.829994356907648,7.01069576476015,0.13972310912078179,0.13972310912078179,0.13972310912078179,0.13972310912078179,-0.2204721293262457,0.2204721293262457,0.015175221508941,0.0094696538738601,0.999565561004544,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
102,0.33,2.175,5.38,4.15275,4.15275,3.3230952595070686,2.298850574712644,7.475845259507069,9.464816530487427,4.15275,3.3179481638825674,2.298850574712644,7.470698163882568,9.485013289602405,-0.005147095624501219,0.005147095624501219,-0.005147095624501219,0.005147095624501219,0.020196759114977425,0.020196759114977425,0.0009488688193852,0.0005148154031263,0.9999980568890482,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
108,0.24,2.175,5.1,3.69825,3.69825,2.8769666070220197,2.298850574712644,6.5752166070220195,13.53664985652516,3.69825,2.9127777949984495,2.298850574712644,6.611027794998449,13.235510429409691,0.03581118797642979,0.03581118797642979,0.03581118797642979,0.03581118797642979,-0.30113942711546926,0.30113942711546926,0.0084098056098732,0.004378459694006,0.9998152490994292,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
111,0.25,2.165,6.22,4.547499999999999,4.547499999999999,3.553532108811563,2.3094688221709005,8.101032108811562,12.896286747191096,4.547499999999999,3.501449977532877,2.3094688221709005,8.048949977532876,13.250799306771324,-0.052082131278686106,0.052082131278686106,-0.052082131278686106,0.052082131278686106,0.3545125595802272,0.3545125595802272,0.0125510776483209,0.0064247676768187,0.9997258154533226,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
114,0.46,2.215,4.54,3.755,3.755,3.0550946555112306,2.2573363431151243,6.8100946555112305,6.812602552841997,3.755,3.1830071660068207,2.2573363431151243,6.9380071660068205,6.544159977517161,0.12791251049559005,0.12791251049559005,0.12791251049559005,0.12791251049559005,-0.26844257532483606,0.26844257532483606,0.016689755194712,0.0094448975452068,0.9992708931024786,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
117,0.28,2.16,4.98,3.80875,3.80875,2.7207253448886286,2.314814814814815,6.5294753448886285,11.627647012732409,3.80875,2.77976267662462,2.314814814814815,6.58851267662462,11.246568327601446,0.05903733173599157,0.05903733173599157,0.05903733173599157,0.05903733173599157,-0.3810786851309622,0.3810786851309622,0.0127798034283951,0.0067200680795419,0.999555086317474,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
120,0.24,2.1675,5.34,3.634,3.634,3.551284821064535,2.306805074971165,7.185284821064535,12.76758648025316,3.634,3.534745761262777,2.306805074971165,7.168745761262777,12.877773846438952,-0.01653905980175807,0.01653905980175807,-0.01653905980175807,0.01653905980175807,0.11018736618579261,0.11018736618579261,0.0034934405447162,0.0018985574217294,0.999973896026341,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
123,0.34,2.19,5.86,3.70375,3.70375,6.4076526447249105,2.2831050228310503,10.11140264472491,7.4904783908875965,3.70375,6.364110368164617,2.2831050228310503,10.067860368164617,7.553137373635504,-0.0435422765602933,0.0435422765602933,-0.0435422765602933,0.0435422765602933,0.06265898274790782,0.06265898274790782,0.0046535317829774,0.0030100152992991,0.9999710910311372,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
126,0.33,2.195,4.91,4.2615,4.2615,1.6629195649406574,2.277904328018223,5.924419564940657,11.444353107108954,4.2615,1.6729597566877112,2.277904328018223,5.934459756687711,11.345534927080688,0.01004019174705384,0.01004019174705384,0.01004019174705384,0.01004019174705384,-0.0988181800282657,0.0988181800282657,0.0032627552526067,0.001465100111226,0.9999699838815022,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
129,0.39,2.18,6.11,4.593,4.593,5.057943521426855,2.293577981651376,9.650943521426855,7.34235077378404,4.593,4.895444891579723,2.293577981651376,9.488444891579723,7.628391447333002,-0.16249862984713204,0.16249862984713204,-0.16249862984713204,0.16249862984713204,0.28604067354896223,0.28604067354896223,0.0213309214857481,0.0124864095718584,0.9993297077770188,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
132,0.38,2.2025,4.61,3.49275,3.49275,3.5417527605950667,2.270147559591374,7.034502760595067,7.697329513236288,3.49275,3.780254972875614,2.270147559591374,7.273004972875614,7.1630630701550695,0.23850221228054735,0.23850221228054735,0.23850221228054735,0.23850221228054735,-0.5342664430812185,0.5342664430812185,0.0294520979279926,0.0177307559012784,0.9976857942472632,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
135,0.42,2.1925,4.74,4.255,4.255,1.6007301765706998,2.280501710376283,5.8557301765707,9.079561652406012,4.255,1.604973905503785,2.280501710376283,5.859973905503785,9.051476037431277,0.004243728933085222,0.004243728933085222,0.004243728933085222,0.004243728933085222,-0.02808561497473505,0.02808561497473505,0.0012388540983036,0.0005696044776533,0.999996055741071,True,True,True,True,LOW_2,LOW_2_direct_poly_rank_5
