dataset,model_name,n_rows,rmse_d,r2_d,rmse_b,r2_b,rmse_e,r2_e,rmse_tau_u,mean_curve_rmse_tau_u,median_curve_rmse_tau_u,max_curve_rmse_tau_u,valid_curve_count,r2_tau_u
HIGH,HIGH_exp_log_rank_4,66,143.51457800142015,0.19408093937653892,143.5145780014201,0.19627308087482132,0.8327917643544247,0.8957780963520344,2.4941202958094086,1.2440415256128319,0.5989369073340156,15.482729818150638,66,0.6527607591910095
HIGH,HIGH_exp_log_rank_3,61,148.76184902330763,0.19083032545734557,148.7618490233076,0.19242152070846685,0.6153009473177012,0.9008880413398433,2.185570544375798,1.2458628101304947,0.6005208910371685,11.270840096810526,61,0.7418306754575554
HIGH,HIGH_exp_log_rank_1,64,145.85332309260238,0.18970155553558243,145.85332309260232,0.1914249484748809,0.6930082457614647,0.9234735599422054,2.555500481299466,1.2642020234756468,0.598825185275836,16.20218656942746,64,0.6336442473002788
HIGH,HIGH_exp_d_rank_1,65,148.9052444691194,0.14265812822468238,148.90524446911934,0.1458128527214555,0.8693881706777781,0.8871410957757312,2.664136245273078,1.3150644034799328,0.600044082537879,17.727785628980083,65,0.5806184993874741
LOW_1,LOW_1_poly_rank_4,160,1.9968023136123256,0.9381998232725313,1.9968023136123256,0.9340841851211895,3.7704708808143867,0.909548763747293,0.09796093128384298,0.0450896933268495,0.010737359698990397,0.7514101880022376,160,0.9745939602821376
LOW_1,LOW_1_poly_rank_3,161,1.5484323296810445,0.962632975945488,1.5484323296810445,0.9601369050320606,3.90434082985495,0.9024825383979619,0.10257926380739328,0.04674038992036538,0.012396136182247797,0.7515019248262064,161,0.9720905378624325
LOW_1,LOW_1_poly_rank_2,161,1.4807696459187765,0.965827318608318,1.4807696459187765,0.9635446258273472,3.8765417833597073,0.9038662503950652,0.10380352290372899,0.047035996996183826,0.015080703373769497,0.7515031785640826,161,0.9714203769048018
LOW_1,LOW_1_poly_rank_5,161,1.260261273609277,0.9752471486897796,1.2602612736092773,0.9735936888881721,3.8742240388312648,0.9039811707935286,0.10359693823244938,0.04727590762744016,0.009529120905846662,0.751551271265362,161,0.9715340192329341
LOW_1,LOW_1_poly_rank_1,159,1.7302530479783247,0.953862376415778,1.7302530479783251,0.9507928275613171,3.383659178005399,0.9273921034210904,0.10737784502008817,0.05025535529994715,0.014668107953326164,0.7515049579765829,159,0.9696403397106866
LOW_1,LOW_1_exp_log_rank_1,159,5.871520181087508,0.46893261448201495,5.871520181087508,0.4335714618054415,4.233742571873281,0.886358772286463,0.12358509136924535,0.06328416194706091,0.03523154930298746,0.7500319795839496,159,0.9557880311363208
LOW_1,LOW_1_exp_d_rank_2,144,6.770612742058,0.3584110080129178,6.770612742058001,0.31535111198339727,5.052294998535527,0.850231153805154,0.2252593628049722,0.09088115047166997,0.03484215770238215,1.9771918337765386,144,0.8404342389292605
LOW_1,LOW_1_exp_d_rank_4,143,6.799038049069861,0.357648839103753,6.799038049069861,0.3143381170090602,4.784386907976205,0.8638349549229847,0.2479670160351175,0.09541809004301671,0.035360860200413936,2.3304763987439783,143,0.7807208579473234
LOW_1,LOW_1_exp_d_rank_5,151,6.565590101445258,0.3681930918373597,6.565590101445259,0.3259409085621541,4.975953363228028,0.8487805680622862,0.22543143088984838,0.0961747675497402,0.03998489883758935,1.9179927601794846,151,0.8595176884286445
LOW_1,LOW_1_exp_d_rank_3,145,7.095212956813131,0.289569971901695,7.095212956813132,0.24293343043797044,5.513436091308723,0.8201402509475407,0.20684233234876107,0.0971075094032592,0.02913361709613278,1.168782263003348,145,0.8706903794823637
LOW_1,LOW_1_exp_d_rank_1,145,7.058268276071098,0.29680894050301043,7.058268276071098,0.250448961653014,5.538142959564048,0.8191560038719545,0.21943001114356955,0.10079440422920648,0.030973573639645913,1.166924615008161,145,0.8613835437354235
LOW_2,LOW_2_poly_rank_3,69,3.533205568755355,0.9781934564143755,3.5332055687553554,0.9779734637844262,0.5490930750421357,0.9836340124111638,0.30094723819854197,0.17156604135381365,0.0685427529284825,1.0477299962773916,69,0.8930107785626604
LOW_2,LOW_2_poly_rank_5,69,3.32807397761596,0.980652049658938,3.3280739776159605,0.9804568602442127,0.5565938125833245,0.9831838321871543,0.30152203755838985,0.17274656570834787,0.0712894139025315,1.0476825645194585,69,0.8926016964570448
LOW_2,LOW_2_poly_rank_4,69,3.1201880780890723,0.9829936713535591,3.1201880780890727,0.9828221051009789,0.5539430680711467,0.9833436227554138,0.3020739331606313,0.1743814721944784,0.07578686104395507,1.0476291385910281,69,0.8922081803000921
LOW_2,LOW_2_exp_log_rank_3,68,9.447902785120053,0.8459714509082877,9.447902785120053,0.8443785369542081,1.082929220483633,0.9333810638760432,0.30608056554083923,0.1905507747197416,0.10761028796222899,1.0467105453201464,68,0.8902237717464324
LOW_2,LOW_2_exp_log_rank_5,68,9.416304292340323,0.8470000243713544,9.416304292340323,0.8454177475948094,1.0770106436351492,0.9341072643016476,0.30632478043683337,0.19091481402208743,0.11213761165147985,1.046722011359274,68,0.8900485258253621
LOW_2,LOW_2_exp_log_rank_2,67,10.057416708045752,0.8275255243748776,10.057416708045752,0.8257826290004989,0.849133241794257,0.9585055566940774,0.30829630488727394,0.1912729225315816,0.09875144271644845,1.0465668530897039,67,0.8890044443209182
LOW_2,LOW_2_exp_d_rank_1,69,8.227316455832291,0.8817597263985878,8.227316455832293,0.880566873957147,1.2883996805007203,0.9098944584435698,0.3058846782115362,0.1932487462019426,0.11562686084128168,1.0469953376948413,69,0.8894713793527501
LOW_2,LOW_2_exp_d_rank_2,69,8.15622214363792,0.8837943851790381,8.15622214363792,0.8826220591421787,0.9954930691393499,0.9462068760778178,0.30656548099535963,0.19356219727307694,0.10470329790679916,1.0469973717944348,69,0.8889788281570716
LOW_2,LOW_2_exp_d_rank_5,69,8.182000702131903,0.8830586653434902,8.182000702131901,0.8818789170876582,1.5143931142808311,0.8755119864712316,0.3064898877812489,0.19385456814146257,0.11711373937373708,1.0470144098410064,69,0.8890335728235476
LOW_2,LOW_2_exp_d_rank_3,69,8.153718893337508,0.8838657042519779,8.153718893337508,0.8826940977088044,1.1394858377054344,0.9295196344306569,0.3068303962057043,0.19388633384765638,0.10612186541017744,1.0470154672524714,69,0.8887868697886459
LOW_2,LOW_2_exp_log_rank_1,69,8.858665643374533,0.8629163555994157,8.858665643374533,0.8615334041318297,1.0339938145382304,0.9419655108554599,0.3077243535508886,0.1939896270279183,0.1134431498348439,1.0468300060435944,69,0.8881378817693217
LOW_2,LOW_2_exp_d_rank_4,69,8.033838196488844,0.8872555473202839,8.033838196488844,0.8861181387915176,1.205059586369141,0.921174392194326,0.30843535171122227,0.196968576422715,0.11474665342023138,1.047023743869409,69,0.8876203689961832
LOW_2,LOW_2_exp_log_rank_4,69,8.966573900368823,0.8595563571754294,8.966573900368823,0.8581395087774558,1.2487482952210984,0.9153552355040261,0.3101449086636833,0.19807461166169676,0.11421944210299585,1.0468282131102213,69,0.886371148982447
LOW_2,LOW_2_poly_rank_2,69,3.026234106683952,0.9840024283301266,3.0262341066839524,0.9838410387980975,0.5463247162949838,0.9837986209817213,0.3176809037349789,0.20721081926779686,0.13165289223696458,1.047436334513919,69,0.8807820850701308
LOW_2,LOW_2_poly_rank_1,69,3.167140147891387,0.9824780036924974,3.1671401478913874,0.9823012351902121,0.5553857500639694,0.9832567504812683,0.3181654179440577,0.20748373135451675,0.13059592441432552,1.0474332469242544,69,0.8804181549640601
